,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
127,00Z,18,Aug,1985,1,1000.0,28.0,-27.5,-29.3,85.0,0.34,150.0,5.0,245.7,246.6,245.7
129,00Z,18,Aug,1985,3,850.0,1457.0,19.8,18.3,91.0,15.83,220.0,13.0,306.9,354.8,309.8
130,00Z,18,Aug,1985,4,700.0,3115.0,13.4,8.9,74.0,10.33,95.0,3.0,317.3,350.1,319.3
131,00Z,18,Aug,1985,5,500.0,5870.0,-1.5,-2.2,95.0,6.56,145.0,28.0,331.1,353.4,332.5
132,00Z,18,Aug,1985,6,400.0,7620.0,-11.1,-15.8,68.0,2.81,140.0,29.0,340.5,350.7,341.1
133,00Z,18,Aug,1985,7,300.0,9770.0,-25.5,-33.5,47.0,0.76,140.0,27.0,349.3,352.4,349.5
134,00Z,18,Aug,1985,8,250.0,11070.0,-36.3,-44.3,43.0,0.3,130.0,34.0,352.0,353.2,352.0
135,00Z,18,Aug,1985,9,200.0,12580.0,-50.1,,,,,,353.3,,353.3
136,00Z,19,Aug,1985,0,1000.0,9.0,27.4,25.4,89.0,20.95,140.0,5.0,300.6,362.4,304.3
138,00Z,19,Aug,1985,2,850.0,1449.0,19.0,17.4,90.0,14.94,190.0,11.0,306.0,351.1,308.8
139,00Z,19,Aug,1985,3,700.0,3116.0,11.0,6.0,71.0,8.45,145.0,10.0,314.6,341.3,316.2
140,00Z,19,Aug,1985,4,500.0,5870.0,1.0,-7.0,55.0,4.55,145.0,11.0,334.2,350.1,335.1
142,00Z,19,Aug,1985,6,300.0,9790.0,-24.9,-39.9,23.0,0.4,85.0,26.0,350.2,351.9,350.3
143,00Z,19,Aug,1985,7,250.0,11080.0,-36.3,-42.3,54.0,0.37,85.0,27.0,352.0,353.5,352.0
144,00Z,19,Aug,1985,8,200.0,12590.0,-49.5,,,,65.0,42.0,354.2,,354.2
147,00Z,20,Aug,1985,1,1000.0,13.0,28.0,26.2,90.0,22.0,170.0,8.0,301.1,366.4,305.1
149,00Z,20,Aug,1985,3,850.0,1434.0,19.4,18.2,93.0,15.73,195.0,21.0,306.4,354.0,309.3
150,00Z,20,Aug,1985,4,700.0,3081.0,12.0,9.0,82.0,10.4,195.0,15.0,315.7,348.5,317.7
152,00Z,20,Aug,1985,6,500.0,5830.0,-1.9,-6.5,71.0,4.73,110.0,8.0,330.7,346.9,331.6
153,00Z,20,Aug,1985,7,400.0,7570.0,-11.5,-24.5,33.0,1.32,110.0,13.0,339.9,345.0,340.2
154,00Z,20,Aug,1985,8,300.0,9710.0,-26.1,-32.1,57.0,0.87,90.0,19.0,348.5,352.0,348.7
155,00Z,20,Aug,1985,9,250.0,11010.0,-35.9,-42.9,49.0,0.35,80.0,31.0,352.6,354.0,352.6
156,00Z,20,Aug,1985,10,200.0,12520.0,-49.3,,,,80.0,43.0,354.5,,354.5
161,00Z,21,Aug,1985,1,1000.0,19.0,27.0,26.7,98.0,22.68,180.0,8.0,300.1,367.1,304.2
163,00Z,21,Aug,1985,3,850.0,1442.0,18.4,17.1,92.0,14.65,200.0,14.0,305.4,349.5,308.1
164,00Z,21,Aug,1985,4,700.0,3090.0,11.6,8.6,82.0,10.12,225.0,12.0,315.3,347.2,317.2
166,00Z,21,Aug,1985,6,500.0,5820.0,-3.1,-4.0,94.0,5.73,50.0,7.0,329.2,348.6,330.3
167,00Z,21,Aug,1985,7,400.0,7650.0,-11.7,-17.7,61.0,2.39,120.0,21.0,339.7,348.5,340.2
168,00Z,21,Aug,1985,8,300.0,9700.0,-27.7,-34.7,51.0,0.67,100.0,24.0,346.2,348.9,346.4
169,00Z,21,Aug,1985,9,250.0,10990.0,-37.3,-46.3,39.0,0.24,100.0,39.0,350.5,351.5,350.5
170,00Z,21,Aug,1985,10,200.0,12490.0,-49.5,,,,90.0,56.0,354.2,,354.2
174,00Z,22,Aug,1985,1,1000.0,15.0,27.0,25.4,91.0,20.95,180.0,12.0,300.1,361.9,303.9
176,00Z,22,Aug,1985,3,850.0,1443.0,20.4,19.5,95.0,17.1,215.0,17.0,307.5,359.4,310.6
177,00Z,22,Aug,1985,4,700.0,3102.0,12.4,9.2,81.0,10.54,215.0,14.0,316.2,349.5,318.2
179,00Z,22,Aug,1985,6,500.0,5850.0,-1.9,-6.5,71.0,4.73,215.0,8.0,330.7,346.9,331.6
180,00Z,22,Aug,1985,7,400.0,7600.0,-10.7,-32.7,15.0,0.61,110.0,18.0,341.0,343.4,341.1
181,00Z,22,Aug,1985,8,300.0,9750.0,-23.9,-38.9,24.0,0.44,80.0,25.0,351.6,353.4,351.7
182,00Z,22,Aug,1985,9,250.0,11060.0,-34.5,-51.5,16.0,0.13,60.0,23.0,354.6,355.2,354.7
183,00Z,22,Aug,1985,10,200.0,12580.0,-40.9,-44.2,70.0,0.38,,,367.8,369.5,367.9
186,00Z,25,Aug,1985,1,1000.0,14.0,26.8,26.4,98.0,22.27,310.0,2.0,299.9,365.6,303.9
188,00Z,25,Aug,1985,3,850.0,1448.0,21.2,20.0,93.0,17.65,10.0,2.0,308.3,362.1,311.6
189,00Z,25,Aug,1985,4,700.0,3112.0,12.2,7.9,75.0,9.64,290.0,2.0,316.0,346.5,317.8
190,00Z,25,Aug,1985,5,500.0,5890.0,-1.9,-5.8,75.0,4.99,140.0,13.0,330.7,347.8,331.7
191,00Z,25,Aug,1985,6,400.0,7650.0,-11.1,-17.1,61.0,2.52,140.0,13.0,340.5,349.7,341.0
192,00Z,25,Aug,1985,7,250.0,11080.0,-35.9,-39.8,67.0,0.48,95.0,29.0,352.6,354.6,352.7
193,00Z,25,Aug,1985,8,200.0,12590.0,-49.7,,,,95.0,13.0,353.9,,353.9
194,00Z,27,Aug,1985,0,1000.0,-1.0,,,,,,,,,
197,00Z,27,Aug,1985,3,850.0,1418.0,18.0,16.4,90.0,14.0,130.0,15.0,305.0,347.0,307.6
198,00Z,27,Aug,1985,4,700.0,3067.0,11.2,7.9,80.0,9.64,110.0,15.0,314.9,345.2,316.7
199,00Z,27,Aug,1985,5,500.0,5820.0,-12.3,-15.6,76.0,2.28,210.0,,318.0,325.7,318.4
200,00Z,28,Aug,1985,0,1000.0,-1.0,,,,,,,,,
203,00Z,28,Aug,1985,3,850.0,1423.0,19.2,18.4,95.0,15.93,135.0,15.0,306.2,354.3,309.2
204,00Z,28,Aug,1985,4,700.0,3075.0,11.2,9.4,89.0,10.69,105.0,15.0,314.9,348.4,316.9
205,00Z,28,Aug,1985,5,500.0,5830.0,-1.5,-6.5,69.0,4.73,115.0,10.0,331.1,347.4,332.1
206,00Z,28,Aug,1985,6,400.0,7590.0,-12.7,-19.7,56.0,2.02,115.0,13.0,338.4,345.8,338.8
207,00Z,28,Aug,1985,7,250.0,11010.0,-38.1,-46.1,43.0,0.25,120.0,31.0,349.3,350.3,349.3
208,00Z,28,Aug,1985,8,200.0,12520.0,-50.7,,,,90.0,35.0,352.3,,352.3
210,00Z,2,Aug,1986,1,1000.0,41.0,28.8,27.5,93.0,23.82,195.0,10.0,301.9,373.0,306.2
214,00Z,2,Aug,1986,5,850.0,1462.0,17.4,14.4,83.0,12.28,210.0,16.0,304.4,341.2,306.6
216,00Z,2,Aug,1986,7,700.0,3102.0,10.4,8.2,86.0,9.84,220.0,8.0,314.0,344.8,315.8
217,00Z,2,Aug,1986,8,500.0,5830.0,-4.5,-8.2,75.0,4.15,270.0,12.0,327.5,341.7,328.3
218,00Z,2,Aug,1986,9,400.0,7560.0,-14.9,-19.9,66.0,1.98,240.0,6.0,335.5,342.8,335.9
220,00Z,2,Aug,1986,11,300.0,9400.0,-30.1,-34.6,65.0,0.68,85.0,9.0,342.8,345.6,343.0
221,00Z,2,Aug,1986,12,250.0,10940.0,-41.1,,,,55.0,15.0,344.8,,344.8
222,00Z,2,Aug,1986,13,200.0,12420.0,-55.3,,,,40.0,19.0,345.0,,345.0
224,00Z,3,Aug,1986,1,1000.0,30.0,26.2,25.4,95.0,20.95,70.0,6.0,299.4,360.9,303.1
225,00Z,3,Aug,1986,2,850.0,1453.0,18.0,17.9,99.0,15.43,210.0,3.0,305.0,351.3,307.8
