,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
138,00Z,24,Apr,1986,6,400.0,7690.0,-18.3,,,,315.0,36.0,331.1,,331.1
141,00Z,25,Apr,1986,1,1000.0,34.0,20.6,20.6,100.0,15.53,125.0,17.0,293.8,338.2,296.5
143,00Z,25,Apr,1986,3,850.0,1455.0,18.4,11.4,64.0,10.05,170.0,8.0,305.4,335.9,307.2
147,00Z,26,Apr,1986,1,1000.0,-47.0,-22.0,-23.6,87.0,0.57,180.0,10.0,251.2,252.7,251.2
151,00Z,26,Apr,1986,5,850.0,1515.0,19.4,14.9,75.0,12.69,230.0,10.0,306.4,344.9,308.8
152,00Z,26,Apr,1986,6,700.0,3151.0,10.0,-1.0,46.0,5.11,260.0,12.0,313.5,329.9,314.5
154,00Z,26,Apr,1986,8,500.0,5900.0,-6.1,,,,295.0,14.0,325.5,,325.5
155,00Z,26,Apr,1986,9,400.0,7630.0,-18.9,,,,285.0,16.0,330.3,,330.3
156,00Z,26,Apr,1986,10,300.0,9750.0,-36.3,,,,260.0,29.0,334.1,,334.1
157,00Z,26,Apr,1986,11,250.0,11000.0,-45.5,,,,255.0,24.0,338.3,,338.3
158,00Z,26,Apr,1986,12,200.0,12490.0,-50.5,,,,255.0,24.0,352.6,,352.6
162,00Z,28,Apr,1986,1,1000.0,-55.0,-21.6,-24.9,75.0,0.51,180.0,11.0,251.6,253.0,251.6
164,00Z,28,Apr,1986,3,850.0,1482.0,19.8,10.8,56.0,9.66,255.0,23.0,306.9,336.3,308.7
165,00Z,28,Apr,1986,4,700.0,3114.0,8.8,-0.2,53.0,5.42,265.0,25.0,312.2,329.4,313.2
166,00Z,28,Apr,1986,5,500.0,5870.0,-12.5,-18.5,61.0,1.79,275.0,32.0,317.7,323.9,318.1
167,00Z,28,Apr,1986,6,400.0,7580.0,-20.5,,,,270.0,28.0,328.3,,328.3
169,00Z,30,Apr,1986,1,1000.0,-63.0,-22.0,-30.0,48.0,0.32,310.0,16.0,251.2,252.1,251.2
171,00Z,30,Apr,1986,3,850.0,1495.0,16.0,11.8,76.0,10.33,280.0,19.0,302.9,333.8,304.8
172,00Z,30,Apr,1986,4,700.0,3103.0,4.2,,,,255.0,17.0,307.1,,307.1
173,00Z,30,Apr,1986,5,500.0,5840.0,-18.5,,,,275.0,41.0,310.4,,310.4
174,00Z,30,Apr,1986,6,400.0,7560.0,-20.5,,,,280.0,39.0,328.3,,328.3
176,00Z,11,Apr,1987,1,1000.0,-25.0,-19.6,-21.1,88.0,0.71,145.0,13.0,253.6,255.5,253.7
177,00Z,11,Apr,1987,2,850.0,1488.0,19.2,,,,280.0,17.0,306.2,,306.2
178,00Z,11,Apr,1987,3,700.0,3112.0,6.0,,,,265.0,29.0,309.1,,309.1
179,00Z,11,Apr,1987,4,500.0,5820.0,-11.1,,,,270.0,49.0,319.4,,319.4
180,00Z,11,Apr,1987,5,400.0,7530.0,-21.7,,,,280.0,47.0,326.7,,326.7
