Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 09 Aug 2000, VECC, 42809, 000809/1200, 22.65, 88.45, 6.0, -0.39, -2.43, -2.88, 294.98, 36.90, 20.10, 20.90, 41.00, 1604.00, 1776.79, -5.10, -3.96, 124.54, 124.42, 903.54, 910.68, 140.82, 155.99, 296.94, 933.14, 302.89, 20.37, 5859.00, 71.89
 00Z 10 Aug 2000, VECC, 42809, 000810/0000, 22.65, 88.45, 6.0, 4.66, 0.47, 0.03, 189.22, 25.30, 15.70, 22.70, 38.40, 0.00, 3.54, 0.00, -55.89, 668.48, 729.62, 0.00, 0.24, 291.52, 908.31, 299.65, 15.14, 5775.00, 41.54
 12Z 10 Aug 2000, VECC, 42809, 000810/1200, 22.65, 88.45, 6.0, -1.54, 275.41, 38.50, 21.80, 22.70, 44.50, 0.00, 0.00
 00Z 11 Aug 2000, VECC, 42809, 000811/0000, 22.65, 88.45, 6.0, -3.43, -5.10, -5.67, 285.01, 39.60, 23.20, 23.30, 46.50, 2363.17, 2522.43, -5.03, -5.81, 117.80, 117.72, 902.32, 902.27, 397.94, 424.76, 297.97, 960.79, 301.43, 21.07, 5832.00, 73.85
 12Z 11 Aug 2000, VECC, 42809, 000811/1200, 22.65, 88.45, 6.0, -1.73, -4.35, -4.93, 274.42, 35.60, 21.20, 22.90, 44.10, 2977.27, 3184.20, -11.04, -6.76, 111.57, 111.59, 882.36, 899.48, 230.24, 246.24, 297.90, 950.41, 302.29, 21.24, 5841.00, 69.47
 00Z 12 Aug 2000, VECC, 42809, 000812/0000, 22.65, 88.45, 6.0, -3.49, -7.33, -8.09, 257.39, 35.80, 23.40, 25.10, 48.50, 3744.54, 3990.76, -3.45, -2.82, 120.83, 120.55, 911.67, 916.25, 506.38, 539.67, 298.19, 962.79, 301.47, 21.32, 5806.00, 64.35
 12Z 12 Aug 2000, VECC, 42809, 000812/1200, 22.65, 88.45, 6.0, 1.35, -3.77, -4.32, 221.01, 24.70, 17.70, 24.70, 42.40, 1556.30, 1712.50, -134.70, -29.86, 127.75, 126.97, 630.51, 802.67, 493.47, 543.00, 295.72, 922.78, 302.62, 19.28, 5837.00, 51.92
 00Z 13 Aug 2000, VECC, 42809, 000813/0000, 22.65, 88.45, 6.0, 2.85, -3.12, -3.73, 189.41, 32.10, 15.90, 24.90, 40.80, 954.48, 1087.79, -127.03, -44.40, 154.20, 153.74, 668.41, 749.76, 254.11, 289.60, 295.24, 921.36, 302.26, 18.70, 5837.00, 55.01
 12Z 13 Aug 2000, VECC, 42809, 000813/1200, 22.65, 88.45, 6.0, 1.49, -4.62, -5.34, 204.99, 33.10, 17.10, 25.10, 42.20, 2225.52, 2441.17, -65.99, -21.08, 128.43, 126.82, 772.48, 844.00, 454.27, 498.29, 296.75, 924.68, 303.50, 20.40, 5839.00, 59.62
 00Z 14 Aug 2000, VECC, 42809, 000814/0000, 22.65, 88.45, 6.0, 0.49, -0.07, -0.34, 208.98, 32.10, 19.10, 24.10, 43.20, 77.80, 126.93, -277.16, -216.75, 432.82, 428.98, 627.44, 639.12, 798.75, 1303.17, 292.91, 918.62, 300.11, 16.16, 5802.00, 50.93
 12Z 14 Aug 2000, VECC, 42809, 000814/1200, 22.65, 88.45, 6.0, 0.00, -4.28, -4.98, 228.21, 35.70, 18.90, 24.90, 43.80, 2184.39, 2392.61, -50.97, -18.04, 123.49, 122.61, 794.82, 827.47, 193.14, 211.55, 295.76, 907.60, 304.08, 19.55, 5828.00, 59.17
 00Z 15 Aug 2000, VECC, 42809, 000815/0000, 22.65, 88.45, 6.0, -1.17, -2.87, -3.35, 254.61, 38.00, 19.90, 24.30, 44.20, 256.62, 351.78, -112.50, -84.17, 391.11, 387.79, 726.47, 759.11, 62.44, 85.59, 296.74, 937.87, 302.26, 20.02, 5866.00, 70.89
 12Z 15 Aug 2000, VECC, 42809, 000815/1200, 22.65, 88.45, 6.0, 3.05, -1.78, -2.31, 195.62, 29.30, 15.50, 24.50, 40.00, 422.62, 562.71, -120.30, -61.70, 187.99, 186.67, 742.08, 773.51, 43.71, 58.20, 293.15, 873.15, 304.75, 17.25, 5839.00, 52.59
 00Z 16 Aug 2000, VECC, 42809, 000816/0000, 22.65, 88.45, 6.0, -4.09, -4.91, -5.63, 280.79, 42.10, 23.50, 23.50, 47.00, 2234.08, 2411.08, -17.29, -13.89, 113.28, 111.83, 873.59, 879.47, 2209.90, 2384.98, 297.89, 950.91, 302.22, 21.19, 5844.00, 74.32
 12Z 16 Aug 2000, VECC, 42809, 000816/1200, 22.65, 88.45, 6.0, -1.82, -3.29, -3.95, 268.41, 40.30, 20.70, 22.30, 43.00, 2564.62, 2763.23, -27.84, -20.20, 109.91, 108.71, 838.66, 853.32, 190.69, 205.45, 297.27, 915.50, 304.88, 21.23, 5893.00, 75.35
 00Z 17 Aug 2000, VECC, 42809, 000817/0000, 22.65, 88.45, 6.0, -3.87, -4.13, -4.74, 263.59, 44.70, 22.50, 24.10, 46.60, 2353.11, 2492.20, -45.40, -39.45, 120.17, 120.05, 778.37, 788.04, 4111.14, 4354.15, 298.46, 955.42, 302.41, 21.84, 5873.00, 82.59
 12Z 17 Aug 2000, VECC, 42809, 000817/1200, 22.65, 88.45, 6.0, -1.94, -4.04, -4.52, 248.77, 41.10, 21.00, 24.50, 45.50, 3878.60, 4021.05, -60.73, -39.01, 102.11, 101.87, 792.58, 817.43, 320.73, 332.51, 296.58, 930.41, 302.78, 20.02, 5839.00, 69.56
 00Z 18 Aug 2000, VECC, 42809, 000818/0000, 22.65, 88.45, 6.0, -0.63, -0.95, -1.46, 287.60, 37.20, 20.10, 21.70, 41.80, 129.38, 244.88, -59.62, -36.14, 227.41, 232.23, 721.90, 751.41, 13.30, 25.17, 296.52, 951.91, 300.75, 19.48, 5838.00, 65.45
 12Z 18 Aug 2000, VECC, 42809, 000818/1200, 22.65, 88.45, 6.0, 4.10, -2.52, -3.43, 238.60, 25.30, 15.50, 21.50, 37.00, 1141.18, 1440.49, -0.48, 0.00, 137.47, 136.55, 893.95, 910.35, 200.07, 252.54, 295.76, 910.35, 303.83, 19.48, 5832.00, 51.20
 00Z 19 Aug 2000, VECC, 42809, 000819/0000, 22.65, 88.45, 6.0, -0.26, -1.99, -2.90, 272.19, 29.20, 19.00, 23.10, 42.10, 869.21, 1070.71, -148.31, -93.29, 649.24, 726.97, 124.94, 153.90, 296.64, 929.39, 302.94, 20.11, 5878.00, 60.10
 12Z 19 Aug 2000, VECC, 42809, 000819/1200, 22.65, 88.45, 6.0, -0.27, -1.94, -2.94, 250.02, 32.20, 19.00, 23.70, 42.70, 1870.29, 2029.19, -200.14, -109.08, 128.17, 127.88, 594.88, 616.70, 14638.97, 15882.71, 294.93, 895.24, 304.42, 18.86, 5870.00, 56.68
 00Z 20 Aug 2000, VECC, 42809, 000820/0000, 22.65, 88.45, 6.0, 2.04, -3.29, -4.34, 194.18, 24.30, 16.70, 24.70, 41.40, 1963.40, 2250.26, -104.84, -44.92, 131.83, 131.71, 713.89, 811.96, 840.71, 963.55, 295.90, 925.36, 302.56, 19.34, 5834.00, 42.62
 12Z 20 Aug 2000, VECC, 42809, 000820/1200, 22.65, 88.45, 6.0, 2.02, -1.62, -2.43, 260.99, 31.80, 16.80, 20.80, 37.60, 803.03, 1016.35, -41.86, -18.98, 146.69, 146.40, 721.78, 877.11, 241.77, 305.99, 297.07, 909.45, 305.27, 21.12, 5895.00, 66.80
 00Z 21 Aug 2000, VECC, 42809, 000821/0000, 22.65, 88.45, 6.0, -1.81, -3.10, -3.83, 285.20, 33.50, 20.70, 22.90, 43.60, 1422.50, 1622.14, -49.48, -19.33, 139.89, 139.15, 700.30, 810.11, 225.50, 257.15, 298.27, 958.17, 301.95, 21.52, 5874.00, 67.77
 00Z 22 Aug 2000, VECC, 42809, 000822/0000, 22.65, 88.45, 6.0, 3.10, -3.72, -4.42, 211.60, 25.70, 16.90, 22.90, 39.80, 1924.52, 2184.25, -5.62, -2.67, 140.49, 140.04, 894.76, 916.43, 104.65, 118.78, 296.57, 953.90, 300.63, 19.49, 5799.00, 50.80
 12Z 22 Aug 2000, VECC, 42809, 000822/1200, 22.65, 88.45, 6.0, 0.00, 0.00
 00Z 23 Aug 2000, VECC, 42809, 000823/0000, 22.65, 88.45, 6.0, -1.67, -4.19, -4.80, 274.61, 33.20, 21.40, 22.90, 44.30, 2065.95, 2274.43, -0.11, -0.03, 122.33, 122.10, 940.66, 943.68, 635.96, 700.13, 297.78, 961.12, 301.19, 20.82, 5840.00, -190.22
 12Z 23 Aug 2000, VECC, 42809, 000823/1200, 22.65, 88.45, 6.0, -1.22, -3.01, -3.90, 278.99, 35.90, 20.10, 21.90, 42.00, 4828.69, 5092.61, -18.64, -16.50, 119.28, 118.60, 846.05, 859.85, 1051.39, 1108.85, 296.73, 898.66, 305.96, 20.91, 5889.00, 69.83
 00Z 24 Aug 2000, VECC, 42809, 000824/0000, 22.65, 88.45, 6.0, 0.00, 0.00
 12Z 24 Aug 2000, VECC, 42809, 000824/1200, 22.65, 88.45, 6.0, -1.46, -1.56, -2.29, 302.59, 37.00, 19.80, 22.20, 42.00, 2039.52, 2208.97, -175.69, -126.38, 122.96, 122.89, 641.76, 701.17, 202.97, 219.84, 296.48, 898.20, 305.75, 20.59, 5916.00, 72.48
 00Z 25 Aug 2000, VECC, 42809, 000825/0000, 22.65, 88.45, 6.0, 3.07, -1.15, -1.75, 237.80, 27.70, 16.30, 22.30, 38.60, 424.75, 588.91, -103.26, -38.50, 234.65, 234.91, 656.08, 797.17, 18.32, 25.40, 295.23, 924.00, 302.01, 18.68, 5830.00, 52.43
 12Z 25 Aug 2000, VECC, 42809, 000825/1200, 22.65, 88.45, 6.0, -5.37, -5.27, -6.34, 313.01, 38.10, 24.10, 24.10, 48.20, 3388.39, 3710.99, -7.28, -8.00, 106.17, 106.11, 846.49, 846.47, 142.78, 156.37, 296.63, 891.01, 306.59, 20.96, 5861.00, 65.11
 00Z 27 Aug 2000, VECC, 42809, 000827/0000, 22.65, 88.45, 6.0, -1.64, -4.29, -5.23, 258.41, 35.90, 21.50, 21.70, 43.20, 2419.52, 2664.35, -1.19, -1.08, 116.98, 116.87, 922.20, 922.97, 276.94, 304.97, 298.43, 962.90, 301.70, 21.63, 5856.00, 68.02
 12Z 27 Aug 2000, VECC, 42809, 000827/1200, 22.65, 88.45, 6.0, 2.63, -1.76, -2.71, 232.81, 31.80, 16.40, 21.40, 37.80, 1041.80, 1311.14, -30.44, -2.86, 132.83, 130.35, 770.38, 870.10, 194.80, 245.16, 295.83, 895.31, 305.35, 20.04, 5864.00, 58.02
 00Z 28 Aug 2000, VECC, 42809, 000828/0000, 22.65, 88.45, 6.0, -0.89, -4.84, -5.87, 250.79, 34.40, 21.40, 21.50, 42.90, 2584.90, 2860.96, 0.00, 0.00, 123.72, 123.21, 950.32, 953.47, 471.57, 521.93, 297.94, 961.12, 301.37, 21.05, 5824.00, 60.24
 12Z 28 Aug 2000, VECC, 42809, 000828/1200, 22.65, 88.45, 6.0, -0.19, -4.28, -5.01, 227.19, 34.50, 20.10, 22.90, 43.00, 1941.92, 2170.07, -1.08, 0.00, 116.41, 115.10, 904.34, 910.77, 3796.37, 4242.39, 295.75, 910.77, 303.76, 19.43, 5821.00, 59.23
 00Z 29 Aug 2000, VECC, 42809, 000829/0000, 22.65, 88.45, 6.0, -2.75, 2.03, 1.67, 253.61, 42.10, 22.20, 23.30, 45.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 290.28, 868.26, 302.26, 16.47, 5841.00, 67.97
 12Z 29 Aug 2000, VECC, 42809, 000829/1200, 22.65, 88.45, 6.0, 0.69, -4.61, -5.12, 455.42, 33.92, 18.95, 23.06, 42.02, 1989.51, 2187.83, -3.96, -0.27, 106.89, 106.94, 900.41, 930.26, 11.44, 12.58, 297.14, 935.46, 302.89, 20.73, 5840.00, 65.93
 00Z 30 Aug 2000, VECC, 42809, 000830/0000, 22.65, 88.45, 6.0, -2.41, -2.56, -3.00, 291.21, 41.10, 21.40, 21.70, 43.10, 1049.00, 1195.45, -22.95, -25.48, 138.61, 138.43, 845.92, 847.56, 282.79, 322.28, 298.32, 954.68, 302.33, 21.67, 5873.00, 80.22
 12Z 30 Aug 2000, VECC, 42809, 000830/1200, 22.65, 88.45, 6.0, -1.79, -3.71, -4.35, 258.98, 40.30, 21.50, 22.30, 43.80, 1733.72, 1865.21, -3.28, -2.16, 107.15, 107.00, 899.14, 908.21, 180.66, 194.36, 297.41, 948.32, 301.98, 20.63, 5832.00, 73.85
 00Z 31 Aug 2000, VECC, 42809, 000831/0000, 22.65, 88.45, 6.0, -1.79, -2.21, -2.43, 297.62, 41.60, 21.20, 21.30, 42.50, 1138.07, 1228.29, -6.32, -7.49, 124.20, 124.18, 871.92, 872.50, 152.36, 164.44, 297.90, 960.58, 301.38, 20.99, 5847.00, 81.18
 12Z 31 Aug 2000, VECC, 42809, 000831/1200, 22.65, 88.45, 6.0, 3.49, -1.17, -1.30, 233.38, 32.20, 18.10, 19.70, 37.80, 346.79, 423.07, -0.10, 0.00, 410.48, 401.29, 934.37, 938.42, 49.88, 60.85, 294.50, 938.42, 299.92, 17.62, 5763.00, 59.11
 00Z 01 Aug 2001, VECC, 42809, 010801/0000, 22.65, 88.45, 6.0, -5.12, -2.82, -3.08, 302.80, 45.50, 24.10, 24.10, 48.20, 2141.43, 2225.64, -100.25, -113.42, 124.01, 123.99, 810.38, 809.89, 224.74, 233.58, 295.10, 905.18, 303.65, 18.85, 5837.00, 78.94
 12Z 01 Aug 2001, VECC, 42809, 010801/1200, 22.65, 88.45, 6.0, -2.71, -6.59, -7.72, 261.99, 38.90, 21.30, 24.90, 46.20, 3618.57, 3941.08, -52.24, -44.44, 852.31, 865.48, 418.89, 456.23, 298.33, 916.37, 305.91, 22.63, 5854.00, 69.34
 00Z 02 Aug 2001, VECC, 42809, 010802/0000, 22.65, 88.45, 6.0, -2.01, -3.99, -4.55, 226.20, 39.60, 21.20, 26.10, 47.30, 2491.41, 2641.42, -110.16, -82.15, 774.88, 792.61, 2490.45, 2640.41, 294.92, 921.87, 301.90, 18.31, 5808.00, 58.14
 12Z 02 Aug 2001, VECC, 42809, 010802/1200, 22.65, 88.45, 6.0, 2.78, -2.79, -3.35, 195.40, 31.30, 16.10, 24.10, 40.20, 2471.33, 2656.23, -50.35, -14.02, 114.27, 114.03, 796.56, 813.20, 273.76, 294.24, 294.76, 900.46, 303.75, 18.77, 5815.00, 54.51
 00Z 04 Aug 2001, VECC, 42809, 010804/0000, 22.65, 88.45, 6.0, -1.69, -3.76, -4.58, 278.42, 40.10, 22.10, 22.10, 44.20, 3268.83, 3452.41, 0.00, 0.00, 127.14, 127.05, 960.91, 961.61, 302.89, 319.91, 297.00, 961.61, 300.36, 19.88, 5794.00, 64.90
 12Z 04 Aug 2001, VECC, 42809, 010804/1200, 22.65, 88.45, 6.0, -5.75, -7.78, -8.78, 288.01, 45.80, 24.90, 24.90, 49.80, 5889.12, 6173.61, -0.74, -0.84, 113.92, 113.89, 936.43, 936.88, 2328.32, 2440.80, 299.89, 969.25, 302.61, 23.51, 5830.00, 76.39
 00Z 05 Aug 2001, VECC, 42809, 010805/0000, 22.65, 88.45, 6.0, -0.50, -4.13, -4.55, 243.20, 38.50, 21.40, 21.50, 42.90, 2953.52, 3103.91, 0.00, 0.00, 957.09, 960.02, 292.00, 306.87, 297.10, 964.81, 300.18, 19.90, 5792.00, 68.37
 12Z 05 Aug 2001, VECC, 42809, 010805/1200, 22.65, 88.45, 6.0, -2.66, -4.82, -5.42, 258.20, 42.30, 22.30, 23.70, 46.00, 3631.17, 3789.70, -7.35, -5.29, 116.67, 116.58, 888.62, 902.68, 2766.69, 2887.48, 297.04, 939.80, 302.38, 20.36, 5834.00, 73.07
 00Z 06 Aug 2001, VECC, 42809, 010806/0000, 22.65, 88.45, 6.0, -0.13, -4.28, -5.03, 222.21, 33.40, 20.00, 24.30, 44.30, 2841.03, 3051.29, -19.02, -5.66, 122.02, 122.02, 768.17, 895.71, 323.80, 347.77, 296.32, 951.23, 300.61, 19.28, 5807.00, 55.63
 12Z 06 Aug 2001, VECC, 42809, 010806/1200, 22.65, 88.45, 6.0, 1.51, -2.91, -3.77, 222.58, 31.90, 18.30, 22.10, 40.40, 2585.21, 2833.41, -1.10, 0.00, 120.01, 120.05, 881.02, 902.90, 685.31, 751.11, 295.20, 902.90, 303.96, 18.98, 5829.00, 55.82
 00Z 07 Aug 2001, VECC, 42809, 010807/0000, 22.65, 88.45, 6.0, -0.07, -3.65, -4.39, 223.59, 32.70, 18.90, 24.90, 43.80, 2036.66, 2208.62, -123.73, -56.08, 127.30, 126.64, 672.27, 729.18, 2234.27, 2422.92, 296.82, 944.04, 301.77, 20.01, 5848.00, 58.98
 12Z 07 Aug 2001, VECC, 42809, 010807/1200, 22.65, 88.45, 6.0, 2.50, -2.79, -3.54, 193.21, 28.30, 16.70, 23.70, 40.40, 1867.64, 2062.28, -67.99, -5.42, 126.34, 126.23, 689.34, 822.41, 512.35, 565.75, 293.46, 870.54, 305.34, 17.77, 5839.00, 49.80
 00Z 08 Aug 2001, VECC, 42809, 010808/0000, 22.65, 88.45, 6.0, 2.93, -3.96, -4.60, 163.80, 28.50, 16.10, 25.10, 41.20, 2004.27, 2187.66, -93.64, -37.53, 133.36, 132.94, 726.29, 846.45, 345.14, 376.72, 295.06, 919.18, 302.28, 18.58, 5819.00, 51.04
 12Z 08 Aug 2001, VECC, 42809, 010808/1200, 22.65, 88.45, 6.0, -0.13, -7.74, -8.59, 203.80, 35.90, 19.50, 25.50, 45.00, 5676.71, 5981.96, -9.32, -1.75, 109.43, 109.45, 878.10, 898.10, 384.14, 404.79, 296.81, 905.65, 305.36, 20.86, 5795.00, 60.02
 00Z 09 Aug 2001, VECC, 42809, 010809/0000, 22.65, 88.45, 6.0, 6.91, 0.15, -0.14, 161.69, 24.06, 13.87, 20.07, 33.94, 51.15, 168.70, -18.18, ********, 163.54, 467.07, 115.19, 2.38, 7.86, 293.52, 923.69, 300.27, 16.99, 5452.07, -488.13
 12Z 09 Aug 2001, VECC, 42809, 010809/1200, 22.65, 88.45, 6.0, -0.24, -0.03, -0.50, 288.80, 36.30, 18.90, 22.40, 41.30, 1055.69, 1149.11, -260.07, -220.35, 147.45, 147.44, 516.82, 615.28, 48.08, 52.33, 294.64, 894.73, 304.18, 18.43, 5886.00, 69.85
 00Z 10 Aug 2001, VECC, 42809, 010810/0000, 22.65, 88.45, 6.0, 2.52, -7.78, -8.86, 211.79, 30.30, 17.70, 21.90, 39.60, 6070.13, 6391.87, -0.15, 0.00, 108.06, 108.00, 944.88, 949.83, 3496.25, 3681.56, 299.88, 957.09, 303.68, 23.99, 5816.00, 71.91
 12Z 10 Aug 2001, VECC, 42809, 010810/1200, 22.65, 88.45, 6.0, -1.11, -2.36, -3.22, 253.79, 35.40, 19.60, 24.50, 44.10, 2875.59, 3051.47, -192.33, -126.53, 113.92, 113.98, 629.95, 711.03, 448.81, 476.26, 296.01, 919.95, 303.18, 19.65, 5868.00, 60.27
 00Z 11 Aug 2001, VECC, 42809, 010811/0000, 22.65, 88.45, 6.0, -1.35, -2.90, -3.74, 262.00, 38.60, 21.00, 23.50, 44.50, 1824.85, 1971.71, -60.47, -35.41, 130.04, 129.99, 674.15, 731.10, 440.92, 476.41, 295.99, 941.94, 301.11, 19.03, 5834.00, 63.66
 12Z 11 Aug 2001, VECC, 42809, 010811/1200, 22.65, 88.45, 6.0, -2.12, -1.52, -2.41, 275.22, 38.30, 20.70, 23.70, 44.40, 2120.15, 2276.05, -238.19, -222.80, 114.74, 114.63, 655.18, 667.21, 2377.15, 2551.94, 295.32, 905.63, 303.83, 19.12, 5894.00, 67.80
 00Z 12 Aug 2001, VECC, 42809, 010812/0000, 22.65, 88.45, 6.0, -4.92, -6.14, -7.19, 298.82, 37.30, 23.90, 23.90, 47.80, 4212.30, 4497.62, -13.04, -16.12, 111.30, 111.28, 884.89, 884.75, 2341.31, 2499.90, 299.66, 967.02, 302.57, 23.26, 5866.00, 74.06
 12Z 12 Aug 2001, VECC, 42809, 010812/1200, 22.65, 88.45, 6.0, -2.78, -5.80, -6.94, 279.61, 42.40, 21.20, 23.90, 45.10, 6538.25, 6868.72, -30.81, -17.62, 109.59, 109.57, 855.28, 877.19, 24669.84, 25916.78, 299.06, 925.09, 305.80, 23.54, 5897.00, 73.73
 00Z 13 Aug 2001, VECC, 42809, 010813/0000, 22.65, 88.45, 6.0, 3.43, -3.41, -4.29, 185.59, 28.50, 15.70, 22.70, 38.40, 3963.22, 4231.57, -42.38, -23.88, 110.94, 111.06, 849.09, 878.64, 160.00, 170.84, 296.74, 924.39, 303.50, 20.35, 5864.00, 56.43
 12Z 13 Aug 2001, VECC, 42809, 010813/1200, 22.65, 88.45, 6.0, -4.82, -3.45, -4.18, 306.21, 41.60, 23.50, 24.10, 47.60, 3084.11, 3278.66, -88.60, -90.27, 732.24, 749.89, 768.61, 817.09, 297.41, 942.37, 302.53, 20.78, 5861.00, 73.01
 00Z 14 Aug 2001, VECC, 42809, 010814/0000, 22.65, 88.45, 6.0, -3.00, 297.79, 39.60, 22.00, 22.50, 44.50, 0.00, 0.00
 12Z 14 Aug 2001, VECC, 42809, 010814/1200, 22.65, 88.45, 6.0, -2.37, -3.43, -4.19, 300.80, 39.90, 21.00, 22.50, 43.50, 3637.16, 3837.86, -25.22, -21.92, 111.32, 111.33, 795.63, 835.76, 837.81, 884.04, 298.11, 928.66, 304.51, 22.03, 5896.00, 80.52
 00Z 15 Aug 2001, VECC, 42809, 010815/0000, 22.65, 88.45, 6.0, -4.89, -5.89, -6.72, 282.58, 44.50, 23.70, 23.70, 47.40, 4921.83, 5143.91, -3.42, -4.20, 926.72, 926.74, 1065.04, 1113.10, 300.00, 970.15, 302.64, 23.71, 5878.00, 85.25
 12Z 15 Aug 2001, VECC, 42809, 010815/1200, 22.65, 88.45, 6.0, -2.99, -3.90, -4.55, 259.59, 42.30, 21.50, 24.50, 46.00, 3197.80, 3358.35, -84.39, -68.23, 112.16, 112.03, 755.05, 773.62, 1180.76, 1240.04, 297.03, 919.80, 304.25, 20.80, 5856.00, 76.75
 00Z 16 Aug 2001, VECC, 42809, 010816/0000, 22.65, 88.45, 6.0, -4.39, -4.84, -5.55, 41.50, 23.80, 23.90, 47.70, 875.31, 1011.84, 0.00, 0.00, 943.95, 946.97, 1865.65, 2156.64, 298.06, 964.39, 301.19, 21.11, 5834.00, 72.25
 12Z 16 Aug 2001, VECC, 42809, 010816/1200, 22.65, 88.45, 6.0, -0.92, -4.51, -5.88, 238.81, 36.50, 19.90, 23.10, 43.00, 4185.24, 4550.56, -7.50, -1.47, 105.72, 105.33, 889.00, 899.07, 3544.72, 3854.14, 296.82, 899.07, 306.01, 21.04, 5839.00, 56.46
 00Z 17 Aug 2001, VECC, 42809, 010817/0000, 22.65, 88.45, 6.0, -3.78, -5.18, -6.22, 277.19, 43.60, 23.10, 23.10, 46.20, 3666.05, 3922.67, -5.72, -6.70, 896.14, 896.13, 2313.51, 2475.45, 298.92, 964.01, 302.11, 22.27, 5833.00, 71.70
 12Z 17 Aug 2001, VECC, 42809, 010817/1200, 22.65, 88.45, 6.0, -4.64, -5.33, -5.98, 286.39, 44.90, 23.70, 23.70, 47.40, 2485.16, 2633.47, -2.76, -3.30, 895.98, 895.37, 111.24, 117.87, 298.97, 962.53, 302.27, 22.36, 5868.00, 84.44
 12Z 18 Aug 2001, VECC, 42809, 010818/1200, 22.65, 88.45, 6.0, -1.14, -5.01, -6.00, 266.82, 36.10, 20.70, 22.50, 43.20, 587.24, 759.64, -0.67, -0.02, 916.00, 923.47, 1549.08, 2003.86, 297.53, 923.99, 304.35, 21.35, 5850.00, 62.80
 00Z 19 Aug 2001, VECC, 42809, 010819/0000, 22.65, 88.45, 6.0, 0.30, -1.20, -2.06, 280.59, 35.40, 18.60, 21.60, 40.20, 2179.47, 2330.06, -131.55, -84.46, 117.42, 117.42, 617.22, 647.97, 177.41, 189.67, 297.25, 940.45, 302.54, 20.63, 5877.00, 68.73
 12Z 19 Aug 2001, VECC, 42809, 010819/1200, 22.65, 88.45, 6.0, -3.19, -4.51, -5.80, 334.41, 38.90, 22.00, 22.10, 44.10, 3838.97, 4160.19, -3.09, -2.87, 102.20, 102.17, 917.67, 918.70, 479.30, 519.41, 298.82, 931.65, 304.95, 22.92, 5893.00, 72.65
 00Z 20 Aug 2001, VECC, 42809, 010820/0000, 22.65, 88.45, 6.0, -2.98, -3.09, -4.05, 307.42, 40.28, 22.34, 22.68, 45.02, 2994.20, 3185.85, -15.48, -13.79, 114.74, 114.16, 823.95, 827.13, 192.17, 204.47, 297.40, 953.10, 301.53, 20.51, 69.32
 12Z 20 Aug 2001, VECC, 42809, 010820/1200, 22.65, 88.45, 6.0, -2.51, -4.15, -5.40, 325.19, 42.00, 21.40, 21.40, 42.80, 4162.85, 4440.85, -5.59, -6.10, 103.84, 103.67, 902.98, 903.54, 226.66, 241.80, 299.32, 943.11, 304.40, 23.34, 5906.00, 79.39
 00Z 21 Aug 2001, VECC, 42809, 010821/0000, 22.65, 88.45, 6.0, -7.90, -8.59, -9.98, 389.60, 42.10, 26.30, 26.30, 52.60, 6801.45, 7151.74, -0.71, -0.80, 102.78, 102.79, 933.20, 933.75, 730.99, 768.64, 300.61, 966.30, 303.59, 24.70, 5894.00, 75.86
 12Z 21 Aug 2001, VECC, 42809, 010821/1200, 22.65, 88.45, 6.0, -1.23, -6.61, -7.86, 274.02, 37.80, 21.00, 21.10, 42.10, 5450.34, 5792.00, -0.75, -0.90, 98.20, 98.12, 933.58, 933.88, 943.00, 1002.11, 299.81, 942.56, 304.94, 24.15, 5871.00, 75.08
 00Z 22 Aug 2001, VECC, 42809, 010822/0000, 22.65, 88.45, 6.0, -1.49, -3.62, -4.37, 256.41, 39.70, 21.90, 21.90, 43.80, 1913.75, 2096.22, 0.00, 0.00, 125.39, 125.11, 955.02, 957.55, 1614.70, 1768.67, 296.93, 958.31, 300.59, 19.85, 5814.00, 63.98
 12Z 22 Aug 2001, VECC, 42809, 010822/1200, 22.65, 88.45, 6.0, -1.46, -5.78, -6.86, 269.30, 38.60, 21.25, 21.26, 42.50, 6043.83, 6366.68, -0.25, -0.56, 101.36, 101.36, 932.88, 932.81, 8531.57, 8987.30, 298.91, 936.58, 304.57, 22.99, 5843.00, 71.28
 00Z 23 Aug 2001, VECC, 42809, 010823/0000, 22.65, 88.45, 6.0, -12.96, -15.20, -16.41, 604.79, 49.90, 33.00, 33.10, 66.10, 3611.79, 3865.79, 0.00, 0.00, 111.97, 112.05, 944.48, 947.48, 1024.99, 1097.07, 297.68, 958.20, 301.36, 20.77, 5821.00, 62.15
 12Z 23 Aug 2001, VECC, 42809, 010823/1200, 22.65, 88.45, 6.0, -1.66, -3.25, -4.38, 280.99, 33.10, 20.70, 22.10, 42.80, 3207.88, 3502.71, -8.69, -3.56, 857.43, 883.47, 2657.85, 2902.12, 297.24, 918.93, 304.53, 21.09, 5860.00, 63.57
