Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 25 Aug 1985,9,476.6,6096,-2.8,-3.3,96,6.34,195,19,334.2,355.9,335.4
00Z 25 Aug 1985,10,392.5,7620,-3.8,-4.5,95,7.04,65,8,351.9,377.6,353.4
00Z 25 Aug 1985,11,148.7,15240,-8.9,-10.4,89,11.81,75,23,455.5,514.2,458.7
00Z 25 Aug 1985,12,110.0,17609,-10.5,-12.3,87,13.81,NA,NA,493.5,569.4,497.6
00Z 27 Aug 1985,0,1000.0
00Z 27 Aug 1985,1,997.0,20,26.6,26.0,97,21.80,130,5,300.0,364.3,303.9
00Z 27 Aug 1985,2,850.0,1398,-17.5,-17.5,100,1.14,100,19,267.8,271.1,268.0
00Z 27 Aug 1985,3,700.0,3026,-10.5,-13.5,79,1.94,125,30,290.8,296.8,291.2
00Z 27 Aug 1985,4,500.0,5740,-3.1,-6.9,75,4.59,125,24,329.2,344.9,330.1
00Z 27 Aug 1985,5,400.0,7486,-9.0,-10.6,88,4.29,5,NA,343.2,358.7,344.1
00Z 28 Aug 1985,0,1000.0
00Z 28 Aug 1985,1,997.0,20,-27.5,-28.0,95,0.39,180,5,245.9,246.9,245.9
00Z 28 Aug 1985,2,900.0,872,22.2,19.2,83,15.82,154,19,304.4,351.8,307.3
00Z 28 Aug 1985,3,850.0,1391,19.4,17.4,88,14.94,140,27,306.4,351.6,309.2
00Z 28 Aug 1985,4,700.0,3067,-12.3,-15.8,75,1.60,130,41,288.8,293.8,289.1
00Z 28 Aug 1985,5,148.0,NA,NA,NA,NA,NA,110,136
00Z 03 Aug 1986,0,1001.0,20,23.4,22.9,97,17.92,90,3,296.5,348.3,299.6
00Z 03 Aug 1986,1,1000.0,-72,-23.0,-23.0,100,0.61,90,10,250.2,251.8,250.2
00Z 03 Aug 1986,2,920.0,703,20.2,20.2,100,16.49,149,11,300.4,348.9,303.4
00Z 03 Aug 1986,3,850.0,1494,16.4,15.3,93,13.03,205,12,303.3,342.2,305.7
00Z 03 Aug 1986,4,560.0,4995,0.0,-1.0,93,6.39,67,11,322.4,343.4,323.6
00Z 03 Aug 1986,5,500.0,5910,-3.9,-4.6,95,5.47,30,11,328.2,346.7,329.3
00Z 03 Aug 1986,6,400.0,7670,-13.5,-17.0,75,2.54,190,10,337.4,346.6,337.9
00Z 09 Aug 1986,0,1000.0,20,28.8,28.0,95,24.55,20,5,301.9,375.2,306.4
00Z 09 Aug 1986,1,969.8,304,28.4,27.6,96,24.79,245,9,304.2,378.9,308.6
00Z 09 Aug 1986,2,920.0,791,27.6,27.0,97,25.19,297,10,308.0,385.2,312.6
00Z 09 Aug 1986,3,907.6,914,26.4,25.7,96,23.58,310,10,307.9,380.1,312.2
00Z 09 Aug 1986,4,850.0,1511,20.4,19.4,94,16.99,65,9,307.5,359.0,310.6
00Z 09 Aug 1986,5,789.7,2133,17.0,15.2,89,13.98,65,14,310.4,353.3,313.0
00Z 09 Aug 1986,6,700.0,3153,11.4,8.4,82,9.98,80,27,315.1,346.5,317.0
00Z 09 Aug 1986,7,500.0,5940,-2.1,-9.1,59,3.86,100,231,330.4,343.8,331.2
00Z 09 Aug 1986,8,490.3,6096,-3.1,NA,NA,NA,100,31,331.0,NA,331.0
00Z 09 Aug 1986,9,404.6,7620,-13.1,NA,NA,NA,95,53,336.8,NA,336.8
00Z 09 Aug 1986,10,400.0,7710,-13.7,NA,NA,NA,80,39,337.1,NA,337.1
00Z 09 Aug 1986,11,300.0,9890,-26.1,NA,NA,NA,90,54,348.5,NA,348.5
00Z 09 Aug 1986,12,250.0,11120,-86.5,NA,NA,NA,100,NA,277.4,NA,277.4
00Z 09 Aug 1986,13,200.0,12750,-48.5,NA,NA,NA,100,39,355.8,NA,355.8
00Z 09 Aug 1986,14,150.0,14610,-86.3,NA,NA,NA,NA,NA,321.3,NA,321.3
00Z 15 Aug 1986,0,1001.0,20,26.0,25.0,94,20.42,90,4,299.1,358.9,302.7
00Z 15 Aug 1986,1,1000.0,-24,-24.0,-24.0,100,0.55,90,12,249.2,250.7,249.2
00Z 15 Aug 1986,2,850.0,1451,17.4,15.2,87,12.94,185,14,304.4,343.2,306.7
00Z 15 Aug 1986,3,700.0,3118,10.6,7.6,82,9.44,195,18,314.2,343.9,316.0
00Z 15 Aug 1986,4,680.5,3352,9.4,6.0,79,8.69,160,19,315.4,342.9,317.1
00Z 15 Aug 1986,5,655.8,3657,7.9,3.9,76,7.78,185,16,317.0,341.9,318.5
00Z 15 Aug 1986,6,500.0,5900,-3.5,-11.5,54,3.19,195,16,328.7,339.8,329.3
00Z 15 Aug 1986,7,400.0,7660,-12.5,NA,NA,NA,30,4,338.6,NA,338.6
