Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 01 Sep 1997, 41883, 970901/0000, 24.85, 89.36, 20.0, -0.62, -4.25, -4.61, 236.59, 37.00, 20.80, 23.30, 44.10, 1644.91, 1787.99, 0.00, 0.00, 145.41, 144.94, 968.42, 969.22, 445.58, 484.34, 297.28, 971.33, 299.79, 20.02, 5792.00, 66.93
 00Z 08 Sep 1997, 41883, 970908/0000, 24.85, 89.36, 20.0, 6.88, -3.26, -3.97, 164.42, 24.82, 17.63, 18.79, 36.42, 1322.04, 1519.31, 0.00, 0.00, 292.96, 291.41, 970.49, 970.49, 71.54, 82.21, 294.00, 970.49, 296.54, 16.75, 5629.33, 39.25
 00Z 22 Sep 1997, 41883, 970922/0000, 24.85, 89.36, 20.0, -3.37, -7.14, -8.24, 264.00, 42.10, 23.60, 23.70, 47.30, 3389.29, 3647.11, 0.00, 0.00, 120.58, 118.79, 959.54, 963.20, 423.08, 455.27, 298.84, 973.93, 301.14, 21.94, 5807.00, 69.09
 00Z 03 Sep 2008, 41883, 080903/0000, 24.85, 89.36, 20.0, 0.28, -2.98, -4.13, 243.38, 27.60, 19.20, 21.90, 41.10, 2542.42, 2887.52, 0.00, 0.00, 116.40, 116.46, 973.09, 972.94, 87.83, 99.75, 298.50, 974.66, 300.72, 21.47, 5788.00, 49.77
 00Z 13 Sep 2008, 41883, 080913/0000, 24.85, 89.36, 20.0, -5.72, -7.44, -8.23, 289.00, 44.90, 25.30, 25.30, 50.60, 3093.14, 3298.10, -1.06, -1.29, 121.88, 120.88, 916.13, 915.86, 331.14, 353.09, 298.95, 975.12, 301.14, 22.04, 5779.00, 75.40
 00Z 24 Sep 2008, 41883, 080924/0000, 24.85, 89.36, 20.0, -3.35, -5.69, -6.20, 263.38, 41.30, 23.30, 23.30, 46.60, 2790.87, 2956.53, 0.00, 0.00, 150.00, 148.67, 957.39, 957.22, 4124.41, 4369.22, 298.56, 974.33, 300.81, 21.54, 5777.00, 91.96
 00Z 20 Sep 2010, 41883, 100920/0000, 24.85, 89.36, 20.0, -2.06, -4.23, -4.59, 252.39, 39.30, 22.30, 22.70, 45.00, 1721.44, 1835.57, 0.00, 0.00, 144.25, 143.80, 974.88, 974.38, 705.36, 752.12, 297.73, 977.34, 299.71, 20.42, 5767.00, 73.47
 00Z 27 Sep 2010, 41883, 100927/0000, 24.85, 89.36, 20.0, -1.19, -4.09, -4.93, 262.02, 36.90, 21.70, 21.70, 43.40, 2221.00, 2441.37, -12.41, -8.71, 137.85, 136.67, 897.20, 904.31, 187.69, 206.31, 297.55, 967.65, 300.39, 20.41, 5771.00, 63.08
 00Z 04 Sep 2013, 41883, 130904/0000, 24.85, 89.36, 20.0, -1.75, -3.31, -3.61, 278.42, 34.90, 21.70, 21.70, 43.40, 1233.02, 1347.06, 0.00, 0.00, 132.45, 132.36, 967.35, 967.35, 122.66, 134.00, 297.81, 967.35, 300.67, 20.73, 5802.00, 75.46
 00Z 06 Sep 2013, 41883, 130906/0000, 24.85, 89.36, 20.0, 0.12, -4.62, -6.00, 265.01, 21.40, 19.60, 20.90, 40.50, 3650.10, 4020.72, -6.72, -4.23, 104.37, 104.45, 908.89, 918.13, 346.75, 381.96, 299.54, 965.91, 302.56, 23.11, 5760.00, 59.71
 00Z 16 Sep 2013, 41883, 130916/0000, 24.85, 89.36, 20.0, -1.86, -6.01, -7.15, 240.98, 37.80, 21.90, 21.90, 43.80, 3554.70, 3847.60, 0.00, 0.00, 108.19, 108.15, 950.75, 956.63, 2145.60, 2322.39, 299.38, 969.30, 302.10, 22.80, 5770.00, 69.08
 00Z 18 Sep 2013, 41883, 130918/0000, 24.85, 89.36, 20.0, -3.77, -6.36, -6.98, 272.81, 42.60, 23.20, 23.70, 46.90, 3203.63, 3390.43, -1.43, -0.15, 110.90, 111.06, 917.66, 936.27, 370.26, 391.85, 299.24, 965.92, 302.25, 22.69, 5791.00, 79.52
 00Z 02 Sep 2014, 41883, 140902/0000, 24.85, 89.36, 20.0, -1.39, -3.64, -4.15, 275.62, 38.70, 21.20, 22.50, 43.70, 1643.86, 1794.72, 0.00, 0.00, 137.51, 137.49, 959.00, 960.79, 95.40, 104.15, 297.75, 966.82, 300.67, 20.67, 5788.00, 71.49
 00Z 08 Sep 2014, 41883, 140908/0000, 24.85, 89.36, 20.0, -1.57, -3.86, -4.46, 254.58, 40.10, 21.70, 21.70, 43.40, 1768.00, 1899.34, -0.48, -0.40, 145.53, 144.98, 929.81, 931.02, 327.87, 352.22, 297.86, 965.82, 300.86, 20.82, 5796.00, 75.73
 00Z 12 Sep 2014, 41883, 140912/0000, 24.85, 89.36, 20.0, -2.35, -4.23, -4.98, 250.41, 38.30, 22.30, 22.30, 44.60, 1933.30, 2127.04, -0.19, -0.24, 140.59, 139.66, 923.11, 923.10, 1624.50, 1787.29, 298.28, 974.71, 300.50, 21.16, 5758.00, 69.75
 00Z 02 Sep 2015, 41883, 150902/0000, 24.85, 89.36, 20.0, -3.98, -2.60, -2.83, 270.20, 43.90, 23.30, 23.30, 46.60, 373.45, 417.51, -29.27, -34.61, 223.22, 230.12, 774.63, 770.27, 476.96, 533.23, 296.81, 955.40, 300.74, 19.72, 5794.00, 80.92
 00Z 04 Sep 2015, 41883, 150904/0000, 24.85, 89.36, 20.0, -2.24, -4.42, -4.83, 271.81, 41.50, 22.10, 22.10, 44.20, 2065.69, 2185.04, -0.28, -0.34, 131.10, 129.80, 922.90, 922.76, 502.71, 531.76, 298.72, 976.42, 300.79, 21.70, 5772.00, 81.21
 00Z 06 Sep 2015, 41883, 150906/0000, 24.85, 89.36, 20.0, -2.34, -4.46, -4.97, 273.21, 33.70, 22.10, 22.10, 44.20, 2261.79, 2463.09, -8.83, -10.81, 128.76, 127.23, 896.47, 895.91, 217.68, 237.06, 298.87, 976.32, 300.96, 21.91, 5806.00, 73.27
 00Z 08 Sep 2015, 41883, 150908/0000, 24.85, 89.36, 20.0, -0.95, -1.77, -2.08, 256.58, 37.50, 20.50, 21.90, 42.40, 928.05, 1035.28, -59.81, -59.95, 148.25, 147.97, 820.68, 834.98, 302.89, 337.89, 297.13, 961.51, 300.52, 20.00, 5793.00, 73.51
 00Z 10 Sep 2015, 41883, 150910/0000, 24.85, 89.36, 20.0, -1.26, -6.11, -6.75, 225.59, 38.90, 20.40, 24.30, 44.70, 3134.27, 3340.04, -16.60, -10.81, 120.85, 119.74, 875.17, 894.57, 1054.19, 1123.40, 299.26, 967.43, 302.14, 22.66, 5797.00, 76.83
 00Z 12 Sep 2015, 41883, 150912/0000, 24.85, 89.36, 20.0, -2.83, -6.06, -6.81, 244.60, 40.60, 22.30, 23.90, 46.20, 2942.94, 3173.75, -0.88, -0.06, 124.72, 123.15, 920.05, 941.73, 1702.51, 1836.04, 299.17, 973.53, 301.50, 22.40, 5796.00, 73.84
 00Z 14 Sep 2015, 41883, 150914/0000, 24.85, 89.36, 20.0, -4.67, -6.65, -7.51, 265.61, 43.00, 23.90, 23.90, 47.80, 3744.02, 3970.40, -0.07, -0.09, 924.75, 924.73, 4955.70, 5255.34, 299.90, 975.77, 302.04, 23.35, 5784.00, 80.54
 00Z 16 Sep 2015, 41883, 150916/0000, 24.85, 89.36, 20.0, -2.83, -5.68, -6.40, 294.61, 42.20, 22.50, 22.50, 45.00, 3312.62, 3530.69, 0.00, 0.00, 104.45, 103.66, 968.85, 969.29, 289.03, 308.06, 299.46, 973.88, 301.76, 22.79, 5784.00, 78.17
 00Z 18 Sep 2015, 41883, 150918/0000, 24.85, 89.36, 20.0, -3.67, -6.18, -7.29, 249.79, 40.50, 22.40, 24.70, 47.10, 3479.57, 3772.94, -51.47, -34.29, 851.54, 865.28, 1081.88, 1173.09, 298.62, 936.27, 304.31, 22.54, 5821.00, 69.66
 00Z 20 Sep 2015, 41883, 150920/0000, 24.85, 89.36, 20.0, -1.86, -3.83, -4.18, 282.00, 40.90, 21.90, 21.90, 43.80, 1369.39, 1475.13, 0.00, 0.00, 139.78, 138.26, 973.78, 973.36, 116.14, 125.11, 298.16, 974.97, 300.36, 21.03, 5766.00, 78.45
 00Z 24 Sep 2015, 41883, 150924/0000, 24.85, 89.36, 20.0, -4.21, -4.63, -5.05, 297.79, 43.80, 23.80, 23.90, 47.70, 1291.61, 1378.66, -19.91, -23.57, 146.45, 145.89, 860.49, 860.98, 130.12, 138.89, 297.94, 972.45, 300.37, 20.78, 5755.00, 80.69
 00Z 26 Sep 2015, 41883, 150926/0000, 24.85, 89.36, 20.0, 7.88, 1.81, 1.08, 171.79, 0.90, 11.50, 20.50, 32.00, 0.00, 49.90, 0.00, -78.92, 598.96, 785.97, 0.00, 12.50, 294.18, 933.13, 300.10, 17.30, 5772.00, 35.17
 00Z 28 Sep 2015, 41883, 150928/0000, 24.85, 89.36, 20.0, 5.16, -3.13, -4.26, 156.20, 30.80, 14.30, 22.30, 36.60, 1523.56, 1803.17, -11.84, -9.18, 186.93, 185.61, 905.07, 910.22, 565.09, 668.79, 296.41, 934.86, 302.18, 19.68, 5791.00, 53.90
 00Z 02 Sep 2016, 41883, 160902/0000, 24.85, 89.36, 20.0, -2.32, -2.78, -3.04, 278.99, 41.90, 21.90, 21.90, 43.80, 1223.33, 1296.80, 0.00, 0.00, 139.85, 138.54, 950.43, 953.93, 285.13, 302.25, 297.39, 953.93, 301.45, 20.58, 5830.00, 81.44
