Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 06 Feb 1997,12,100.0,16450,-80.3,-99.3,3,0.00,275,57,372.3,372.3,372.3
00Z 02 Feb 1998,0,1014.0,20,14.0,13.5,97,9.68,310,2,286.0,313.0,287.7
00Z 02 Feb 1998,1,1000.0,141,18.4,15.4,83,11.12,311,3,291.6,323.2,293.5
00Z 02 Feb 1998,2,850.0,1518,11.8,0.8,47,4.79,325,10,298.5,313.0,299.4
00Z 02 Feb 1998,3,700.0,3124,5.2,-18.8,16,1.24,290,7,308.2,312.4,308.4
00Z 02 Feb 1998,4,500.0,5790,-10.3,-23.3,34,1.18,NA,NA,320.4,324.6,320.6
00Z 02 Feb 1998,5,400.0,7460,-22.7,-36.7,27,0.41,NA,NA,325.4,327.0,325.5
00Z 02 Feb 1998,6,300.0,9470,-40.3,-49.3,37,0.14,NA,NA,328.4,329.0,328.5
00Z 02 Feb 1998,7,250.0,10720,-47.9,-56.9,35,0.07,NA,NA,334.7,335.0,334.7
00Z 02 Feb 1998,8,200.0,12190,-52.1,-70.1,10,0.02,NA,NA,350.1,350.2,350.1
00Z 02 Feb 1998,9,150.0,13990,-59.9,-80.9,5,0.00,NA,NA,366.7,366.7,366.7
00Z 09 Feb 1998,0,1016.0,20,11.8,11.2,96,8.28,315,4,283.7,306.6,285.1
00Z 09 Feb 1998,1,1000.0,150,18.4,9.4,56,7.45,318,5,291.6,313.1,292.9
00Z 09 Feb 1998,2,925.0,815,13.6,5.6,58,6.20,331,8,293.2,311.4,294.3
00Z 09 Feb 1998,3,850.0,1520,10.0,-16.0,14,1.30,345,11,296.6,300.8,296.8
00Z 09 Feb 1998,4,700.0,3105,1.4,-37.6,4,0.22,315,13,304.0,304.8,304.0
00Z 09 Feb 1998,5,500.0,5720,-17.9,-30.9,31,0.58,NA,NA,311.1,313.2,311.3
00Z 09 Feb 1998,6,400.0,7350,-30.1,-39.1,41,0.32,NA,NA,315.8,317.0,315.9
00Z 09 Feb 1998,7,300.0,9340,-43.9,-60.9,13,0.04,NA,NA,323.4,323.5,323.4
00Z 09 Feb 1998,8,250.0,10540,-50.7,-69.7,9,0.01,NA,NA,330.6,330.6,330.6
00Z 09 Feb 1998,9,235.0,10941,-53.3,-71.3,9,0.01,NA,NA,332.5,332.6,332.5
00Z 09 Feb 1998,10,200.0,11980,-53.9,-74.9,6,0.01,NA,NA,347.2,347.3,347.2
00Z 09 Feb 1998,11,150.0,13800,-58.1,-81.1,4,0.00,NA,NA,369.8,369.8,369.8
00Z 09 Feb 1998,12,112.0,15613,-66.9,-88.9,3,0.00,NA,NA,385.5,385.5,385.5
00Z 09 Feb 1998,13,100.0,16300,-67.5,-89.5,3,0.00,NA,NA,397.1,397.1,397.1
00Z 16 Feb 1998,0,1009.0,20,16.0,14.7,92,10.52,0,0,288.4,318.0,290.2
00Z 16 Feb 1998,1,1000.0,96,21.6,17.5,77,12.74,355,1,294.8,331.4,297.0
00Z 16 Feb 1998,2,925.0,769,19.4,8.4,49,7.53,309,10,299.1,321.6,300.5
00Z 16 Feb 1998,3,850.0,1494,14.2,1.2,41,4.93,260,19,301.0,316.1,301.9
00Z 16 Feb 1998,4,700.0,3099,2.4,1.9,97,6.31,305,19,305.1,324.5,306.3
00Z 16 Feb 1998,5,500.0,5750,-8.3,-28.3,18,0.75,NA,NA,322.9,325.6,323.0
00Z 16 Feb 1998,6,400.0,7430,-19.1,-36.1,21,0.44,NA,NA,330.1,331.8,330.2
00Z 16 Feb 1998,7,250.0,10750,-40.5,-54.5,21,0.09,NA,NA,345.7,346.1,345.7
00Z 16 Feb 1998,8,200.0,12200,-53.1,-64.1,25,0.03,NA,NA,348.5,348.7,348.5
00Z 16 Feb 1998,9,150.0,14050,-68.5,-76.5,31,0.01,NA,NA,351.9,351.9,351.9
00Z 16 Feb 1998,10,118.0,15470,-73.5,-81.5,29,0.00,NA,NA,367.7,367.7,367.7
00Z 16 Feb 1998,11,100.0,16440,-72.7,-80.7,29,0.01,NA,NA,387.0,387.0,387.0
00Z 23 Feb 1998,0,1012.0,20,18.4,16.2,87,11.57,0,0,290.6,323.3,292.6
00Z 23 Feb 1998,1,1000.0,120,19.4,13.4,68,9.75,357,0,292.6,320.5,294.3
00Z 23 Feb 1998,2,925.0,788,16.8,12.2,74,9.74,337,3,296.5,324.9,298.2
00Z 23 Feb 1998,3,850.0,1498,12.4,11.7,95,10.26,315,6,299.1,329.4,301.0
00Z 23 Feb 1998,4,700.0,3099,2.0,1.8,99,6.27,230,15,304.7,323.9,305.8
00Z 23 Feb 1998,5,500.0,5760,-10.5,-29.5,19,0.67,NA,NA,320.2,322.6,320.3
00Z 23 Feb 1998,6,400.0,7440,-22.7,-31.7,44,0.68,NA,NA,325.4,327.9,325.5
00Z 23 Feb 1998,7,300.0,9510,-33.3,-65.3,3,0.02,NA,NA,338.3,338.4,338.3
00Z 23 Feb 1998,8,250.0,10740,-42.3,-71.3,3,0.01,NA,NA,343.0,343.1,343.0
00Z 23 Feb 1998,9,200.0,12220,-54.7,-79.7,3,0.00,NA,NA,346.0,346.0,346.0
00Z 20 Feb 2008,0,1012.0,20,16.0,15.1,94,10.77,90,4,288.2,318.4,290.0
00Z 20 Feb 2008,1,1000.0,81,15.2,15.2,100,10.97,90,5,288.4,319.1,290.2
00Z 20 Feb 2008,2,990.0,166,14.6,14.6,100,10.66,100,7,288.6,318.6,290.4
00Z 20 Feb 2008,3,975.0,295,15.2,14.9,98,11.04,116,10,290.4,321.7,292.4
00Z 20 Feb 2008,4,952.0,497,16.1,11.7,75,9.14,140,15,293.3,319.7,294.9
00Z 20 Feb 2008,5,943.0,577,16.4,10.4,68,8.46,143,13,294.4,319.1,295.9
00Z 20 Feb 2008,6,938.0,622,16.0,10.0,68,8.28,145,11,294.5,318.6,296.0
00Z 20 Feb 2008,7,925.0,740,15.0,9.0,67,7.84,150,8,294.6,317.5,296.0
00Z 20 Feb 2008,8,906.0,915,14.3,9.5,73,8.28,210,7,295.6,319.9,297.1
00Z 20 Feb 2008,9,894.0,1027,13.8,9.8,77,8.57,215,5,296.3,321.4,297.8
00Z 20 Feb 2008,10,874.0,1217,13.0,10.3,83,9.08,105,3,297.4,324.1,299.0
00Z 20 Feb 2008,11,863.0,1324,12.6,10.6,88,9.38,107,6,298.0,325.6,299.7
00Z 20 Feb 2008,12,850.0,1451,12.4,7.7,73,7.81,110,10,299.1,322.4,300.5
00Z 20 Feb 2008,13,849.0,1461,12.3,7.3,71,7.62,115,10,299.2,321.9,300.6
00Z 20 Feb 2008,14,846.0,1491,12.2,6.2,67,7.07,109,11,299.3,320.4,300.6
00Z 20 Feb 2008,15,839.0,1560,11.8,4.9,63,6.51,95,12,299.6,319.1,300.8
00Z 20 Feb 2008,16,830.0,1650,11.2,3.2,58,5.84,95,11,299.9,317.5,301.0
00Z 20 Feb 2008,17,822.0,1730,10.6,2.0,55,5.40,95,11,300.1,316.4,301.0
00Z 20 Feb 2008,18,783.0,2132,7.4,-4.2,44,3.60,25,2,300.9,312.1,301.5
00Z 20 Feb 2008,19,778.0,2185,7.0,-5.0,42,3.40,14,3,301.0,311.6,301.6
00Z 20 Feb 2008,20,730.0,2703,2.8,-6.2,52,3.31,270,13,301.9,312.3,302.5
00Z 20 Feb 2008,21,700.0,3040,-0.5,-7.5,59,3.12,270,20,301.9,311.7,302.5
00Z 20 Feb 2008,22,619.0,4007,-9.3,-11.8,82,2.51,270,39,302.6,310.6,303.1
00Z 20 Feb 2008,23,608.0,4146,-10.5,-13.4,79,2.25,270,41,302.8,310.0,303.2
00Z 20 Feb 2008,24,601.0,4235,-9.5,-16.5,57,1.76,270,43,304.9,310.7,305.3
00Z 20 Feb 2008,25,596.0,4299,-9.9,-21.9,37,1.12,270,44,305.2,309.0,305.4
00Z 20 Feb 2008,26,593.0,4338,-10.3,-24.4,31,0.90,270,45,305.2,308.3,305.4
00Z 20 Feb 2008,27,586.0,4430,-11.1,-30.1,19,0.54,270,44,305.3,307.2,305.4
00Z 20 Feb 2008,28,536.0,5104,-15.3,-42.1,8,0.18,270,37,308.2,308.9,308.2
00Z 20 Feb 2008,29,521.0,5319,-16.6,-46.0,6,0.12,275,40,309.1,309.6,309.1
00Z 20 Feb 2008,30,500.0,5630,-18.5,-51.5,4,0.07,265,44,310.4,310.7,310.4
00Z 20 Feb 2008,31,476.0,5991,-19.5,-55.5,3,0.04,255,48,313.6,313.8,313.6
00Z 20 Feb 2008,32,458.0,6272,-21.5,-59.5,2,0.03,248,50,314.6,314.7,314.6
00Z 20 Feb 2008,33,441.0,6551,-19.6,-58.4,2,0.03,240,53,320.4,320.5,320.4
00Z 20 Feb 2008,34,423.0,6858,-17.5,-57.3,2,0.04,240,55,326.9,327.1,326.9
00Z 20 Feb 2008,35,400.0,7270,-14.7,-55.7,2,0.05,245,47,335.8,336.0,335.8
00Z 20 Feb 2008,36,391.0,7438,-22.9,-63.9,1,0.02,250,43,327.2,327.3,327.2
00Z 20 Feb 2008,37,388.0,7495,-25.7,-66.7,1,0.01,249,44,324.3,324.4,324.3
00Z 20 Feb 2008,38,353.0,8170,-31.1,-70.1,1,0.01,231,58,325.9,326.0,325.9
00Z 20 Feb 2008,39,351.0,8210,-31.2,-70.1,1,0.01,230,59,326.3,326.3,326.3
00Z 20 Feb 2008,40,339.0,8455,-32.1,-70.1,1,0.01,240,62,328.4,328.4,328.4
00Z 20 Feb 2008,41,325.0,8753,-30.1,-69.0,1,0.01,250,66,335.0,335.1,335.0
00Z 20 Feb 2008,42,322.0,8818,-29.7,-68.7,1,0.01,248,69,336.5,336.6,336.5
00Z 20 Feb 2008,43,316.0,8952,-29.9,-68.9,1,0.01,245,75,338.1,338.1,338.1
00Z 20 Feb 2008,44,300.0,9320,-30.5,-69.5,1,0.01,240,71,342.3,342.3,342.3
00Z 20 Feb 2008,45,296.0,9415,-30.2,-69.2,1,0.01,240,74,344.0,344.0,344.0
00Z 20 Feb 2008,46,285.0,9685,-29.4,-68.4,1,0.01,255,73,348.8,348.9,348.8
00Z 20 Feb 2008,47,283.0,9735,-29.3,-68.3,1,0.01,254,74,349.8,349.8,349.8
00Z 20 Feb 2008,48,272.0,10015,-30.8,-69.5,1,0.01,250,80,351.6,351.7,351.6
00Z 20 Feb 2008,49,271.0,10041,-30.9,-69.6,1,0.01,250,80,351.8,351.8,351.8
00Z 20 Feb 2008,50,250.0,10610,-33.9,-71.9,1,0.01,255,68,355.5,355.6,355.5
00Z 20 Feb 2008,51,235.0,11043,-35.7,-72.7,1,0.01,258,69,359.1,359.2,359.1
00Z 20 Feb 2008,52,227.0,11281,-37.2,-73.8,1,0.01,260,70,360.4,360.4,360.4
00Z 20 Feb 2008,53,200.0,12150,-42.9,-77.9,1,0.00,275,61,364.7,364.7,364.7
00Z 20 Feb 2008,54,184.0,12698,-46.4,-78.5,1,0.00,290,54,367.8,367.9,367.8
00Z 20 Feb 2008,55,162.0,13534,-51.7,-79.4,2,0.00,270,38,372.5,372.5,372.5
00Z 20 Feb 2008,56,150.0,14040,-54.9,-79.9,3,0.00,275,34,375.3,375.3,375.3
00Z 20 Feb 2008,57,149.0,14083,-55.1,-80.1,3,0.00,274,34,375.6,375.7,375.7
00Z 20 Feb 2008,58,132.0,14817,-61.1,-80.0,7,0.01,260,39,378.2,378.2,378.2
00Z 20 Feb 2008,59,100.0,16500,-74.9,-79.7,47,0.01,275,40,382.8,382.8,382.8
00Z 20 Feb 2008,60,99.0,16557,-75.3,-79.9,49,0.01,280,39,383.1,383.1,383.1
