Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 07 Nov 1986,6,300.0,9820,-31.7,NA,NA,NA,270,37,340.6,NA,340.6
00Z 08 Nov 1986,0,1007.0,20,23.0,22.0,94,16.84,45,2,295.6,344.1,298.5
00Z 08 Nov 1986,1,1000.0,-83,-20.6,-22.1,88,0.66,70,9,252.6,254.4,252.7
00Z 08 Nov 1986,2,959.6,304,-20.4,NA,NA,NA,50,10,255.8,NA,255.8
00Z 08 Nov 1986,3,920.0,700,-20.1,NA,NA,NA,63,9,259.1,NA,259.1
00Z 08 Nov 1986,4,900.7,914,-10.6,NA,NA,NA,70,9,270.5,NA,270.5
00Z 08 Nov 1986,5,850.0,1498,15.4,NA,NA,NA,70,6,302.3,NA,302.3
00Z 08 Nov 1986,6,788.6,2133,11.3,NA,NA,NA,85,7,304.4,NA,304.4
00Z 08 Nov 1986,7,700.0,3143,4.8,NA,NA,NA,80,4,307.8,NA,307.8
00Z 10 Nov 1986,0,1007.0,20,18.0,17.0,94,12.25,45,3,290.6,325.2,292.7
00Z 10 Nov 1986,1,1000.0,79,16.4,15.5,94,11.19,205,6,289.6,321.1,291.5
00Z 10 Nov 1986,2,974.4,304,15.4,13.7,90,10.22,190,11,290.7,319.8,292.5
00Z 10 Nov 1986,3,940.6,609,14.1,11.3,83,9.03,205,13,292.4,318.3,293.9
00Z 10 Nov 1986,4,908.1,914,12.8,8.9,77,7.94,225,9,294.0,317.1,295.4
00Z 10 Nov 1986,5,850.0,1486,10.4,4.4,66,6.20,225,4,297.0,315.5,298.1
00Z 10 Nov 1986,6,786.2,2133,5.4,NA,NA,NA,210,6,298.3,NA,298.3
00Z 10 Nov 1986,7,700.0,3097,-2.1,NA,NA,NA,35,14,300.1,NA,300.1
00Z 11 Nov 1986,0,1012.0,20,20.0,19.0,94,13.86,90,4,292.1,331.6,294.6
00Z 11 Nov 1986,1,1000.0,120,19.2,19.2,100,14.21,90,4,292.4,332.8,294.8
00Z 11 Nov 1986,2,920.0,841,16.4,11.9,75,9.61,39,5,296.5,324.6,298.2
00Z 11 Nov 1986,3,850.0,1516,12.0,5.0,62,6.47,350,6,298.7,318.1,299.9
00Z 11 Nov 1986,4,700.0,3143,3.0,NA,NA,NA,315,24,305.8,NA,305.8
00Z 11 Nov 1986,5,500.0,5860,-12.9,NA,NA,NA,300,39,317.2,NA,317.2
00Z 11 Nov 1986,6,400.0,7570,-17.7,NA,NA,NA,305,72,331.9,NA,331.9
00Z 11 Nov 1986,7,300.0,9710,-31.1,NA,NA,NA,295,41,341.4,NA,341.4
00Z 11 Nov 1986,8,250.0,11000,-39.1,NA,NA,NA,270,21,347.8,NA,347.8
00Z 11 Nov 1986,9,211.0,NA,NA,NA,NA,NA,285,92
00Z 15 Nov 1986,0,1012.0,20,18.0,17.0,94,12.19,45,5,290.2,324.6,292.3
00Z 15 Nov 1986,1,1000.0,125,16.8,14.9,89,10.76,70,10,289.9,320.4,291.8
00Z 15 Nov 1986,2,920.0,844,17.0,11.0,68,9.03,85,9,297.1,323.7,298.8
00Z 15 Nov 1986,3,850.0,1521,12.6,0.6,44,4.72,100,8,299.3,313.7,300.2
00Z 15 Nov 1986,4,700.0,3147,-0.5,-12.5,40,2.10,75,4,301.9,308.6,302.3
00Z 15 Nov 1986,5,500.0,5850,-10.3,NA,NA,NA,315,35,320.4,NA,320.4
00Z 15 Nov 1986,6,400.0,7560,-22.1,NA,NA,NA,330,50,326.2,NA,326.2
00Z 15 Nov 1986,7,300.0,9670,-31.1,NA,NA,NA,320,64,341.4,NA,341.4
00Z 15 Nov 1986,8,250.0,10960,-44.1,NA,NA,NA,NA,NA,340.4,NA,340.4
00Z 19 Nov 1986,0,1014.0,20,17.0,17.0,100,12.16,360,0,289.0,323.2,291.1
00Z 19 Nov 1986,1,1000.0,139,16.2,14.2,88,10.28,80,1,289.4,318.4,291.1
00Z 19 Nov 1986,2,920.0,858,12.4,7.9,74,7.33,18,4,292.4,313.7,293.7
00Z 19 Nov 1986,3,850.0,1530,9.0,2.0,62,5.23,320,6,295.6,311.1,296.5
00Z 19 Nov 1986,4,700.0,3149,4.0,NA,NA,NA,360,2,306.9,NA,306.9
00Z 19 Nov 1986,5,500.0,5860,-12.7,NA,NA,NA,325,20,317.5,NA,317.5
00Z 19 Nov 1986,6,400.0,7560,-24.3,NA,NA,NA,325,29,323.3,NA,323.3
00Z 19 Nov 1986,7,300.0,9630,-39.1,NA,NA,NA,280,35,330.1,NA,330.1
00Z 19 Nov 1986,8,250.0,10930,-48.7,NA,NA,NA,NA,NA,333.5,NA,333.5
00Z 20 Nov 1986,0,1013.0,20,19.0,18.0,94,12.99,325,3,291.1,327.9,293.3
00Z 20 Nov 1986,1,1000.0,129,18.7,15.4,81,11.12,195,115,291.9,323.6,293.8
00Z 20 Nov 1986,2,920.0,853,16.8,14.8,88,11.63,182,58,296.9,330.8,299.0
00Z 20 Nov 1986,3,850.0,1532,13.4,3.4,51,5.78,170,3,300.2,317.6,301.2
00Z 20 Nov 1986,4,700.0,3239,5.4,NA,NA,NA,325,14,308.4,NA,308.4
00Z 20 Nov 1986,5,500.0,5920,-8.1,NA,NA,NA,280,24,323.1,NA,323.1
00Z 20 Nov 1986,6,400.0,7640,-21.3,NA,NA,NA,295,39,327.2,NA,327.2
00Z 20 Nov 1986,7,300.0,9740,-37.9,NA,NA,NA,350,21,331.8,NA,331.8
00Z 20 Nov 1986,8,250.0,10980,-43.3,NA,NA,NA,NA,NA,341.6,NA,341.6
00Z 21 Nov 1986,0,1013.0,20,18.0,17.0,94,12.18,NA,NA,290.1,324.4,292.2
00Z 21 Nov 1986,1,1000.0,129,18.4,16.6,89,12.02,305,9,291.6,325.7,293.6
00Z 21 Nov 1986,2,850.0,1530,13.8,3.8,51,5.95,160,9,300.6,318.6,301.7
00Z 21 Nov 1986,3,700.0,3317,18.0,NA,NA,NA,290,12,322.4,NA,322.4
00Z 21 Nov 1986,4,500.0,5930,-7.5,NA,NA,NA,270,29,323.8,NA,323.8
00Z 21 Nov 1986,5,400.0,7670,-20.1,NA,NA,NA,260,31,328.8,NA,328.8
00Z 25 Nov 1986,0,1015.0,20,18.4,17.0,92,12.15,45,4,290.3,324.6,292.4
00Z 25 Nov 1986,1,1000.0,148,16.2,14.4,89,10.41,35,10,289.4,318.8,291.2
00Z 25 Nov 1986,2,982.2,304,16.0,12.8,82,9.57,40,14,290.6,317.9,292.3
00Z 25 Nov 1986,3,948.3,609,15.6,9.8,68,8.09,35,12,293.2,316.6,294.6
00Z 25 Nov 1986,4,915.6,914,15.2,6.8,57,6.81,55,10,295.7,315.8,296.9
00Z 25 Nov 1986,5,850.0,1560,14.4,0.4,38,4.66,55,10,301.2,315.5,302.1
00Z 25 Nov 1986,6,793.2,2133,11.3,NA,NA,NA,110,15,303.9,NA,303.9
00Z 25 Nov 1986,7,500.0,5960,-9.3,NA,NA,NA,280,28,321.6,NA,321.6
00Z 25 Nov 1986,8,491.3,6096,-10.0,NA,NA,NA,280,28,322.4,NA,322.4
00Z 25 Nov 1986,9,400.0,7690,-18.5,NA,NA,NA,235,63,330.9,NA,330.9
00Z 26 Nov 1986,0,1015.0,20,17.4,16.9,97,12.07,360,0,289.3,323.3,291.4
