Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 16 Jul 2014, 41883, 140716/0000, 24.85, 89.36, 20.0, -1.28, -2.70, -2.98, 296.42, 39.20, 20.70, 20.90, 41.60, 1256.28, 1383.44, 0.00, 0.00, 127.83, 127.80, 962.24, 963.02, 207.47, 228.47, 298.77, 968.92, 301.51, 21.98, 5816.00, 81.62
 00Z 26 Jul 2014, 41883, 140726/0000, 24.85, 89.36, 20.0, -1.62, -4.90, -5.56, 254.39, 40.90, 20.60, 23.50, 44.10, 2549.61, 2752.35, -9.04, -7.97, 137.16, 135.54, 869.13, 890.02, 367.23, 396.43, 298.98, 959.55, 302.56, 22.45, 5820.00, 78.13
 00Z 06 Jul 2015, 41883, 150706/0000, 24.85, 89.36, 20.0, -3.38, -4.97, -5.48, 272.18, 43.30, 22.70, 22.70, 45.40, 1925.42, 2042.47, -2.07, -2.44, 125.37, 123.48, 909.94, 909.52, 1886.42, 2001.11, 299.02, 963.39, 302.26, 22.42, 5814.00, 86.65
 00Z 08 Jul 2015, 41883, 150708/0000, 24.85, 89.36, 20.0, -3.87, -6.15, -6.79, 275.59, 43.80, 23.10, 23.10, 46.20, 1730.15, 1879.12, -8.97, -8.10, 895.45, 899.23, 199.87, 217.08, 299.47, 957.22, 303.27, 23.20, 5817.00, 87.01
 00Z 12 Jul 2015, 41883, 150712/0000, 24.85, 89.36, 20.0, -1.03, -3.53, -4.14, 269.99, 38.60, 20.30, 21.10, 41.40, 2576.71, 2802.48, 0.00, 0.00, 127.01, 125.37, 956.45, 956.17, 14906.11, 16212.14, 299.49, 970.03, 302.12, 22.92, 5830.00, 76.27
 00Z 14 Jul 2015, 41883, 150714/0000, 24.85, 89.36, 20.0, -3.97, -5.49, -6.32, 281.38, 45.50, 22.30, 24.30, 46.60, 3330.50, 3533.32, -21.33, -17.79, 832.34, 847.77, 2335.68, 2477.91, 299.57, 949.73, 304.05, 23.53, 5847.00, 86.48
 00Z 16 Jul 2015, 41883, 150716/0000, 24.85, 89.36, 20.0, -1.69, -1.12, -1.23, 268.79, 41.50, 21.10, 21.10, 42.20, 211.10, 232.42, -14.27, -16.91, 348.67, 355.72, 790.21, 783.83, 444.15, 489.01, 297.09, 953.77, 301.17, 20.10, 5809.00, 83.81
 00Z 20 Jul 2015, 41883, 150720/0000, 24.85, 89.36, 20.0, -1.17, -2.10, -2.29, 278.61, 40.10, 21.30, 21.30, 42.60, 423.80, 468.57, -0.37, -0.25, 326.27, 325.74, 932.03, 933.39, 4288.70, 4741.76, 296.58, 954.32, 300.58, 19.46, 5789.00, 76.80
 00Z 22 Jul 2015, 41883, 150722/0000, 24.85, 89.36, 20.0, -1.84, -4.23, -4.64, 263.78, 41.10, 21.70, 21.70, 43.40, 1967.10, 2095.71, 0.00, 0.00, 129.13, 127.76, 971.39, 970.71, 569.42, 606.66, 298.76, 973.54, 301.09, 21.84, 5768.00, 80.83
 00Z 24 Jul 2015, 41883, 150724/0000, 24.85, 89.36, 20.0, -0.84, -3.36, -3.78, 267.78, 40.10, 20.70, 20.70, 41.40, 2115.60, 2245.18, 0.00, 0.00, 130.45, 129.11, 973.44, 972.89, 246.90, 262.02, 298.90, 975.32, 301.07, 21.99, 5769.00, 81.17
 00Z 26 Jul 2015, 41883, 150726/0000, 24.85, 89.36, 20.0, -2.83, -1.72, -2.63, 334.61, 40.70, 22.50, 22.50, 45.00, 513.70, 686.50, -63.15, -66.81, 244.65, 242.36, 758.36, 764.72, 9.60, 12.83, 295.65, 939.18, 301.03, 18.67, 5794.00, 64.17
 00Z 28 Jul 2015, 41883, 150728/0000, 24.85, 89.36, 20.0, -2.57, -3.60, -3.92, 282.82, 42.20, 22.20, 23.30, 45.50, 1090.78, 1183.48, -44.48, -39.35, 179.94, 179.00, 843.65, 853.04, 50.52, 54.82, 296.12, 929.41, 302.42, 19.45, 5798.00, 74.86
 00Z 30 Jul 2015, 41883, 150730/0000, 24.85, 89.36, 20.0, -1.26, -3.96, -4.76, 281.60, 40.50, 20.00, 23.90, 43.90, 2028.96, 2223.33, -61.87, -50.24, 145.96, 145.51, 806.71, 833.94, 59.83, 65.56, 297.70, 937.13, 303.32, 21.27, 5811.00, 72.50
 12Z 01 Jul 2016, 41883, 160701/1200, 24.85, 89.36, 20.0, 0.61, -2.54, -3.30, 241.38, 34.50, 18.70, 21.30, 40.00, 934.83, 1150.19, -1.98, 0.00, 146.28, 146.10, 881.41, 914.85, 2370.84, 2917.01, 296.75, 914.85, 304.41, 20.58, 5868.00, 67.98
 00Z 02 Jul 2016, 41883, 160702/0000, 24.85, 89.36, 20.0, 1.39, -2.31, -2.81, 242.79, 33.50, 18.70, 20.30, 39.00, 762.58, 932.86, -0.01, 0.00, 148.62, 148.54, 940.59, 946.31, 2900.00, 3547.54, 297.23, 946.95, 301.92, 20.49, 5838.00, 68.39
 12Z 02 Jul 2016, 41883, 160702/1200, 24.85, 89.36, 20.0, -0.43, -3.31, -3.65, 289.62, 40.30, 19.90, 21.50, 41.40, 764.49, 869.65, -5.43, -0.65, 895.90, 926.65, 123.90, 140.94, 297.41, 929.88, 303.68, 21.16, 5852.00, 79.35
 00Z 03 Jul 2016, 41883, 160703/0000, 24.85, 89.36, 20.0, -0.15, -2.55, -2.93, 282.40, 39.20, 20.10, 20.10, 40.20, 1379.79, 1489.68, 0.00, 0.00, 134.60, 132.86, 960.16, 961.70, 329.09, 355.30, 298.31, 966.00, 301.31, 21.43, 5839.00, 79.96
