,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
446,00Z,1,Sep,1994,13,250.0,10930.0,-39.1,,,,,,347.8,,347.8
448,00Z,1,Sep,1994,15,200.0,12420.0,-52.5,,,,,,349.5,,349.5
449,12Z,1,Sep,1994,0,1000.0,-6.0,,,,,,,,,
452,12Z,1,Sep,1994,3,850.0,1405.0,18.8,9.8,56.0,9.02,,,305.8,333.3,307.5
454,12Z,1,Sep,1994,5,700.0,3052.0,13.4,11.8,90.0,12.58,,,317.3,357.1,319.7
455,12Z,1,Sep,1994,6,600.0,4321.0,4.6,-0.4,70.0,6.23,,,321.4,341.8,322.6
459,12Z,1,Sep,1994,10,500.0,5770.0,-3.7,-6.1,83.0,4.88,,,328.5,345.1,329.4
462,00Z,2,Sep,1994,0,1000.0,14.0,,,,,,,,,
468,00Z,2,Sep,1994,6,700.0,3071.0,13.2,12.2,94.0,12.92,,,317.1,357.9,319.5
470,00Z,2,Sep,1994,8,600.0,4347.0,6.6,3.8,82.0,8.45,,,323.7,351.4,325.4
471,00Z,2,Sep,1994,9,500.0,5820.0,0.2,-3.5,76.0,5.95,,,333.2,353.6,334.4
474,00Z,2,Sep,1994,12,400.0,7580.0,-8.9,,,,,,343.3,,343.3
475,12Z,2,Sep,1994,0,1000.0,-12.0,,,,,,,,,
479,12Z,2,Sep,1994,4,850.0,1417.0,21.4,17.8,80.0,15.33,85.0,19.0,308.6,355.3,311.4
480,12Z,2,Sep,1994,5,700.0,3074.0,13.8,11.8,88.0,12.58,110.0,22.0,317.7,357.6,320.1
481,12Z,2,Sep,1994,6,600.0,4360.0,8.0,6.2,88.0,10.01,,,325.3,358.1,327.3
485,12Z,2,Sep,1994,10,500.0,5850.0,2.2,-6.8,51.0,4.62,,,335.7,351.9,336.6
488,12Z,2,Sep,1994,13,400.0,7620.0,-7.9,-19.9,38.0,1.98,,,344.6,352.1,345.0
489,00Z,3,Sep,1994,0,1000.0,18.0,,,,,,,,,
493,00Z,3,Sep,1994,4,850.0,1433.0,19.0,15.6,81.0,13.29,,,306.0,346.1,308.5
495,00Z,3,Sep,1994,6,700.0,3081.0,11.6,5.6,67.0,8.21,,,315.3,341.3,316.9
496,00Z,3,Sep,1994,7,600.0,4353.0,4.2,-4.8,52.0,4.49,,,320.9,335.8,321.8
498,00Z,3,Sep,1994,9,500.0,5810.0,-5.7,,,,,,326.0,,326.0
499,00Z,4,Sep,1994,0,1000.0,25.0,,,,,,,,,
503,00Z,4,Sep,1994,4,850.0,1436.0,18.0,9.0,56.0,8.54,,,305.0,330.9,306.6
506,00Z,4,Sep,1994,7,700.0,3071.0,10.4,3.4,62.0,7.03,,,314.0,336.3,315.3
507,00Z,4,Sep,1994,8,600.0,4342.0,5.2,-3.8,52.0,4.84,,,322.1,338.2,323.0
509,00Z,4,Sep,1994,10,500.0,5810.0,-2.7,-11.7,50.0,3.14,,,329.7,340.7,330.3
512,00Z,4,Sep,1994,13,400.0,7540.0,-12.5,-22.5,43.0,1.58,,,338.6,344.6,339.0
515,00Z,4,Sep,1994,16,300.0,9680.0,-27.1,,,,,,347.1,,347.1
517,00Z,4,Sep,1994,18,250.0,10960.0,-38.7,,,,,,348.4,,348.4
520,00Z,4,Sep,1994,21,200.0,12460.0,-50.1,,,,,,353.3,,353.3
533,12Z,4,Sep,1994,0,1000.0,-4.0,,,,,,,,,
536,12Z,4,Sep,1994,3,850.0,1411.0,18.2,17.0,93.0,14.56,,,305.2,348.9,307.9
538,12Z,4,Sep,1994,5,700.0,3049.0,10.6,7.8,83.0,9.57,,,314.2,344.3,316.0
539,12Z,4,Sep,1994,6,600.0,4323.0,5.8,1.6,74.0,7.21,,,322.8,346.4,324.2
541,12Z,4,Sep,1994,8,500.0,5790.0,-3.1,-10.1,58.0,3.57,,,329.2,341.6,329.9
542,12Z,4,Sep,1994,9,400.0,7520.0,-13.5,-23.5,43.0,1.45,,,337.4,342.8,337.6
545,12Z,4,Sep,1994,12,300.0,9650.0,-29.9,,,,,,343.1,,343.1
546,12Z,4,Sep,1994,13,250.0,10930.0,-36.7,,,,,,351.4,,351.4
548,12Z,4,Sep,1994,15,200.0,12430.0,-48.3,,,,,,356.1,,356.1
554,00Z,5,Sep,1994,0,1000.0,19.0,,,,,,,,,
558,00Z,5,Sep,1994,4,850.0,1426.0,19.0,16.6,86.0,14.18,,,306.0,348.8,308.6
560,00Z,5,Sep,1994,6,700.0,3074.0,12.2,8.8,80.0,10.26,,,316.0,348.4,317.9
562,00Z,5,Sep,1994,8,600.0,4350.0,5.8,1.8,75.0,7.32,,,322.8,346.8,324.2
565,00Z,5,Sep,1994,11,500.0,5820.0,0.4,-10.6,43.0,3.43,,,333.5,345.6,334.1
567,00Z,5,Sep,1994,13,400.0,7580.0,-10.1,-24.1,31.0,1.37,,,341.8,347.0,342.1
569,00Z,5,Sep,1994,15,300.0,9730.0,-26.9,,,,,,347.4,,347.4
570,00Z,5,Sep,1994,16,250.0,11020.0,-36.9,,,,,,351.1,,351.1
571,00Z,5,Sep,1994,17,200.0,12530.0,-48.9,,,,,,355.2,,355.2
578,12Z,5,Sep,1994,0,1000.0,13.0,,,,,,,,,
582,12Z,5,Sep,1994,4,850.0,1435.0,22.2,20.6,91.0,18.34,,,309.4,365.5,312.8
583,12Z,5,Sep,1994,5,700.0,3104.0,17.2,15.8,91.0,16.41,,,321.5,374.2,324.6
586,12Z,5,Sep,1994,8,600.0,4412.0,12.8,3.8,54.0,8.45,,,330.9,359.3,332.6
588,12Z,5,Sep,1994,10,500.0,5920.0,5.6,-4.4,49.0,5.56,,,339.8,359.4,340.9
