Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 17 May 2007, VGTJ, 41923, 070517/0000, 23.76, 90.38, 9.0, 0.74, -1.39, -2.39, 195.80, 19.40, 23.30, 42.70, 10128.58, 10518.05, -46.67, -36.98, 340.61, 351.07, 849.46, 849.65, 870.69, 904.17, 294.04, 932.76, 299.97, 17.02, 5782.00, 24.02
 00Z 19 May 2007, VGTJ, 41923, 070519/0000, 23.76, 90.38, 9.0, 0.00, 0.00
 00Z 20 May 2007, VGTJ, 41923, 070520/0000, 23.76, 90.38, 9.0, 0.71, -3.66, -4.64, 206.81, 32.64, 19.71, 21.88, 41.59, 1638.27, 1858.01, -5.26, -2.38, 155.75, 155.47, 909.94, 921.23, 1149.34, 1303.50, 296.62, 947.55, 301.26, 19.71, 5797.65, 59.31
 00Z 21 May 2007, VGTJ, 41923, 070521/0000, 23.76, 90.38, 9.0, -1.41, -3.30, -3.77, 221.38, 37.40, 21.50, 23.30, 44.80, 657.86, 804.50, -1.79, -0.63, 214.55, 215.48, 923.67, 933.06, 51.91, 63.48, 295.98, 948.49, 300.50, 18.88, 5801.00, 61.54
 00Z 23 May 2007, VGTJ, 41923, 070523/0000, 23.76, 90.38, 9.0, 3.14, -5.16, -6.22, 188.61, 20.90, 15.10, 26.10, 41.20, 3265.05, 3526.58, -51.49, -7.67, 145.43, 145.28, 781.09, 902.44, 38.32, 41.39, 296.44, 928.16, 302.84, 19.88, 5807.00, 51.43
 00Z 25 May 2007, VGTJ, 41923, 070525/0000, 23.76, 90.38, 9.0, 1.62, -3.44, -4.17, 183.60, 28.10, 16.30, 27.30, 43.60, 1146.65, 1357.42, -152.16, -86.82, 165.66, 165.66, 724.25, 761.22, 32.41, 38.37, 295.52, 937.12, 301.08, 18.57, 5793.00, 45.72
 00Z 27 May 2007, VGTJ, 41923, 070527/0000, 23.76, 90.38, 9.0, 0.27, -2.64, -3.66, 244.82, 26.60, 20.00, 21.70, 41.70, 3674.61, 4027.08, -14.47, -8.54, 160.01, 159.88, 880.92, 895.83, 88.68, 97.18, 295.52, 926.44, 302.05, 18.79, 5803.00, 50.25
 00Z 29 May 2007, VGTJ, 41923, 070529/0000, 23.76, 90.38, 9.0, 2.05, 74.07, 74.16, 154.58, 25.50, 15.70, 27.70, 43.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 199.32, 547.99, 236.78, 1.82, 5807.00, 29.34
 00Z 31 May 2007, VGTJ, 41923, 070531/0000, 23.76, 90.38, 9.0, 3.64, -1.35, -2.31, 157.62, 23.70, 13.90, 26.90, 40.80, 717.74, 929.21, -276.15, -203.78, 178.13, 178.08, 722.58, 751.74, 38.35, 49.65, 292.57, 889.18, 302.57, 16.49, 5805.00, 36.00
 00Z 02 May 2008, VGTJ, 41923, 080502/0000, 23.76, 90.38, 9.0, -2.77, -1.11, -1.92, 407.67, 36.30, 22.50, 25.70, 48.20, 170.58, 271.19, -320.56, -284.29, 416.04, 411.91, 654.96, 671.19, 2.53, 4.03, 292.60, 922.99, 299.39, 15.75, 5771.00, 45.46
 00Z 05 May 2008, VGTJ, 41923, 080505/0000, 23.76, 90.38, 9.0, -1.90, -4.64, -5.09, 343.21, 33.30, 19.70, 31.70, 51.40, 396.72, 479.70, -369.83, -310.17, 373.59, 373.38, 681.32, 705.46, 7.00, 8.47, 292.63, 918.52, 299.84, 15.81, 5756.00, 46.02
 00Z 09 May 2008, VGTJ, 41923, 080509/0000, 23.76, 90.38, 9.0, 2.20, -0.76, -1.54, 161.21, 31.70, 16.10, 27.10, 43.20, 228.00, 307.40, -329.54, -268.96, 432.17, 431.32, 699.74, 712.11, 5.19, 7.00, 293.86, 955.04, 297.76, 16.39, 5751.00, 44.35
 00Z 16 May 2008, VGTJ, 41923, 080516/0000, 23.76, 90.38, 9.0, 1.88, -5.33, -6.65, 212.42, 34.40, 17.10, 24.10, 41.20, 3274.96, 3616.34, -16.18, -11.55, 896.29, 905.99, 818.02, 903.30, 298.13, 946.01, 302.91, 21.62, 5772.00, 55.92
 00Z 19 May 2008, VGTJ, 41923, 080519/0000, 23.76, 90.38, 9.0, 0.17, -1.59, -2.21, 183.20, 33.90, 18.30, 28.30, 46.60, 94.96, 155.05, -404.43, -336.92, 410.50, 410.55, 602.79, 619.72, 1.24, 2.03, 292.03, 913.79, 299.70, 15.40, 5757.00, 47.55
 00Z 23 May 2008, VGTJ, 41923, 080523/0000, 23.76, 90.38, 9.0, 1.64, -2.54, -2.73, 175.41, 33.80, 16.66, 26.89, 43.55, 798.52, 879.99, -203.50, -154.10, 218.14, 217.85, 738.58, 761.05, 28.55, 31.46, 294.58, 934.05, 300.40, 17.71, 5787.51, 56.87
 00Z 26 May 2008, VGTJ, 41923, 080526/0000, 23.76, 90.38, 9.0, -1.17, -1.53, -2.21, 255.39, 36.40, 20.90, 22.50, 43.40, 706.25, 877.80, -65.96, -54.15, 186.00, 184.72, 793.30, 808.98, 41.25, 51.27, 295.83, 947.48, 300.46, 18.76, 5764.00, 59.36
 00Z 30 May 2008, VGTJ, 41923, 080530/0000, 23.76, 90.38, 9.0, -0.53, -5.10, -6.40, 220.41, 34.90, 18.70, 26.70, 45.40, 2480.76, 2781.08, -112.05, -77.86, 123.00, 122.98, 792.88, 815.44, 47.09, 52.79, 298.25, 965.21, 301.30, 21.35, 5787.00, 53.09
 00Z 01 May 2009, VGTJ, 41923, 090501/0000, 23.76, 90.38, 9.0, -3.71, 1.03, 0.41, 296.60, 38.90, 22.10, 29.10, 51.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.80, 943.07, 296.78, 16.14, 5762.00, 50.68
 00Z 02 May 2009, VGTJ, 41923, 090502/0000, 23.76, 90.38, 9.0, -4.39, -2.34, -2.81, 311.00, 38.80, 24.90, 24.90, 49.80, 365.22, 456.83, -209.75, -204.99, 251.23, 250.07, 674.51, 681.06, 2.63, 3.29, 292.15, 907.96, 300.34, 15.49, 5753.00, 55.99
 00Z 03 May 2009, VGTJ, 41923, 090503/0000, 23.76, 90.38, 9.0, -3.51, -2.03, -2.88, 250.00, 28.60, 23.60, 25.10, 48.70, 280.65, 403.33, -310.71, -240.75, 240.84, 240.09, 579.91, 607.46, 5.57, 8.00, 294.20, 953.18, 298.30, 16.81, 5771.00, 48.82
 00Z 04 May 2009, VGTJ, 41923, 090504/0000, 23.76, 90.38, 9.0, -1.38, -0.58, -0.95, 181.61, 29.10, 19.30, 30.30, 49.60, 12.96, 57.36, -588.69, -493.49, 439.23, 399.02, 542.65, 622.07, 0.33, 1.47, 291.49, 928.73, 297.73, 14.53, 5759.00, 37.73
 00Z 05 May 2009, VGTJ, 41923, 090505/0000, 23.76, 90.38, 9.0, 2.16, -5.92, -6.95, 129.40, 24.50, 15.30, 29.30, 44.60, 1536.48, 1789.32, -125.66, -67.14, 180.96, 180.30, 728.93, 785.95, 210.61, 245.27, 295.58, 940.94, 300.80, 18.58, 5756.00, 41.27
 00Z 07 May 2009, VGTJ, 41923, 090507/0000, 23.76, 90.38, 9.0, 1.39, 1.17, 0.94, 192.99, 32.30, 16.30, 28.30, 44.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 290.54, 898.34, 299.62, 14.12, 5777.00, 45.94
 00Z 09 May 2009, VGTJ, 41923, 090509/0000, 23.76, 90.38, 9.0, 3.74, -7.40, -8.71, 117.58, 24.10, 11.30, 31.30, 42.60, 2893.35, 3209.70, 0.00, 0.00, 138.46, 138.11, 949.23, 951.59, 52.99, 58.78, 297.60, 959.52, 301.15, 20.62, 5771.00, 34.92
 00Z 10 May 2009, VGTJ, 41923, 090510/0000, 23.76, 90.38, 9.0, 0.44, -11.04, -11.92, 252.59, 27.90, 13.30, 36.30, 49.60, 2988.07, 3233.30, -213.82, -116.56, 154.27, 154.12, 729.91, 765.26, 23.44, 25.37, 296.09, 927.82, 302.51, 19.44, 5761.00, 42.56
 00Z 11 May 2009, VGTJ, 41923, 090511/0000, 23.76, 90.38, 9.0, -3.36, -1.39, -1.63, 303.99, 35.10, 20.10, 34.10, 54.20, 72.70, 102.55, -856.18, -796.65, 387.96, 380.83, 541.43, 543.24, 1.30, 1.83, 288.26, 863.47, 300.66, 12.69, 5785.00, 41.84
 00Z 12 May 2009, VGTJ, 41923, 090512/0000, 23.76, 90.38, 9.0, -0.48, -3.28, -3.54, 158.39, 28.10, 18.90, 29.90, 48.80, 333.67, 395.13, -487.18, -396.73, 261.98, 261.77, 589.34, 596.31, 17.73, 21.00, 292.03, 918.66, 299.23, 15.31, 5771.00, 43.27
 00Z 13 May 2009, VGTJ, 41923, 090513/0000, 23.76, 90.38, 9.0, -4.64, -5.46, -5.86, 301.20, 38.70, 25.00, 26.30, 51.30, 1316.24, 1457.77, -45.61, -43.60, 234.98, 234.23, 827.76, 839.41, 38.85, 43.03, 295.03, 947.82, 299.62, 17.79, 5745.00, 58.34
 00Z 14 May 2009, VGTJ, 41923, 090514/0000, 23.76, 90.38, 9.0, -1.53, -0.79, -1.55, 239.01, 30.60, 21.60, 25.10, 46.70, 372.65, 518.78, -200.34, -180.11, 326.21, 324.96, 716.51, 740.88, 3.63, 5.06, 292.88, 938.68, 298.24, 15.69, 5731.00, 43.15
 00Z 15 May 2009, VGTJ, 41923, 090515/0000, 23.76, 90.38, 9.0, -2.71, -4.57, -5.63, 234.81, 33.80, 22.80, 24.90, 47.70, 1426.14, 1665.01, -35.16, -28.42, 238.52, 237.03, 843.97, 855.83, 167.51, 195.57, 295.57, 943.09, 300.58, 18.50, 5734.00, 49.86
 00Z 16 May 2009, VGTJ, 41923, 090516/0000, 23.76, 90.38, 9.0, -3.07, -0.91, -1.50, 223.99, 39.20, 22.70, 26.70, 49.40, 57.41, 118.34, -298.56, -290.77, 415.82, 412.36, 611.24, 625.78, 9.29, 19.16, 292.34, 932.43, 298.29, 16.21, 5743.00, 55.65
 00Z 17 May 2009, VGTJ, 41923, 090517/0000, 23.76, 90.38, 9.0, -1.16, -3.57, -4.43, 232.99, 38.90, 21.70, 23.70, 45.40, 697.70, 886.23, -38.23, -30.70, 233.78, 233.07, 857.54, 867.91, 14.34, 18.22, 295.46, 954.24, 299.48, 18.18, 5728.00, 55.31
 00Z 18 May 2009, VGTJ, 41923, 090518/0000, 23.76, 90.38, 9.0, 0.87, -3.70, -4.87, 385.80, 37.40, 19.10, 23.10, 42.20, 1412.86, 1683.13, -4.16, -3.37, 167.97, 166.93, 890.72, 907.24, 25.00, 29.78, 297.06, 964.45, 300.18, 19.85, 5754.00, 56.78
 00Z 19 May 2009, VGTJ, 41923, 090519/0000, 23.76, 90.38, 9.0, -4.86, -6.20, -7.42, 277.00, 34.90, 24.90, 24.90, 49.80, 2033.11, 2318.72, -6.31, -5.97, 155.13, 154.55, 902.56, 907.75, 127.86, 145.82, 297.66, 972.21, 300.08, 20.44, 5779.00, 55.21
 00Z 20 May 2009, VGTJ, 41923, 090520/0000, 23.76, 90.38, 9.0, -4.12, -7.64, -8.93, 249.40, 35.00, 23.60, 26.30, 49.90, 2904.75, 3262.71, -10.63, -3.90, 146.48, 145.83, 920.59, 922.58, 3288.48, 3693.73, 298.30, 963.82, 301.48, 21.45, 5787.00, 51.60
 00Z 21 May 2009, VGTJ, 41923, 090521/0000, 23.76, 90.38, 9.0, -3.13, -6.62, -7.75, 223.00, 22.00, 22.60, 26.50, 49.10, 1791.20, 2116.54, -47.54, -32.52, 159.78, 158.82, 821.00, 859.99, 629.45, 743.78, 296.55, 937.26, 302.13, 19.83, 5781.00, 46.99
 00Z 22 May 2009, VGTJ, 41923, 090522/0000, 23.76, 90.38, 9.0, -0.16, -3.92, -5.23, 222.01, 29.70, 19.90, 22.70, 42.60, 1719.45, 2056.74, -13.66, -9.64, 141.66, 140.79, 879.73, 895.89, 849.79, 1016.49, 297.12, 943.72, 302.11, 20.37, 5785.00, 52.03
 00Z 23 May 2009, VGTJ, 41923, 090523/0000, 23.76, 90.38, 9.0, -1.99, -5.15, -6.14, 241.19, 40.10, 21.30, 24.50, 45.80, 2215.74, 2477.96, -27.65, -13.01, 138.67, 137.35, 846.85, 877.18, 440.63, 492.77, 297.30, 940.88, 302.55, 20.75, 5787.00, 61.22
 00Z 24 May 2009, VGTJ, 41923, 090524/0000, 23.76, 90.38, 9.0, 0.06, -2.42, -2.85, 229.21, 39.70, 19.50, 23.10, 42.60, 760.34, 882.01, -56.34, -39.94, 184.41, 182.71, 808.70, 831.54, 182.49, 211.69, 296.53, 954.63, 300.53, 19.43, 5776.00, 68.61
 00Z 25 May 2009, VGTJ, 41923, 090525/0000, 23.76, 90.38, 9.0, -0.66, -1.78, -1.93, 341.00, 39.60, 20.80, 21.10, 41.90, 486.52, 542.10, -31.80, -26.56, 318.16, 318.07, 864.85, 870.12, 6.83, 7.61, 295.59, 929.60, 301.84, 18.80, 5781.00, 72.84
 00Z 26 May 2009, VGTJ, 41923, 090526/0000, 23.76, 90.38, 9.0, 0.78, -1.12, -1.31, 443.36, 38.30, 19.30, 20.50, 39.80, 232.39, 271.63, -18.67, -12.95, 340.28, 354.96, 865.52, 875.94, 4.08, 4.77, 295.25, 917.82, 302.60, 18.67, 5808.00, 74.41
 00Z 27 May 2009, VGTJ, 41923, 090527/0000, 23.76, 90.38, 9.0, 1.75, -0.82, -1.92, 230.00, 25.10, 17.70, 22.10, 39.80, 286.25, 448.82, -116.97, -51.71, 187.99, 187.82, 688.94, 831.57, 8.02, 12.57, 296.43, 958.83, 300.03, 19.22, 5777.00, 47.77
 00Z 28 May 2009, VGTJ, 41923, 090528/0000, 23.76, 90.38, 9.0, 1.99, -4.28, -4.84, 210.20, 30.90, 17.30, 23.30, 40.60, 1831.23, 2098.92, -0.41, -0.09, 139.45, 137.57, 934.71, 940.18, 212.67, 243.76, 297.85, 954.06, 301.91, 21.09, 5781.00, 60.41
 00Z 29 May 2009, VGTJ, 41923, 090529/0000, 23.76, 90.38, 9.0, -2.73, -6.71, -7.79, 240.18, 32.50, 22.30, 24.90, 47.20, 2474.52, 2799.56, -3.19, -1.55, 132.63, 131.09, 908.44, 922.22, 71.61, 81.02, 298.25, 957.34, 302.02, 21.53, 5788.00, 57.74
 00Z 30 May 2009, VGTJ, 41923, 090530/0000, 23.76, 90.38, 9.0, -1.98, -3.49, -4.18, 241.78, 39.00, 21.80, 23.50, 45.30, 816.05, 1029.40, -38.32, -36.63, 189.65, 188.89, 825.15, 855.04, 90.16, 113.73, 296.27, 946.12, 301.02, 19.27, 5783.00, 58.34
 00Z 31 May 2009, VGTJ, 41923, 090531/0000, 23.76, 90.38, 9.0, -2.24, -4.22, -5.19, 420.88, 33.50, 22.10, 22.30, 44.40, 2079.61, 2346.27, -11.25, -5.17, 136.57, 135.26, 892.19, 908.15, 991.69, 1118.84, 297.26, 942.39, 302.38, 20.65, 5782.00, 59.92
 00Z 01 May 2010, VGTJ, 41923, 100501/0000, 23.76, 90.38, 9.0, 0.20, -3.03, -4.16, 227.20, 35.70, 18.70, 24.70, 43.40, 1971.33, 2209.21, 0.00, 0.00, 144.31, 144.22, 962.18, 962.03, 61.81, 69.27, 297.48, 973.86, 299.75, 20.18, 5773.00, 54.28
 06Z 01 May 2010, VGTJ, 41923, 100501/0600, 23.76, 90.38, 9.0, 4.16, -2.50, -3.40, 203.20, 30.50, 16.50, 20.50, 37.00, 1727.72, 1966.06, -0.36, 0.00, 896.84, 901.52, 32.59, 37.09, 294.61, 901.52, 303.48, 18.25, 5775.00, 56.15
 09Z 01 May 2010, VGTJ, 41923, 100501/0900, 23.76, 90.38, 9.0, -2.04, -3.66, -4.57, 260.00, 39.80, 21.60, 23.30, 44.90, 2563.19, 2810.62, -0.94, -0.31, 130.34, 130.30, 847.26, 796.40, 64.79, 71.05, 294.28, 876.38, 305.60, 18.40, 5789.00, 57.50
 12Z 01 May 2010, VGTJ, 41923, 100501/1200, 23.76, 90.38, 9.0, -0.65, -2.00, -2.95, 237.78, 31.30, 20.30, 22.90, 43.20, 578.57, 755.93, -45.89, -19.59, 756.71, 786.57, 12.47, 16.29, 293.34, 877.55, 304.50, 17.31, 5781.00, 46.44
 00Z 02 May 2010, VGTJ, 41923, 100502/0000, 23.76, 90.38, 9.0, -3.97, -7.16, -8.17, 262.61, 38.20, 23.20, 25.90, 49.10, 3653.12, 3936.20, -24.72, -17.26, 112.39, 112.01, 861.76, 880.10, 177.46, 191.21, 298.71, 965.85, 301.72, 21.96, 5777.00, 64.43
 00Z 03 May 2010, VGTJ, 41923, 100503/0000, 23.76, 90.38, 9.0, -0.22, -5.16, -5.80, 203.39, 34.30, 19.10, 27.10, 46.20, 896.97, 1048.59, -125.63, -76.18, 743.75, 786.61, 29.50, 34.49, 296.96, 971.36, 299.46, 19.58, 5773.00, 54.65
 00Z 04 May 2010, VGTJ, 41923, 100504/0000, 23.76, 90.38, 9.0, -0.29, -3.78, -4.15, 215.80, 37.20, 18.50, 28.50, 47.00, 983.60, 1078.91, -242.64, -193.86, 198.27, 198.24, 723.28, 740.27, 37.66, 41.31, 293.95, 917.03, 301.36, 17.24, 5771.00, 56.33
 06Z 04 May 2010, VGTJ, 41923, 100504/0600, 23.76, 90.38, 9.0, -0.49, -3.40, -3.99, 211.61, 37.50, 19.70, 25.70, 45.40, 1363.45, 1532.30, -59.95, -39.54, 177.20, 176.33, 783.36, 802.36, 79.50, 89.35, 292.62, 869.67, 304.55, 16.70, 5771.00, 55.55
 00Z 05 May 2010, VGTJ, 41923, 100505/0000, 23.76, 90.38, 9.0, -3.36, -5.44, -6.44, 260.38, 39.80, 23.10, 25.70, 48.80, 2138.22, 2345.14, -26.07, -15.45, 159.78, 159.59, 835.59, 850.09, 721.01, 790.79, 296.20, 945.10, 301.04, 19.21, 5758.00, 58.39
 06Z 05 May 2010, VGTJ, 41923, 100505/0600, 23.76, 90.38, 9.0, -1.06, -5.84, -6.92, 248.40, 33.60, 21.60, 23.90, 45.50, 2626.14, 2881.07, -6.23, -5.12, 158.55, 158.12, 857.94, 859.31, 245.89, 269.76, 293.98, 879.44, 304.98, 17.99, 5761.00, 53.40
 12Z 05 May 2010, VGTJ, 41923, 100505/1200, 23.76, 90.38, 9.0, -7.34, -4.95, -5.52, 373.21, 40.70, 27.10, 27.10, 54.20, 868.17, 961.82, -101.44, -98.76, 241.59, 241.64, 686.30, 718.45, 168.42, 186.59, 291.66, 863.43, 304.18, 15.88, 5761.00, 61.83
 00Z 06 May 2010, VGTJ, 41923, 100506/0000, 23.76, 90.38, 9.0, 1.74, -2.18, -2.49, 188.42, 34.10, 17.50, 25.50, 43.00, 529.61, 614.05, -147.39, -101.38, 243.76, 242.31, 720.45, 746.32, 55.40, 64.23, 294.26, 938.73, 299.66, 17.20, 5748.00, 54.93
 00Z 07 May 2010, VGTJ, 41923, 100507/0000, 23.76, 90.38, 9.0, -2.04, -5.69, -6.21, 212.79, 39.70, 22.30, 25.50, 47.80, 1847.48, 2013.94, -27.20, -14.64, 163.29, 163.28, 860.77, 883.54, 164.56, 179.39, 295.60, 941.94, 300.73, 18.64, 5737.00, 58.68
 06Z 07 May 2010, VGTJ, 41923, 100507/0600, 23.76, 90.38, 9.0, -1.70, -0.75, -1.43, 233.59, 37.70, 22.30, 22.30, 44.60, 523.01, 667.10, -12.38, -13.27, 238.09, 238.23, 815.58, 815.35, 131.67, 167.95, 290.30, 850.38, 304.07, 14.71, 5748.00, 52.56
 12Z 07 May 2010, VGTJ, 41923, 100507/1200, 23.76, 90.38, 9.0, -2.29, -3.23, -4.17, 247.62, 39.10, 22.20, 24.30, 46.50, 992.02, 1182.92, -73.85, -64.54, 199.17, 199.13, 805.96, 819.50, 50.86, 60.65, 293.34, 890.62, 303.25, 17.07, 5760.00, 55.15
 00Z 08 May 2010, VGTJ, 41923, 100508/0000, 23.76, 90.38, 9.0, 1.26, -0.39, -0.72, 283.73, 35.50, 19.00, 23.90, 42.90, 63.02, 94.58, -178.18, -148.51, 478.12, 477.23, 725.90, 728.09, 1.05, 1.58, 292.68, 930.29, 298.81, 15.73, 5746.00, 53.21
 06Z 08 May 2010, VGTJ, 41923, 100508/0600, 23.76, 90.38, 9.0, -4.09, -2.13, -2.86, 394.10, 36.70, 24.50, 24.50, 49.00, 262.20, 390.24, -102.13, -89.39, 320.25, 320.29, 672.66, 716.55, 4.99, 7.43, 291.38, 882.52, 301.99, 15.18, 5756.00, 51.85
 12Z 08 May 2010, VGTJ, 41923, 100508/1200, 23.76, 90.38, 9.0, -4.66, -5.27, -6.44, 437.47, 38.40, 24.20, 25.30, 49.50, 1528.91, 1792.29, -17.13, -16.65, 203.17, 203.36, 824.51, 837.28, 39.54, 46.35, 294.48, 888.16, 304.65, 18.39, 5791.00, 56.81
 00Z 09 May 2010, VGTJ, 41923, 100509/0000, 23.76, 90.38, 9.0, -1.37, -6.32, -7.57, 260.01, 37.40, 20.50, 26.50, 47.00, 1677.31, 1973.94, -71.54, -51.63, 186.90, 186.32, 821.36, 854.14, 20.01, 23.55, 296.66, 934.79, 302.48, 20.02, 5771.00, 53.18
 00Z 10 May 2010, VGTJ, 41923, 100510/0000, 23.76, 90.38, 9.0, -0.02, -4.45, -5.75, 400.05, 34.10, 17.70, 26.70, 44.40, 2744.72, 3068.98, -129.80, -95.23, 128.54, 128.48, 773.75, 807.67, 34.02, 38.03, 298.05, 948.99, 302.55, 21.45, 5801.00, 53.47
 00Z 11 May 2010, VGTJ, 41923, 100511/0000, 23.76, 90.38, 9.0, -2.83, -4.28, -5.72, 305.99, 39.50, 20.50, 26.50, 47.00, 3028.46, 3363.43, -99.97, -78.64, 123.06, 121.12, 772.74, 790.49, 33.63, 37.35, 298.17, 940.56, 303.47, 21.81, 5811.00, 60.92
 00Z 12 May 2010, VGTJ, 41923, 100512/0000, 23.76, 90.38, 9.0, -0.59, -7.25, -8.81, 379.60, 36.70, 17.10, 30.10, 47.20, 3921.76, 4305.12, -0.21, -0.02, 103.03, 102.59, 937.80, 943.37, 86.54, 95.00, 299.41, 957.55, 303.17, 23.12, 5796.00, 54.80
 00Z 13 May 2010, VGTJ, 41923, 100513/0000, 23.76, 90.38, 9.0, -0.63, -8.03, -9.57, 219.00, 34.30, 17.30, 30.30, 47.60, 4195.34, 4584.29, 0.00, 0.00, 106.18, 106.23, 958.53, 961.18, 55.74, 60.91, 299.65, 964.97, 302.74, 23.28, 5797.00, 52.12
 00Z 14 May 2010, VGTJ, 41923, 100514/0000, 23.76, 90.38, 9.0, -4.95, -7.15, -8.66, 342.20, 39.00, 23.00, 27.90, 50.90, 3575.05, 3943.74, 0.00, 0.00, 119.91, 118.42, 945.18, 948.69, 88.72, 97.87, 298.96, 954.31, 303.01, 22.58, 5791.00, 59.58
 00Z 15 May 2010, VGTJ, 41923, 100515/0000, 23.76, 90.38, 9.0, -1.71, -2.35, -3.13, 381.85, 33.50, 18.70, 31.70, 50.40, 275.81, 352.58, -630.89, -556.21, 366.51, 365.25, 635.86, 648.42, 3.42, 4.37, 291.44, 890.09, 301.32, 15.15, 5794.00, 43.49
 00Z 16 May 2010, VGTJ, 41923, 100516/0000, 23.76, 90.38, 9.0, -10.55, -11.61, -12.51, 533.79, 38.10, 28.90, 32.70, 61.60, 2841.76, 3125.60, -1.45, -1.31, 122.99, 120.43, 925.82, 926.06, 300.67, 330.70, 298.12, 951.82, 302.39, 21.48, 5791.00, 60.24
 00Z 17 May 2010, VGTJ, 41923, 100517/0000, 23.76, 90.38, 9.0, -6.14, -6.00, -7.25, 344.40, 40.20, 24.80, 27.50, 52.30, 1888.13, 2129.88, -105.69, -9.83, 145.97, 145.81, 740.02, 901.37, 37.37, 42.15, 297.71, 962.72, 300.98, 20.74, 5785.00, 62.05
 00Z 18 May 2010, VGTJ, 41923, 100518/0000, 23.76, 90.38, 9.0, 5.02, -3.84, -4.83, 166.42, 28.10, 12.90, 24.90, 37.80, 1894.94, 2142.15, -102.67, -24.39, 153.75, 153.54, 741.77, 833.36, 69.38, 78.43, 297.65, 956.55, 301.47, 20.81, 5795.00, 50.22
 00Z 19 May 2010, VGTJ, 41923, 100519/0000, 23.76, 90.38, 9.0, -0.25, -4.35, -5.70, 417.68, 33.60, 19.40, 22.50, 41.90, 3008.08, 3370.79, -10.71, -3.73, 113.71, 111.99, 883.85, 912.59, 277.31, 310.74, 298.93, 957.09, 302.73, 22.51, 5796.00, 59.96
 00Z 20 May 2010, VGTJ, 41923, 100520/0000, 23.76, 90.38, 9.0, -1.94, -5.32, -6.63, 390.08, 35.40, 21.00, 24.10, 45.10, 2761.96, 3093.97, 0.00, 0.00, 115.52, 114.82, 966.05, 966.01, 50.41, 56.47, 299.07, 969.38, 301.75, 22.34, 5805.00, 60.14
 00Z 21 May 2010, VGTJ, 41923, 100521/0000, 23.76, 90.38, 9.0, 0.11, 1.00, 0.94, 371.73, 36.60, 20.30, 20.30, 40.60, 2.45, 2.80, -175.28, -165.48, 383.67, 390.53, 422.05, 414.32, 0.03, 0.03, 294.94, 956.68, 298.74, 17.53, 5764.00, 71.39
 00Z 22 May 2010, VGTJ, 41923, 100522/0000, 23.76, 90.38, 9.0, -2.88, -3.11, -3.36, 287.21, 37.40, 23.10, 23.10, 46.20, 458.12, 539.08, -2.46, -1.19, 309.13, 311.13, 898.97, 928.15, 15.62, 18.38, 296.19, 961.12, 299.59, 18.87, 5761.00, 69.25
 00Z 23 May 2010, VGTJ, 41923, 100523/0000, 23.76, 90.38, 9.0, 0.10, -2.55, -3.40, 213.19, 33.10, 19.90, 22.50, 42.40, 554.29, 707.02, -17.58, -6.83, 231.56, 232.55, 849.92, 873.94, 47.04, 60.00, 296.63, 962.04, 299.96, 19.40, 5777.00, 61.91
 00Z 24 May 2010, VGTJ, 41923, 100524/0000, 23.76, 90.38, 9.0, 1.30, -0.93, -1.85, 223.80, 33.10, 19.50, 19.50, 39.00, 310.86, 475.21, -10.37, -11.99, 274.32, 273.22, 895.36, 894.77, 495.70, 757.78, 295.85, 948.12, 300.43, 18.73, 5781.00, 62.29
 00Z 25 May 2010, VGTJ, 41923, 100525/0000, 23.76, 90.38, 9.0, 0.08, -1.30, -2.36, 234.81, 33.80, 19.40, 22.90, 42.30, 347.76, 495.76, -105.05, -82.03, 374.15, 359.17, 738.11, 747.22, 7.78, 11.10, 295.92, 950.35, 300.27, 18.76, 5789.00, 54.73
 00Z 26 May 2010, VGTJ, 41923, 100526/0000, 23.76, 90.38, 9.0, -6.37, -4.97, -6.26, 338.02, 37.10, 25.10, 25.10, 50.20, 1977.31, 2302.78, -35.28, -39.88, 146.20, 145.62, 807.86, 814.18, 55.92, 65.12, 297.73, 945.17, 302.60, 21.12, 5801.00, 59.87
 00Z 27 May 2010, VGTJ, 41923, 100527/0000, 23.76, 90.38, 9.0, -0.01, -0.34, -0.36, 219.20, 33.90, 19.30, 25.30, 44.60, 7.59, 11.84, -248.19, -200.87, 483.46, 486.23, 559.27, 552.55, 0.16, 0.24, 293.65, 943.24, 298.63, 16.39, 5766.00, 59.58
