Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 17 Aug 2004,21,289.0,10008,-29.3,-37.0,47,0.56,110,11,347.6,349.9,347.8
00Z 17 Aug 2004,22,280.0,10234,-31.3,-36.2,62,0.62,96,8,347.9,350.5,348.1
00Z 17 Aug 2004,23,276.0,10336,-31.8,-36.2,65,0.63,90,7,348.6,351.2,348.7
00Z 17 Aug 2004,24,271.0,10465,-32.5,-36.2,69,0.64,86,8,349.5,352.1,349.6
00Z 17 Aug 2004,25,263.0,10676,-34.0,-38.2,65,0.54,80,10,350.3,352.6,350.4
00Z 17 Aug 2004,26,258.0,10811,-34.9,-39.5,63,0.48,84,12,350.9,352.9,351.0
00Z 17 Aug 2004,27,250.0,11030,-36.7,-41.2,63,0.42,90,15,351.4,353.1,351.4
00Z 17 Aug 2004,28,249.0,11058,-36.9,-41.4,63,0.41,90,15,351.4,353.1,351.5
00Z 17 Aug 2004,29,244.0,11197,-38.1,-42.4,64,0.38,83,14,351.7,353.3,351.8
00Z 17 Aug 2004,30,238.0,11367,-39.6,NA,NA,NA,75,13,352.0,NA,352.0
00Z 17 Aug 2004,31,223.0,11809,-43.5,NA,NA,NA,89,15,352.6,NA,352.6
00Z 17 Aug 2004,32,222.0,11838,-43.7,NA,NA,NA,90,15,352.7,NA,352.7
00Z 17 Aug 2004,33,215.0,12051,-45.5,NA,NA,NA,60,12,353.3,NA,353.3
00Z 17 Aug 2004,34,206.0,12334,-47.7,NA,NA,NA,70,12,354.0,NA,354.0
00Z 17 Aug 2004,35,200.0,12530,-49.3,NA,NA,NA,65,13,354.5,NA,354.5
00Z 17 Aug 2004,36,194.0,12723,-51.0,NA,NA,NA,65,12,354.8,NA,354.8
00Z 17 Aug 2004,37,175.0,13378,-57.0,NA,NA,NA,85,10,355.7,NA,355.7
00Z 17 Aug 2004,38,158.0,14026,-62.8,NA,NA,NA,80,11,356.3,NA,356.3
00Z 17 Aug 2004,39,154.0,14189,-64.3,NA,NA,NA,86,9,356.4,NA,356.4
00Z 17 Aug 2004,40,151.0,14309,-65.3,NA,NA,NA,90,8,356.6,NA,356.6
00Z 17 Aug 2004,41,150.0,14350,-65.7,NA,NA,NA,90,9,356.7,NA,356.7
00Z 17 Aug 2004,42,143.0,14634,-67.8,NA,NA,NA,70,20,358.0,NA,358.0
00Z 17 Aug 2004,43,136.0,14931,-70.0,NA,NA,NA,85,19,359.3,NA,359.3
00Z 17 Aug 2004,44,122.0,15576,-74.7,NA,NA,NA,45,20,361.9,NA,361.9
00Z 17 Aug 2004,45,121.0,15625,-75.1,NA,NA,NA,46,21,362.1,NA,362.1
00Z 17 Aug 2004,46,103.0,16550,-78.0,NA,NA,NA,65,37,373.7,NA,373.7
00Z 17 Aug 2004,47,100.0,16720,-78.5,NA,NA,NA,65,37,375.8,NA,375.8
00Z 17 Aug 2004,48,95.0,17011,-79.8,NA,NA,NA,90,37,378.8,NA,378.8
00Z 17 Aug 2004,49,93.1,17126,-80.3,NA,NA,NA,92,36,380.0,NA,380.0
00Z 17 Aug 2004,50,87.0,17509,-81.0,NA,NA,NA,100,33,386.0,NA,386.0
00Z 17 Aug 2004,51,86.3,17554,-81.1,NA,NA,NA,97,32,386.7,NA,386.7
00Z 17 Aug 2004,52,83.0,17777,-80.1,NA,NA,NA,85,27,393.1,NA,393.1
00Z 17 Aug 2004,53,77.0,18206,-78.2,NA,NA,NA,65,39,405.7,NA,405.7
00Z 17 Aug 2004,54,74.0,18433,-77.1,NA,NA,NA,75,45,412.4,NA,412.4
00Z 17 Aug 2004,55,71.0,18669,-76.1,NA,NA,NA,95,41,419.6,NA,419.6
00Z 17 Aug 2004,56,70.0,18750,-75.7,NA,NA,NA,90,37,422.1,NA,422.1
00Z 17 Aug 2004,57,69.7,18775,-75.7,NA,NA,NA,90,37,422.6,NA,422.6
00Z 17 Aug 2004,58,67.0,19009,-69.6,NA,NA,NA,95,40,440.7,NA,440.7
00Z 17 Aug 2004,59,65.6,19134,-66.3,NA,NA,NA,86,42,450.5,NA,450.5
00Z 17 Aug 2004,60,64.0,19284,-65.0,NA,NA,NA,75,44,456.5,NA,456.5
