Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 05 Apr 2015, VGTJ, 41923, 150405/0000, 23.76, 90.38, 9.0, -3.01, 1.62, 1.16, 421.81, 35.10, 23.90, 26.90, 50.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.58, 900.72, 296.35, 11.63, 5715.00, 39.86
 12Z 05 Apr 2015, VGTJ, 41923, 150405/1200, 23.76, 90.38, 9.0, 0.46, -1.47, -2.03, 391.28, 30.81, 20.20, 24.30, 44.50, 311.09, 438.58, -94.34, -67.67, 276.12, 275.03, 710.46, 709.26, 2.48, 3.49, 292.13, 918.05, 299.38, 15.31, 5745.00, 47.52
 00Z 06 Apr 2015, VGTJ, 41923, 150406/0000, 23.76, 90.38, 9.0, -3.09, -5.28, -5.62, 270.60, 40.90, 24.30, 25.10, 49.40, 2172.44, 2283.82, -26.16, -25.53, 189.11, 189.08, 887.97, 896.11, 26.10, 27.43, 294.82, 955.42, 298.71, 17.46, 5719.00, 58.39
 12Z 06 Apr 2015, VGTJ, 41923, 150406/1200, 23.76, 90.38, 9.0, 3.24, 0.74, 0.08, 185.98, 29.50, 17.50, 23.50, 41.00, 0.00, 21.19, 0.00, -74.37, 589.49, 708.67, 0.00, 0.26, 288.90, 871.23, 300.53, 13.10, 5737.00, 39.89
 00Z 07 Apr 2015, VGTJ, 41923, 150407/0000, 23.76, 90.38, 9.0, 0.32, -1.26, -1.98, 209.98, 31.10, 20.10, 25.10, 45.20, 462.19, 615.04, -128.66, -111.00, 290.63, 287.01, 755.22, 776.41, 5.45, 7.26, 292.93, 948.60, 297.42, 15.57, 5734.00, 43.24
 12Z 07 Apr 2015, VGTJ, 41923, 150407/1200, 23.76, 90.38, 9.0, -1.87, -5.91, -6.94, 242.19, 36.20, 22.40, 25.30, 47.70, 2240.20, 2475.78, -11.07, -4.14, 194.00, 193.57, 874.40, 889.65, 61.83, 68.33, 294.09, 905.03, 302.62, 17.60, 5754.00, 50.31
 00Z 08 Apr 2015, VGTJ, 41923, 150408/0000, 23.76, 90.38, 9.0, 1.09, 1.61, 1.43, 204.78, 28.30, 17.90, 28.90, 46.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.10, 909.80, 296.02, 11.91, 5731.00, 37.25
 12Z 08 Apr 2015, VGTJ, 41923, 150408/1200, 23.76, 90.38, 9.0, 0.50, -3.47, -3.86, 196.60, 28.90, 19.10, 28.10, 47.20, 500.75, 606.61, -142.48, -91.54, 317.30, 317.46, 706.56, 741.33, 12.23, 14.82, 290.04, 876.58, 301.19, 14.04, 5734.00, 40.38
 00Z 09 Apr 2015, VGTJ, 41923, 150409/0000, 23.76, 90.38, 9.0, 0.57, -2.80, -3.49, 182.62, 28.10, 18.30, 29.30, 47.60, 398.39, 529.97, -252.07, -197.82, 360.57, 361.31, 723.08, 744.22, 8.11, 10.79, 290.25, 894.96, 299.64, 13.99, 5731.00, 34.25
 12Z 09 Apr 2015, VGTJ, 41923, 150409/1200, 23.76, 90.38, 9.0, 2.68, -4.24, -5.08, 150.39, 19.50, 15.30, 29.30, 44.60, 740.28, 932.96, -148.75, -77.64, 313.69, 312.54, 742.83, 763.86, 13.90, 17.52, 288.88, 834.85, 304.19, 13.67, 5757.00, 27.16
 00Z 10 Apr 2015, VGTJ, 41923, 150410/0000, 23.76, 90.38, 9.0, 2.44, -1.06, -1.79, 170.00, 26.90, 16.90, 26.90, 43.80, 534.15, 695.54, -205.34, -163.87, 333.38, 333.94, 754.60, 772.72, 14.08, 18.34, 290.29, 898.17, 299.37, 13.95, 5734.00, 33.37
 12Z 10 Apr 2015, VGTJ, 41923, 150410/1200, 23.76, 90.38, 9.0, -2.39, -5.10, -5.98, 237.60, 6.20, 22.60, 26.90, 49.50, 1138.24, 1423.36, -21.43, -5.04, 231.97, 230.69, 794.70, 828.06, 21.25, 26.57, 290.51, 846.52, 304.69, 14.99, 5753.00, 33.87
 00Z 11 Apr 2015, VGTJ, 41923, 150411/0000, 23.76, 90.38, 9.0, -0.54, -4.51, -5.29, 193.61, 30.10, 20.30, 28.30, 48.60, 782.52, 966.30, -151.20, -112.12, 275.52, 275.54, 777.13, 799.78, 18.24, 22.52, 291.94, 909.74, 299.97, 15.37, 5732.00, 37.18
 12Z 11 Apr 2015, VGTJ, 41923, 150411/1200, 23.76, 90.38, 9.0, -3.33, -8.30, -9.55, 268.19, 34.60, 23.20, 27.50, 50.70, 3347.66, 3666.72, -13.35, -2.59, 149.79, 149.74, 862.68, 881.99, 54.87, 60.10, 294.68, 893.00, 304.39, 18.53, 5761.00, 48.02
 00Z 12 Apr 2015, VGTJ, 41923, 150412/0000, 23.76, 90.38, 9.0, -1.27, -2.34, -2.88, 198.21, 33.60, 21.80, 26.50, 48.30, 425.76, 536.69, -115.66, -94.55, 320.42, 325.08, 765.68, 780.86, 18.94, 23.87, 291.39, 917.53, 298.67, 14.64, 5722.00, 44.34
 12Z 12 Apr 2015, VGTJ, 41923, 150412/1200, 23.76, 90.38, 9.0, 2.24, -5.54, -6.20, 126.58, 27.90, 16.10, 28.10, 44.20, 2123.39, 2323.32, -70.10, -28.49, 172.82, 172.55, 785.19, 820.96, 12904.97, 14120.08, 293.06, 885.01, 303.48, 16.86, 5758.00, 45.71
 00Z 13 Apr 2015, VGTJ, 41923, 150413/0000, 23.76, 90.38, 9.0, 0.88, -2.46, -2.69, 111.40, 29.30, 17.10, 31.10, 48.20, 167.36, 206.13, -374.02, -317.39, 421.71, 422.52, 654.19, 680.20, 3.40, 4.19, 289.02, 891.98, 298.64, 12.89, 5728.00, 40.38
 12Z 13 Apr 2015, VGTJ, 41923, 150413/1200, 23.76, 90.38, 9.0, 0.88, -6.28, -7.03, 156.79, 18.90, 18.50, 27.50, 46.00, 2019.99, 2273.77, -53.99, -26.18, 172.57, 171.44, 812.55, 856.52, 205.54, 231.37, 293.76, 903.75, 302.40, 17.29, 5749.00, 40.95
 00Z 14 Apr 2015, VGTJ, 41923, 150414/0000, 23.76, 90.38, 9.0, 1.28, -4.00, -4.48, 110.58, 27.90, 17.10, 30.10, 47.20, 553.65, 658.95, -215.53, -159.38, 304.91, 305.20, 730.76, 753.52, 47.18, 56.15, 290.68, 899.07, 299.67, 14.26, 5733.00, 38.44
 12Z 14 Apr 2015, VGTJ, 41923, 150414/1200, 23.76, 90.38, 9.0, -2.38, -6.16, -6.77, 204.39, 31.50, 22.30, 27.30, 49.60, 2036.98, 2238.72, -86.09, -13.28, 156.13, 156.08, 754.07, 853.13, 1404.32, 1543.40, 292.14, 865.25, 304.49, 16.30, 5780.00, 41.42
 00Z 15 Apr 2015, VGTJ, 41923, 150415/0000, 23.76, 90.38, 9.0, 1.83, -3.27, -3.69, 102.60, 26.90, 17.10, 29.10, 46.20, 382.59, 465.17, -207.38, -152.94, 348.22, 352.98, 708.30, 735.81, 26.08, 31.70, 289.61, 884.64, 299.96, 13.52, 5737.00, 39.01
 12Z 15 Apr 2015, VGTJ, 41923, 150415/1200, 23.76, 90.38, 9.0, 1.30, -3.51, -4.03, 136.20, 27.70, 17.10, 29.10, 46.20, 489.39, 595.08, -141.27, -79.51, 320.23, 321.91, 698.33, 728.76, 64.82, 78.81, 287.83, 813.50, 305.33, 13.13, 5778.00, 39.12
 00Z 16 Apr 2015, VGTJ, 41923, 150416/0000, 23.76, 90.38, 9.0, 3.80, -1.57, -1.76, 92.80, 24.90, 13.50, 29.50, 43.00, 274.34, 327.31, -315.60, -237.27, 318.47, 321.53, 657.16, 704.13, 11.62, 13.86, 287.74, 849.27, 301.52, 12.54, 5747.00, 36.35
 12Z 16 Apr 2015, VGTJ, 41923, 150416/1200, 23.76, 90.38, 9.0, 4.62, -2.06, -2.37, 138.99, 25.70, 13.70, 26.70, 40.40, 520.09, 609.66, -155.22, -87.15, 243.02, 242.48, 716.24, 749.55, 30.51, 35.76, 289.78, 852.05, 303.36, 14.25, 5764.00, 42.61
 00Z 17 Apr 2015, VGTJ, 41923, 150417/0000, 23.76, 90.38, 9.0, 5.41, -0.68, -0.82, 105.41, 28.70, 12.50, 27.50, 40.00, 168.42, 211.18, -231.56, -167.77, 420.68, 424.08, 739.85, 754.31, 28.61, 35.87, 287.91, 854.35, 301.19, 12.88, 5729.00, 38.47
 12Z 17 Apr 2015, VGTJ, 41923, 150417/1200, 23.76, 90.38, 9.0, 2.99, -2.65, -2.96, 157.19, 30.30, 15.70, 27.70, 43.40, 337.46, 425.33, -105.80, -51.85, 349.98, 352.90, 736.44, 758.69, 29.31, 36.95, 287.84, 820.63, 304.59, 13.12, 5759.00, 40.17
 00Z 18 Apr 2015, VGTJ, 41923, 150418/0000, 23.76, 90.38, 9.0, 1.71, -2.64, -3.06, 193.42, 34.10, 18.10, 27.10, 45.20, 547.09, 635.38, -125.89, -90.76, 334.33, 337.15, 771.41, 788.68, 24.39, 28.33, 290.95, 905.24, 299.38, 14.45, 5722.00, 43.15
 12Z 18 Apr 2015, VGTJ, 41923, 150418/1200, 23.76, 90.38, 9.0, -4.16, -8.19, -9.29, 465.17, 26.20, 24.20, 28.50, 52.70, 1751.74, 2072.81, -1.28, 0.00, 209.42, 209.06, 840.27, 851.04, 27.58, 32.64, 291.98, 851.04, 305.77, 16.39, 5761.00, 38.45
 00Z 19 Apr 2015, VGTJ, 41923, 150419/0000, 23.76, 90.38, 9.0, -3.80, -0.37, -0.81, 478.27, 39.30, 24.80, 27.30, 52.10, 5.11, 25.01, -375.33, -363.28, 491.20, 483.28, 540.57, 548.42, 0.03, 0.14, 289.70, 930.56, 295.76, 12.91, 5722.00, 45.70
 12Z 19 Apr 2015, VGTJ, 41923, 150419/1200, 23.76, 90.38, 9.0, -2.25, -2.75, -3.66, 395.59, 24.90, 22.70, 24.30, 47.00, 920.88, 1115.72, -108.58, -57.84, 290.37, 288.88, 712.01, 753.77, 10.44, 12.65, 292.53, 897.91, 301.69, 16.06, 5788.00, 38.17
 00Z 20 Apr 2015, VGTJ, 41923, 150420/0000, 23.76, 90.38, 9.0, 0.09, -5.00, -6.00, 192.21, 36.70, 19.50, 26.50, 46.00, 1667.80, 1898.41, -33.36, -10.07, 223.73, 223.57, 812.14, 839.55, 54.60, 62.15, 295.50, 951.12, 299.78, 18.27, 5768.00, 49.13
 12Z 20 Apr 2015, VGTJ, 41923, 150420/1200, 23.76, 90.38, 9.0, -3.31, -5.85, -6.96, 418.51, 35.40, 23.40, 25.30, 48.70, 2021.41, 2295.60, -10.17, -4.11, 146.53, 146.15, 858.01, 866.14, 32.32, 36.70, 293.45, 872.78, 305.11, 17.54, 5806.00, 51.24
 00Z 21 Apr 2015, VGTJ, 41923, 150421/0000, 23.76, 90.38, 9.0, -1.76, -3.79, -4.74, 258.78, 31.50, 20.10, 29.10, 49.20, 885.67, 1082.79, -174.91, -1.54, 302.92, 301.13, 715.92, 930.67, 7.98, 9.75, 294.53, 942.17, 299.60, 17.37, 5777.00, 42.88
 12Z 21 Apr 2015, VGTJ, 41923, 150421/1200, 23.76, 90.38, 9.0, -5.37, -8.08, -9.42, 341.40, 32.90, 25.10, 26.70, 51.80, 3323.99, 3682.10, -7.57, -1.70, 136.07, 135.05, 866.55, 876.35, 39.22, 43.44, 294.97, 883.40, 305.63, 19.07, 5799.00, 49.05
 00Z 22 Apr 2015, VGTJ, 41923, 150422/0000, 23.76, 90.38, 9.0, -5.54, 0.82, 0.34, 563.34, 38.10, 24.30, 31.30, 55.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.60, 864.34, 298.84, 11.37, 5756.00, 39.20
 12Z 22 Apr 2015, VGTJ, 41923, 150422/1200, 23.76, 90.38, 9.0, 4.36, -7.55, -8.85, 122.62, 25.10, 10.30, 31.30, 41.60, 2764.76, 3087.75, -139.24, -53.81, 151.21, 151.10, 758.81, 797.55, 32.96, 36.81, 296.11, 915.63, 303.69, 19.75, 5789.00, 40.13
 00Z 23 Apr 2015, VGTJ, 41923, 150423/0000, 23.76, 90.38, 9.0, -0.20, 1.50, 0.91, 207.21, 26.10, 18.50, 29.50, 48.00, 0.64, 6.59, -780.97, -644.70, 397.40, 393.87, 411.91, 427.31, 0.00, 0.05, 289.44, 916.43, 296.79, 12.89, 5737.00, 33.73
 12Z 23 Apr 2015, VGTJ, 41923, 150423/1200, 23.76, 90.38, 9.0, 0.30, -5.92, -7.06, 185.41, 32.50, 18.30, 28.30, 46.60, 1722.84, 1991.14, -74.65, -32.13, 185.00, 184.26, 769.31, 806.48, 41.72, 48.21, 294.36, 908.60, 302.56, 17.83, 5763.00, 44.36
 00Z 24 Apr 2015, VGTJ, 41923, 150424/0000, 23.76, 90.38, 9.0, 0.71, 0.97, 0.45, 314.96, 25.10, 19.50, 27.50, 47.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.11, 906.39, 296.34, 11.98, 5699.00, 32.18
 12Z 24 Apr 2015, VGTJ, 41923, 150424/1200, 23.76, 90.38, 9.0, 0.23, -7.62, -8.29, 159.20, 27.30, 18.70, 29.70, 48.40, 1958.38, 2170.29, -7.51, -1.67, 208.74, 208.37, 888.19, 899.99, 119.78, 132.74, 293.46, 907.04, 301.76, 16.86, 5730.00, -1536.02
 00Z 25 Apr 2015, VGTJ, 41923, 150425/0000, 23.76, 90.38, 9.0, -6.59, -6.54, -6.97, 380.59, 44.50, 27.70, 28.70, 56.40, 1187.11, 1280.12, -37.15, -30.52, 243.70, 243.08, 818.99, 821.61, 23.51, 25.36, 292.50, 929.73, 298.67, 15.48, 5687.00, 53.64
 12Z 25 Apr 2015, VGTJ, 41923, 150425/1200, 23.76, 90.38, 9.0, 1.46, -1.22, -1.43, 163.18, 29.90, 19.30, 26.30, 45.60, 169.87, 216.56, -148.90, -107.10, 360.76, 365.47, 694.09, 724.81, 8.34, 10.63, 290.14, 919.48, 297.21, 13.49, 5707.00, 41.87
 00Z 26 Apr 2015, VGTJ, 41923, 150426/0000, 23.76, 90.38, 9.0, 1.88, -1.61, -2.03, 146.19, 30.30, 18.70, 26.70, 45.40, 185.89, 256.13, -137.41, -101.09, 361.87, 383.35, 725.51, 747.97, 9.41, 12.96, 291.23, 946.76, 295.84, 14.02, 5696.00, -76.58
 00Z 27 Apr 2015, VGTJ, 41923, 150427/0000, 23.76, 90.38, 9.0, -1.54, -6.96, -7.47, 187.21, 33.90, 22.30, 29.30, 51.60, 1074.00, 1223.65, -37.75, -18.95, 289.16, 288.36, 815.00, 852.48, 231.92, 264.23, 292.67, 940.20, 297.90, 15.46, 5692.00, 42.14
 12Z 27 Apr 2015, VGTJ, 41923, 150427/1200, 23.76, 90.38, 9.0, -1.05, -5.80, -6.54, 161.00, 34.10, 21.90, 26.90, 48.80, 1348.40, 1541.63, -11.04, -1.82, 278.67, 278.48, 846.15, 864.02, 1569.29, 1794.17, 290.94, 871.06, 302.66, 14.96, 5718.00, 42.48
 00Z 28 Apr 2015, VGTJ, 41923, 150428/0000, 23.76, 90.38, 9.0, 1.08, 0.28, 0.06, 137.78, 31.30, 19.90, 25.90, 45.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 289.31, 918.84, 296.42, 12.84, 5702.00, 40.36
 00Z 29 Apr 2015, VGTJ, 41923, 150429/0000, 23.76, 90.38, 9.0, -0.46, -2.31, -3.09, 367.96, 36.10, 21.60, 25.10, 46.70, 371.57, 512.26, -66.15, -48.99, 405.61, 394.39, 803.35, 817.52, 17.45, 24.05, 291.28, 912.18, 299.06, 14.63, 5712.00, 43.07
 12Z 29 Apr 2015, VGTJ, 41923, 150429/1200, 23.76, 90.38, 9.0, -2.69, -5.88, -6.62, 242.61, 34.70, 23.50, 27.90, 51.40, 866.24, 1039.48, -17.60, -5.50, 375.38, 373.20, 822.69, 840.95, 35.18, 42.21, 289.90, 857.70, 302.92, 14.21, 5722.00, 38.59
 00Z 30 Apr 2015, VGTJ, 41923, 150430/0000, 23.76, 90.38, 9.0, -1.38, -5.95, -6.90, 377.11, 28.10, 22.50, 26.30, 48.80, 704.50, 953.86, -10.56, -4.06, 309.27, 299.58, 885.47, 915.56, 16.62, 22.50, 294.14, 946.03, 298.86, 16.91, 5714.00, 39.68
 12Z 30 Apr 2015, VGTJ, 41923, 150430/1200, 23.76, 90.38, 9.0, 0.26, -2.07, -2.98, 213.39, 30.30, 19.10, 26.10, 45.20, 319.72, 511.32, -141.66, -106.79, 731.39, 759.06, 4.87, 7.78, 291.58, 882.28, 302.23, 15.39, 5763.00, 41.70
 00Z 01 Apr 2016, VGTJ, 41923, 160401/0000, 23.76, 90.38, 9.0, 4.22, 4.08, 4.12, 151.58, 25.10, 15.30, 27.30, 42.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.80, 906.21, 293.99, 10.30, 5683.00, 34.08
 12Z 01 Apr 2016, VGTJ, 41923, 160401/1200, 23.76, 90.38, 9.0, 0.20, 1.60, 1.36, 340.08, 30.30, 20.90, 25.90, 46.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.29, 868.47, 298.09, 11.20, 5709.00, 35.25
 00Z 02 Apr 2016, VGTJ, 41923, 160402/0000, 23.76, 90.38, 9.0, 1.84, 3.20, 2.83, 206.59, 29.50, 19.70, 22.70, 42.40, 15.30, 25.51, -518.32, -452.51, 324.09, 329.93, 409.81, 414.02, 0.17, 0.28, 289.70, 933.10, 295.51, 12.87, 5719.00, 41.75
 12Z 02 Apr 2016, VGTJ, 41923, 160402/1200, 23.76, 90.38, 9.0, 0.41, 0.40, -0.41, 242.82, 31.60, 20.60, 21.70, 42.30, 1188.75, 1358.52, -56.56, -48.25, 160.88, 160.74, 795.39, 808.92, 32.82, 37.50, 292.35, 921.68, 299.27, 15.47, 5752.00, 45.60
 00Z 03 Apr 2016, VGTJ, 41923, 160403/0000, 23.76, 90.38, 9.0, 1.62, -1.22, -2.02, 222.00, 31.70, 19.10, 21.70, 40.80, 2245.25, 2456.08, -12.88, -7.21, 150.49, 150.46, 863.44, 893.21, 40.12, 43.89, 295.25, 961.20, 298.62, 17.78, 5761.00, 48.23
 12Z 03 Apr 2016, VGTJ, 41923, 160403/1200, 23.76, 90.38, 9.0, -0.16, -2.84, -3.56, 238.78, 34.20, 20.40, 24.10, 44.50, 2114.21, 2275.75, -43.91, -27.29, 139.51, 139.26, 786.61, 829.31, 43.65, 46.98, 293.38, 908.10, 301.59, 16.76, 5800.00, 53.00
 00Z 04 Apr 2016, VGTJ, 41923, 160404/0000, 23.76, 90.38, 9.0, -2.06, -4.83, -5.72, 268.22, 38.00, 22.60, 24.50, 47.10, 2347.84, 2560.06, -16.76, -12.45, 149.33, 149.24, 875.36, 888.11, 56.99, 62.14, 295.91, 958.34, 299.55, 18.60, 5767.00, 54.70
 12Z 04 Apr 2016, VGTJ, 41923, 160404/1200, 23.76, 90.38, 9.0, -0.88, -5.06, -6.30, 381.56, 23.40, 20.60, 24.50, 45.10, 3207.77, 3548.59, -21.59, -10.62, 138.68, 137.91, 854.08, 871.93, 49.67, 54.95, 294.80, 893.31, 304.48, 18.65, 5798.00, 44.91
 00Z 05 Apr 2016, VGTJ, 41923, 160405/0000, 23.76, 90.38, 9.0, -1.81, -5.18, -6.29, 238.20, 25.70, 21.10, 27.10, 48.20, 1803.34, 2069.96, -61.53, -25.88, 745.72, 798.61, 18.08, 20.75, 296.10, 957.47, 299.82, 18.83, 5774.00, 43.83
 12Z 05 Apr 2016, VGTJ, 41923, 160405/1200, 23.76, 90.38, 9.0, -4.49, -8.82, -9.95, 348.79, 19.90, 22.50, 31.50, 54.00, 3550.60, 3874.90, -109.95, -53.31, 164.41, 164.11, 743.53, 788.75, 33.50, 36.56, 296.53, 932.95, 302.48, 19.86, 5796.00, 42.64
 00Z 06 Apr 2016, VGTJ, 41923, 160406/0000, 23.76, 90.38, 9.0, -1.78, -7.20, -8.29, 244.20, 31.70, 19.10, 32.10, 51.20, 2605.72, 2863.57, -172.82, -110.82, 180.48, 179.86, 745.29, 771.07, 31.31, 34.41, 295.55, 942.17, 300.65, 18.53, 5774.00, 41.34
 12Z 06 Apr 2016, VGTJ, 41923, 160406/1200, 23.76, 90.38, 9.0, 1.24, -10.17, -11.48, 160.60, 22.10, 15.30, 31.30, 46.60, 4098.32, 4499.78, -70.40, -14.49, 792.69, 845.60, 34.43, 37.80, 297.16, 914.58, 304.86, 21.10, 5808.00, 41.30
 00Z 07 Apr 2016, VGTJ, 41923, 160407/0000, 23.76, 90.38, 9.0, 1.18, -6.57, -7.43, 146.22, 30.70, 15.10, 32.10, 47.20, 1549.36, 1743.79, -234.61, -155.72, 735.50, 760.81, 23.90, 26.90, 294.38, 921.70, 301.35, 17.66, 5783.00, 40.91
 12Z 07 Apr 2016, VGTJ, 41923, 160407/1200, 23.76, 90.38, 9.0, 2.42, -9.29, -10.62, 144.81, 22.30, 13.90, 30.90, 44.80, 3803.47, 4163.22, -79.62, -20.81, 786.58, 839.24, 4.40, 4.82, 296.21, 905.14, 304.78, 20.10, 5796.00, 41.15
 00Z 08 Apr 2016, VGTJ, 41923, 160408/0000, 23.76, 90.38, 9.0, -1.64, -6.39, -6.87, 235.02, 36.90, 18.90, 32.90, 51.80, 1647.36, 1763.99, -315.36, -243.75, 260.21, 259.99, 732.85, 749.07, 32.49, 34.79, 292.02, 887.90, 302.14, 15.93, 5770.00, 43.87
 12Z 08 Apr 2016, VGTJ, 41923, 160408/1200, 23.76, 90.38, 9.0, -4.27, -10.27, -11.76, 326.62, 34.90, 23.10, 29.10, 52.20, 3723.55, 4138.04, -14.12, -1.23, 849.03, 890.57, 51.85, 57.62, 296.94, 903.16, 305.72, 21.09, 5793.00, 50.11
 00Z 09 Apr 2016, VGTJ, 41923, 160409/0000, 23.76, 90.38, 9.0, 32.98, 8.27, 8.31, 86.01, -34.90, 0.00, 0.00, 0.00, 2240.33, 2263.93, 0.00, 0.00, 569.80, 570.03, 973.33, 973.33, 40.76, 41.19, 270.12, 973.33, 272.13, 5.80, 4887.00, 6.01
 00Z 10 Apr 2016, VGTJ, 41923, 160410/0000, 23.76, 90.38, 9.0, 1.54, -4.84, -5.72, 158.62, 28.50, 14.70, 31.70, 46.40, 1067.21, 1243.10, -363.42, -270.51, 261.90, 261.38, 705.66, 729.46, 12.56, 14.63, 292.51, 892.78, 302.19, 16.38, 5791.00, 36.35
 12Z 10 Apr 2016, VGTJ, 41923, 160410/1200, 23.76, 90.38, 9.0, 0.10, -6.87, -8.16, 207.41, 14.90, 17.70, 28.70, 46.40, 2832.42, 3203.88, -98.22, -40.16, 765.00, 819.58, 46.85, 52.99, 295.19, 885.57, 305.63, 19.29, 5822.00, 37.35
 00Z 11 Apr 2016, VGTJ, 41923, 160411/0000, 23.76, 90.38, 9.0, 4.23, -2.92, -3.82, 122.39, 22.10, 10.90, 30.90, 41.80, 460.82, 626.17, -444.14, -329.97, 304.72, 301.80, 663.20, 709.57, 4.34, 5.90, 291.21, 872.35, 302.82, 15.41, 5795.00, 30.96
 12Z 11 Apr 2016, VGTJ, 41923, 160411/1200, 23.76, 90.38, 9.0, 1.93, -8.99, -10.45, 176.60, 24.90, 14.10, 31.10, 45.20, 1285.32, 1598.78, -111.49, -38.63, 773.25, 821.37, 6.79, 8.45, 296.05, 884.35, 306.64, 20.39, 5835.00, 39.80
 00Z 12 Apr 2016, VGTJ, 41923, 160412/0000, 23.76, 90.38, 9.0, 5.43, -1.17, -2.07, 130.41, 21.90, 9.70, 29.70, 39.40, 251.72, 392.83, -479.93, -349.85, 336.74, 333.27, 602.91, 666.47, 2.57, 4.01, 289.78, 847.42, 303.85, 14.67, 5798.00, 29.27
 12Z 16 Apr 2016, VGTJ, 41923, 160416/1200, 23.76, 90.38, 9.0, 5.96, -5.55, -6.91, 143.79, 19.10, 7.70, 30.70, 38.40, 3283.74, 3611.24, -199.65, -94.60, 146.41, 146.10, 730.33, 768.21, 24.06, 26.46, 294.87, 879.32, 305.92, 19.03, 5823.00, 36.86
 00Z 17 Apr 2016, VGTJ, 41923, 160417/0000, 23.76, 90.38, 9.0, -3.16, -6.39, -7.28, 259.99, 28.60, 23.80, 25.10, 48.90, 2485.89, 2753.11, -7.13, -3.96, 900.91, 912.65, 25.92, 28.71, 295.44, 932.32, 301.44, 18.60, 5786.00, 49.48
 12Z 17 Apr 2016, VGTJ, 41923, 160417/1200, 23.76, 90.38, 9.0, -3.65, -6.93, -8.24, 268.21, 29.30, 23.30, 25.70, 49.00, 3569.55, 3920.30, -5.91, -1.48, 870.87, 886.55, 39.38, 43.25, 295.60, 898.96, 304.76, 19.49, 5813.00, 49.88
 00Z 18 Apr 2016, VGTJ, 41923, 160418/0000, 23.76, 90.38, 9.0, -3.83, -6.63, -7.68, 456.18, 38.10, 21.90, 30.90, 52.80, 2363.63, 2580.49, -161.07, -110.54, 162.29, 162.19, 722.78, 748.54, 27.90, 30.46, 295.62, 940.06, 300.91, 18.65, 5785.00, 48.76
 12Z 18 Apr 2016, VGTJ, 41923, 160418/1200, 23.76, 90.38, 9.0, -3.69, -6.88, -7.95, 308.39, 32.50, 22.30, 29.30, 51.60, 2640.14, 2871.92, -120.21, -65.31, 702.65, 763.19, 38.72, 42.12, 294.12, 885.75, 304.50, 18.01, 5820.00, 48.64
 00Z 19 Apr 2016, VGTJ, 41923, 160419/0000, 23.76, 90.38, 9.0, 1.06, -5.19, -6.15, 187.19, 30.90, 15.30, 31.30, 46.60, 2247.93, 2449.97, -1.72, -0.45, 174.37, 173.68, 930.36, 936.76, 22.95, 25.02, 295.34, 940.03, 300.62, 18.32, 5789.00, 44.36
 12Z 19 Apr 2016, VGTJ, 41923, 160419/1200, 23.76, 90.38, 9.0, 1.79, -6.17, -7.43, 204.79, 33.50, 15.10, 29.10, 44.20, 3395.64, 3689.77, -114.05, -54.45, 157.98, 157.68, 766.31, 798.63, 34.26, 37.23, 294.72, 871.80, 306.51, 19.02, 5840.00, 48.94
 00Z 20 Apr 2016, VGTJ, 41923, 160420/0000, 23.76, 90.38, 9.0, 0.72, -3.63, -4.54, 185.42, 23.70, 15.50, 31.50, 47.00, 1450.58, 1633.30, -342.83, -244.38, 217.59, 217.50, 662.72, 711.64, 15.59, 17.55, 293.78, 918.63, 301.01, 16.99, 5803.00, 37.70
 12Z 20 Apr 2016, VGTJ, 41923, 160420/1200, 23.76, 90.38, 9.0, 6.93, -5.36, -6.30, 92.81, -3.70, 5.90, 30.90, 36.80, 1746.71, 1992.60, -268.52, -119.90, 675.98, 742.48, 18.39, 20.98, 293.61, 871.49, 305.39, 17.74, 5826.00, 30.70
 00Z 21 Apr 2016, VGTJ, 41923, 160421/0000, 23.76, 90.38, 9.0, -0.58, -4.77, -5.48, 241.00, 21.10, 17.10, 32.10, 49.20, 1445.55, 1618.19, -311.94, -212.45, 222.13, 221.81, 671.43, 717.15, 10.65, 11.92, 294.24, 924.79, 300.91, 17.37, 5792.00, 39.85
 12Z 21 Apr 2016, VGTJ, 41923, 160421/1200, 23.76, 90.38, 9.0, 1.01, -8.31, -9.59, 210.38, 25.90, 15.70, 30.70, 46.40, 2096.83, 2414.01, -98.85, -30.42, 755.38, 806.69, 10.89, 12.54, 295.56, 887.42, 305.83, 19.69, 5833.00, 42.12
