Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 02 Sep 1987, VGTJ, 41923, 870902/0000, 23.76, 90.37, 9.0, -1.21, -3.60, -4.50, 251.80, 37.00, 20.50, 21.90, 42.40, 3096.86, 3341.71, -3.41, -1.41, 902.71, 918.47, 20179.90, 21775.42, 298.60, 958.19, 302.30, 21.99, 5865.00, 70.61
 00Z 03 Sep 1987, VGTJ, 41923, 870903/0000, 23.76, 90.37, 9.0, -3.49, -4.38, 114.51, 142.45, -9.51, -7.14, 889.86, 901.75, 298.51, 957.63, 302.24, 21.85, 70.47
 00Z 04 Sep 1987, VGTJ, 41923, 870904/0000, 23.76, 90.37, 9.0, -3.04, -2.89, -3.45, 289.41, 39.40, 22.30, 22.90, 45.20, 2751.10, 2930.50, -12.61, -0.37, 835.30, 926.96, 381.45, 406.33, 297.87, 969.39, 300.56, 20.77, 5797.00, 69.89
 00Z 05 Sep 1987, VGTJ, 41923, 870905/0000, 23.76, 90.37, 9.0, -0.91, -4.56, -5.18, 250.00, 37.00, 21.00, 22.50, 43.50, 2942.73, 3162.29, -0.05, 0.00, 105.05, 104.28, 943.82, 949.26, 2700.91, 2902.43, 297.72, 960.11, 301.24, 20.81, 5826.00, 65.95
 00Z 06 Sep 1987, VGTJ, 41923, 870906/0000, 23.76, 90.37, 9.0, -0.98, -5.48, -6.70, 253.41, 26.40, 20.80, 22.70, 43.50, 2382.43, 2754.40, 0.00, 0.00, 950.75, 955.55, 1189.46, 1375.18, 298.43, 955.55, 302.36, 22.68, 5837.00, 55.22
 00Z 07 Sep 1987, VGTJ, 41923, 870907/0000, 23.76, 90.37, 9.0, -9.00, -10.70, 26.20, 4489.45, 5191.75, 0.00, 0.00, 981.17, 981.17, 1687.84, 1951.87, 300.25, 981.17, 301.90, 23.07, 5779.33, 0.71
 00Z 09 Sep 1987, VGTJ, 41923, 870909/0000, 23.76, 90.37, 9.0, 1.30, -3.62, -4.39, 215.21, 32.00, 18.60, 21.90, 40.50, 916.49, 1135.28, -3.11, -0.72, 912.69, 933.60, 376.26, 466.08, 297.62, 955.98, 301.48, 20.75, 5837.00, 62.62
 00Z 03 Sep 1988, VGTJ, 41923, 880903/0000, 23.76, 90.37, 9.0, 0.02, -0.37, -0.68, 245.21, 37.00, 19.80, 21.30, 41.10, 81.25, 148.60, -64.52, -47.11, 283.99, 285.49, 663.06, 719.19, 27.56, 50.41, 295.53, 942.02, 300.65, 18.48, 5832.00, 69.34
 00Z 06 Sep 1988, VGTJ, 41923, 880906/0000, 23.76, 90.37, 9.0, -0.10, -1.97, -2.21, 248.20, 38.60, 19.50, 22.50, 42.00, 307.77, 370.50, -65.56, -54.60, 179.86, 175.86, 776.58, 807.17, 30.68, 36.93, 296.71, 949.79, 301.15, 19.76, 5836.00, 76.52
 00Z 07 Sep 1988, VGTJ, 41923, 880907/0000, 23.76, 90.37, 9.0, -0.55, -2.82, -3.70, 228.79, 28.30, 20.10, 23.90, 44.00, 729.18, 928.59, -65.03, -33.48, 141.79, 140.92, 719.49, 801.55, 115.85, 147.53, 295.93, 945.18, 300.77, 18.91, 5808.00, 53.17
 00Z 08 Sep 1988, VGTJ, 41923, 880908/0000, 23.76, 90.37, 9.0, -1.34, -2.45, -3.10, 262.82, 37.10, 20.90, 22.70, 43.60, 343.13, 463.63, -98.70, -64.41, 188.40, 187.51, 637.86, 658.33, 53.07, 71.71, 296.02, 932.95, 301.98, 19.25, 5843.00, 67.75
 00Z 09 Sep 1988, VGTJ, 41923, 880909/0000, 23.76, 90.37, 9.0, 1.82, -1.59, -1.93, 228.00, 32.00, 18.40, 22.50, 40.90, 441.20, 557.52, -39.34, -20.83, 229.91, 225.46, 788.29, 855.85, 52.75, 66.65, 294.72, 937.20, 300.26, 17.68, 5797.00, 58.43
 00Z 12 Sep 1988, VGTJ, 41923, 880912/0000, 23.76, 90.37, 9.0, -3.20, -4.61, -5.27, 258.01, 38.30, 22.50, 24.30, 46.80, 1430.24, 1606.22, -38.25, -28.90, 128.90, 128.05, 822.31, 847.36, 94.92, 106.60, 296.66, 929.62, 302.93, 20.11, 5837.00, 68.92
 00Z 13 Sep 1988, VGTJ, 41923, 880913/0000, 23.76, 90.37, 9.0, -1.54, -5.93, -6.73, 231.40, 35.40, 21.80, 22.70, 44.50, 4243.96, 4492.84, -1.79, -0.60, 120.52, 119.07, 929.45, 937.39, 535.79, 567.21, 297.98, 953.08, 302.12, 21.29, 5815.00, 65.89
 00Z 14 Sep 1988, VGTJ, 41923, 880914/0000, 23.76, 90.37, 9.0, 0.26, -3.41, -4.08, 213.00, 32.70, 19.10, 23.70, 42.80, 4346.70, 4581.43, -47.61, -21.64, 133.31, 132.08, 762.86, 851.31, 1507.14, 1588.53, 296.59, 942.15, 301.71, 19.77, 5827.00, 58.12
 00Z 15 Sep 1988, VGTJ, 41923, 880915/0000, 23.76, 90.37, 9.0, -1.35, -4.50, -5.74, 231.81, 32.20, 20.80, 25.30, 46.10, 1021.36, 1321.27, -67.88, -40.46, 177.70, 175.94, 765.55, 801.52, 109.13, 141.17, 295.69, 929.94, 301.92, 18.94, 5823.00, 45.23
 00Z 19 Sep 1988, VGTJ, 41923, 880919/0000, 23.76, 90.37, 9.0, 0.84, -2.71, -3.35, 195.99, 36.90, 17.30, 26.30, 43.60, 972.49, 1133.83, -177.12, -129.10, 154.51, 153.77, 738.64, 758.46, 104.99, 122.40, 295.38, 925.25, 302.04, 18.71, 5826.00, 58.17
 00Z 20 Sep 1988, VGTJ, 41923, 880920/0000, 23.76, 90.37, 9.0, -0.65, -0.74, -0.88, 214.41, 30.90, 19.70, 25.70, 45.40, 22.14, 29.56, -485.26, -419.08, 434.01, 438.10, 528.70, 531.44, 1.56, 2.09, 293.45, 928.13, 299.80, 16.48, 5818.00, 58.35
 00Z 22 Sep 1988, VGTJ, 41923, 880922/0000, 23.76, 90.37, 9.0, -0.19, -1.87, -2.33, 252.99, 39.20, 19.40, 23.90, 43.30, 558.97, 649.93, -118.26, -92.52, 195.40, 195.20, 715.21, 729.96, 81.13, 94.33, 294.53, 910.22, 302.58, 17.99, 5830.00, 66.53
 00Z 23 Sep 1988, VGTJ, 41923, 880923/0000, 23.76, 90.37, 9.0, -1.10, -3.63, -4.88, 274.02, 32.04, 21.01, 23.21, 44.22, 1155.52, 1178.67, -5.34, -2.74, 189.76, 274.36, 911.93, 922.14, 117.55, 119.91, 296.28, 942.25, 301.38, 19.38, 5736.79, 53.48
 00Z 26 Sep 1988, VGTJ, 41923, 880926/0000, 23.76, 90.37, 9.0, 1.65, -0.45, -0.97, 260.78, 35.20, 18.00, 21.10, 39.10, 382.74, 527.86, -46.65, -34.35, 185.54, 184.91, 834.36, 843.66, 68.38, 94.31, 295.33, 924.74, 302.03, 18.62, 5837.00, 63.31
 00Z 28 Sep 1988, VGTJ, 41923, 880928/0000, 23.76, 90.37, 9.0, -0.58, -2.60, -3.56, 254.59, 33.80, 19.80, 23.50, 43.30, 770.43, 1009.65, -66.95, -47.38, 181.70, 181.05, 789.37, 816.56, 105.45, 138.19, 295.40, 913.66, 303.16, 18.94, 5831.00, 55.19
 00Z 30 Sep 1988, VGTJ, 41923, 880930/0000, 23.76, 90.37, 9.0, 2.08, -2.49, -3.47, 185.40, 32.10, 16.90, 23.90, 40.80, 996.13, 1213.20, -76.58, -42.70, 192.72, 192.42, 773.57, 813.80, 1926.22, 2345.96, 295.89, 932.23, 301.90, 19.11, 5822.00, 53.88
 00Z 02 Sep 1989, VGTJ, 41923, 890902/0000, 23.76, 90.37, 9.0, 2.03, -1.35, -1.91, 207.00, 29.10, 17.10, 23.10, 40.20, 317.41, 497.87, -102.78, -53.78, 240.53, 242.76, 704.17, 776.50, 85.19, 133.63, 296.04, 945.81, 300.82, 19.04, 5827.00, 54.13
 00Z 04 Sep 1989, VGTJ, 41923, 890904/0000, 23.76, 90.37, 9.0, 0.36, -4.92, -5.91, 240.80, 25.50, 19.10, 23.10, 42.20, 2054.99, 2366.94, -7.37, -2.45, 117.25, 116.16, 894.14, 919.45, 1508.72, 1737.74, 298.00, 946.33, 302.77, 21.51, 5831.00, 57.55
 00Z 05 Sep 1989, VGTJ, 41923, 890905/0000, 23.76, 90.37, 9.0, -0.19, -0.98, -1.30, 252.80, 35.30, 19.50, 22.90, 42.40, 197.48, 294.19, -93.52, -72.50, 319.95, 330.47, 742.49, 772.70, 15.48, 23.06, 295.34, 933.30, 301.24, 18.43, 5838.00, 62.91
 00Z 06 Sep 1989, VGTJ, 41923, 890906/0000, 23.76, 90.37, 9.0, -2.76, -4.40, -5.74, 40.56, 22.12, 24.40, 46.52, 1654.05, 1686.54, -35.16, -25.26, 162.56, 223.75, 811.17, 808.22, 297.23, 952.86, 301.37, 20.30, 5766.30, 64.63
 00Z 07 Sep 1989, VGTJ, 41923, 890907/0000, 23.76, 90.37, 9.0, 0.66, -0.38, -0.81, 230.01, 30.10, 18.90, 22.10, 41.00, 47.36, 129.74, -123.61, -74.74, 411.35, 383.15, 636.45, 734.33, 1011.45, 2770.95, 294.93, 929.34, 301.19, 18.05, 5826.00, 58.64
 00Z 12 Sep 1989, VGTJ, 41923, 890912/0000, 23.76, 90.37, 9.0, 1.67, -0.84, -1.19, 277.20, 35.50, 18.40, 19.30, 37.70, 1251.48, 1434.42, -0.78, -0.19, 155.25, 154.74, 926.37, 934.67, 222.86, 255.44, 297.44, 961.57, 300.82, 20.39, 5811.00, 68.15
 00Z 13 Sep 1989, VGTJ, 41923, 890913/0000, 23.76, 90.37, 9.0, 1.03, -1.62, -2.12, 254.19, 36.00, 18.80, 21.30, 40.10, 236.00, 337.90, -12.52, -6.02, 411.83, 448.67, 855.20, 890.53, 52.93, 75.79, 296.69, 951.86, 300.92, 19.66, 5825.00, 62.15
 00Z 15 Sep 1989, VGTJ, 41923, 890915/0000, 23.76, 90.37, 9.0, 1.58, -4.64, -5.37, 204.82, 21.10, 17.70, 24.70, 42.40, 1350.42, 1672.99, -27.59, -5.35, 161.25, 160.39, 799.55, 899.77, 1156.89, 1433.22, 297.07, 954.88, 301.03, 20.10, 5821.00, 44.95
 00Z 18 Sep 1989, VGTJ, 41923, 890918/0000, 23.76, 90.37, 9.0, 4.95, -3.66, -4.49, 172.42, 27.70, 14.50, 23.50, 38.00, 986.85, 1236.51, -24.65, -7.19, 159.98, 158.08, 853.41, 898.81, 158.39, 198.46, 295.79, 937.24, 301.35, 19.01, 5794.00, 49.92
 00Z 19 Sep 1989, VGTJ, 41923, 890919/0000, 23.76, 90.37, 9.0, -0.88, -3.04, -3.56, 399.86, 38.40, 21.16, 22.41, 43.57, 658.88, 766.58, -4.30, -2.18, 898.81, 915.94, 62.05, 72.20, 296.51, 959.93, 300.02, 19.28, 5788.21, 64.60
 00Z 20 Sep 1989, VGTJ, 41923, 890920/0000, 23.76, 90.37, 9.0, -0.08, -4.21, -5.32, 34.90, 20.49, 24.19, 44.68, 1277.32, 1285.35, -6.64, -1.79, 201.50, 286.66, 882.22, 922.14, 689.01, 693.34, 295.93, 960.77, 299.34, 18.58, 5662.86, 50.76
 00Z 21 Sep 1989, VGTJ, 41923, 890921/0000, 23.76, 90.37, 9.0, 0.05, -3.25, -3.72, 216.81, 33.70, 20.30, 23.30, 43.60, 873.78, 1035.35, -17.18, -9.82, 190.29, 189.45, 862.28, 890.30, 102.67, 121.66, 295.69, 952.12, 299.88, 18.46, 5793.00, 58.27
 00Z 22 Sep 1989, VGTJ, 41923, 890922/0000, 23.76, 90.37, 9.0, -0.32, -3.19, -3.70, 226.20, 36.30, 20.50, 22.70, 43.20, 1493.39, 1659.38, -10.09, -5.27, 163.33, 162.53, 880.19, 904.08, 1396.78, 1552.03, 296.32, 952.82, 300.45, 19.19, 5796.00, 62.14
 00Z 23 Sep 1989, VGTJ, 41923, 890923/0000, 23.76, 90.37, 9.0, -0.07, -2.76, -3.52, 212.58, 35.50, 19.80, 23.30, 43.10, 968.99, 1138.41, -29.44, -12.46, 165.29, 164.17, 789.24, 840.74, 324.35, 381.06, 296.60, 961.02, 300.02, 19.37, 5811.00, 61.38
 00Z 24 Sep 1989, VGTJ, 41923, 890924/0000, 23.76, 90.37, 9.0, 2.06, -1.11, -1.41, 180.20, 31.10, 18.70, 22.50, 41.20, 213.55, 303.90, -30.28, -13.78, 332.51, 337.36, 777.03, 859.78, 126.55, 180.09, 294.11, 949.31, 298.53, 16.78, 5765.00, 54.08
 00Z 25 Sep 1989, VGTJ, 41923, 890925/0000, 23.76, 90.37, 9.0, 1.61, -3.18, -3.72, 195.99, 32.60, 19.30, 21.50, 40.80, 1218.53, 1386.66, -0.40, 0.00, 149.20, 149.06, 935.64, 946.57, 1480.04, 1684.24, 296.33, 960.43, 299.78, 19.06, 5783.00, 59.75
 00Z 26 Sep 1989, VGTJ, 41923, 890926/0000, 23.76, 90.37, 9.0, 0.83, -0.64, -0.78, 232.61, 33.10, 19.80, 22.30, 42.10, 25.48, 37.09, -127.19, -87.66, 441.36, 442.80, 574.54, 585.01, 2.61, 3.80, 293.72, 936.98, 299.25, 16.59, 5802.00, 60.25
