,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
322,00Z,20,Jun,1986,6,700.0,3085.0,14.6,13.2,91.0,13.82,130.0,21.0,318.6,362.5,321.3
323,00Z,20,Jun,1986,7,600.0,4380.0,8.8,4.4,74.0,8.82,100.0,14.0,326.3,355.4,328.0
324,00Z,20,Jun,1986,8,500.0,5870.0,0.6,-3.7,73.0,5.86,65.0,5.0,333.7,353.9,334.9
328,00Z,20,Jun,1986,12,300.0,9790.0,-25.7,-36.7,35.0,0.55,140.0,9.0,349.0,351.3,349.2
330,00Z,20,Jun,1986,14,250.0,11090.0,-36.7,,,,110.0,12.0,351.4,,351.4
331,00Z,20,Jun,1986,15,200.0,12590.0,-49.1,,,,85.0,8.0,354.9,,354.9
338,00Z,21,Jun,1986,0,1000.0,-9.0,,,,,,,,,
340,00Z,21,Jun,1986,2,850.0,1424.0,20.2,18.8,92.0,16.35,131.0,8.0,307.3,356.8,310.3
343,00Z,21,Jun,1986,5,600.0,4380.0,8.0,3.6,74.0,8.33,112.0,14.0,325.3,352.8,327.0
353,12Z,21,Jun,1986,0,1000.0,-15.0,,,,,,,,,
356,12Z,21,Jun,1986,3,850.0,1383.0,21.8,19.6,87.0,17.21,180.0,38.0,309.0,361.5,312.1
358,12Z,21,Jun,1986,5,700.0,3037.0,14.0,11.8,87.0,12.58,160.0,15.0,318.0,357.8,320.4
359,12Z,21,Jun,1986,6,600.0,4349.0,8.0,5.8,86.0,9.73,144.0,12.0,325.3,357.3,327.2
362,12Z,21,Jun,1986,9,500.0,5860.0,-0.5,-2.9,84.0,6.22,125.0,9.0,332.4,353.6,333.6
364,12Z,21,Jun,1986,11,400.0,7610.0,-11.3,-15.3,72.0,2.93,225.0,8.0,340.2,350.9,340.8
366,12Z,21,Jun,1986,13,300.0,9760.0,-25.1,-33.1,47.0,0.79,335.0,12.0,349.9,353.1,350.1
367,12Z,21,Jun,1986,14,250.0,11050.0,-35.5,-44.5,39.0,0.29,360.0,11.0,353.1,354.4,353.2
369,12Z,21,Jun,1986,16,200.0,12570.0,-48.5,-45.3,142.0,0.33,15.0,9.0,355.8,357.2,355.9
371,00Z,22,Jun,1986,0,1000.0,6.0,,,,,,,,,
374,00Z,22,Jun,1986,3,850.0,1128.0,19.8,19.2,96.0,16.77,150.0,16.0,306.9,357.6,309.9
376,00Z,22,Jun,1986,5,700.0,3086.0,12.4,11.0,91.0,11.92,145.0,8.0,316.2,353.7,318.4
377,00Z,22,Jun,1986,6,600.0,4370.0,7.0,4.0,81.0,8.57,118.0,10.0,324.2,352.3,325.9
380,00Z,22,Jun,1986,9,500.0,5850.0,-0.9,-4.5,77.0,5.51,85.0,13.0,331.9,350.8,333.0
382,00Z,22,Jun,1986,11,400.0,7590.0,-11.9,-17.9,61.0,2.35,75.0,6.0,339.4,348.1,339.9
385,00Z,22,Jun,1986,14,300.0,9740.0,-25.9,,,,25.0,4.0,348.8,,348.8
386,00Z,22,Jun,1986,15,250.0,11030.0,-36.3,,,,135.0,1.0,352.0,,352.0
387,00Z,22,Jun,1986,16,200.0,12540.0,-50.1,,,,90.0,11.0,353.3,,353.3
393,12Z,22,Jun,1986,0,1000.0,-21.0,,,,,,,,,
396,12Z,22,Jun,1986,3,850.0,1437.0,24.8,22.0,84.0,20.04,165.0,21.0,312.1,374.2,315.8
398,12Z,22,Jun,1986,5,700.0,3117.0,16.6,12.8,78.0,13.45,145.0,13.0,320.8,364.0,323.4
400,12Z,22,Jun,1986,7,600.0,4422.0,9.8,4.8,71.0,9.07,127.0,14.0,327.4,357.5,329.2
401,12Z,22,Jun,1986,8,500.0,5920.0,1.8,-6.2,55.0,4.84,105.0,15.0,335.2,352.1,336.1
404,12Z,22,Jun,1986,11,400.0,7960.0,-9.1,-18.1,48.0,2.31,305.0,,343.1,351.7,343.6
409,00Z,23,Jun,1986,0,1000.0,-5.0,,,,,,,,,
411,00Z,23,Jun,1986,2,850.0,1415.0,18.4,16.0,86.0,13.64,155.0,18.0,305.4,346.5,307.9
412,00Z,23,Jun,1986,3,700.0,3068.0,12.4,9.4,82.0,10.69,135.0,22.0,316.2,349.9,318.2
414,00Z,23,Jun,1986,5,500.0,5830.0,-1.3,-13.3,40.0,2.76,105.0,21.0,331.4,341.2,331.9
415,00Z,23,Jun,1986,6,400.0,7580.0,-6.5,-8.0,89.0,5.27,305.0,,346.4,365.5,347.6
417,12Z,23,Jun,1986,0,1000.0,-41.0,,,,,,,,,
420,12Z,23,Jun,1986,3,850.0,1401.0,21.8,20.0,90.0,17.65,155.0,17.0,309.0,362.9,312.2
422,12Z,23,Jun,1986,5,700.0,3057.0,11.8,9.4,85.0,10.69,150.0,17.0,315.5,349.2,317.6
426,12Z,23,Jun,1986,9,500.0,5810.0,-1.3,-13.3,40.0,2.76,130.0,19.0,331.4,341.2,331.9
428,12Z,23,Jun,1986,11,400.0,7550.0,-12.9,,,,225.0,8.0,338.1,,338.1
429,12Z,23,Jun,1986,12,300.0,9690.0,-26.7,,,,50.0,19.0,347.6,,347.6
430,12Z,23,Jun,1986,13,250.0,10980.0,-35.3,,,,50.0,15.0,353.4,,353.4
432,12Z,23,Jun,1986,15,200.0,12500.0,-46.5,,,,65.0,19.0,359.0,,359.0
439,00Z,24,Jun,1986,0,1000.0,-21.0,,,,,,,,,
442,00Z,24,Jun,1986,3,850.0,1410.0,21.2,20.6,96.0,18.34,145.0,15.0,308.3,364.2,311.7
444,00Z,24,Jun,1986,5,700.0,3074.0,13.6,12.2,91.0,12.92,145.0,19.0,317.5,358.4,320.0
446,00Z,24,Jun,1986,7,600.0,3989.0,7.4,4.6,82.0,8.94,189.0,20.0,324.6,354.0,326.4
448,00Z,24,Jun,1986,9,500.0,5040.0,-0.7,-6.7,64.0,4.66,240.0,21.0,332.1,348.2,333.1
450,00Z,24,Jun,1986,11,400.0,7590.0,-11.1,-16.1,67.0,2.74,70.0,15.0,340.5,350.5,341.0
451,00Z,24,Jun,1986,12,300.0,9740.0,-25.7,-35.7,39.0,0.61,105.0,13.0,349.0,351.5,349.2
453,00Z,24,Jun,1986,14,250.0,11030.0,-36.9,,,,55.0,9.0,351.1,,351.1
455,00Z,24,Jun,1986,16,200.0,12540.0,-49.3,,,,75.0,19.0,354.5,,354.5
462,12Z,24,Jun,1986,0,1000.0,-46.0,,,,,,,,,
466,12Z,24,Jun,1986,4,850.0,1383.0,21.6,18.6,83.0,16.14,170.0,22.0,308.8,358.0,311.7
467,12Z,24,Jun,1986,5,700.0,3057.0,13.6,10.4,81.0,11.44,150.0,14.0,317.5,353.8,319.7
468,12Z,24,Jun,1986,6,500.0,5820.0,-1.5,-10.5,50.0,3.46,150.0,16.0,331.1,343.2,331.8
469,00Z,25,Jun,1986,0,1000.0,-23.0,,,,,,,,,
471,00Z,25,Jun,1986,2,850.0,1406.0,22.6,22.4,99.0,20.55,170.0,27.0,309.8,372.9,313.6
474,00Z,25,Jun,1986,5,700.0,3093.0,15.4,15.2,99.0,15.78,150.0,18.0,319.5,369.8,322.5
475,00Z,25,Jun,1986,6,500.0,5900.0,2.4,-0.3,82.0,7.55,190.0,18.0,335.9,361.9,337.4
478,00Z,25,Jun,1986,9,400.0,7670.0,-8.0,-9.3,90.0,4.76,185.0,18.0,344.5,361.7,345.5
479,00Z,25,Jun,1986,10,300.0,9850.0,-21.3,-64.3,1.0,0.02,210.0,,355.2,355.4,355.3
480,00Z,25,Jun,1986,11,250.0,11171.0,-30.1,-54.3,8.0,0.1,,,361.2,361.6,361.2
482,00Z,25,Jun,1986,13,200.0,12724.0,-41.1,,,,,,367.5,,367.5
493,00Z,28,Jun,1986,0,1000.0,-33.0,,,,,,,,,
496,00Z,28,Jun,1986,3,850.0,1390.0,18.4,18.4,100.0,15.93,190.0,12.0,305.4,353.3,308.3
498,00Z,28,Jun,1986,5,700.0,3040.0,10.8,10.4,97.0,11.44,155.0,8.0,314.4,350.2,316.6
501,00Z,28,Jun,1986,8,500.0,5790.0,-1.7,-3.5,88.0,5.95,160.0,11.0,330.9,351.2,332.1
503,00Z,28,Jun,1986,10,400.0,7530.0,-12.5,-21.5,47.0,1.73,155.0,17.0,338.6,345.1,339.0
505,00Z,28,Jun,1986,12,300.0,9670.0,-27.5,,,,120.0,23.0,346.5,,346.5
506,00Z,28,Jun,1986,13,250.0,10950.0,-38.1,,,,80.0,29.0,349.3,,349.3
508,00Z,28,Jun,1986,15,200.0,12440.0,-51.9,,,,65.0,40.0,350.4,,350.4
515,00Z,29,Jun,1986,0,1000.0,-38.0,,,,,,,,,
518,00Z,29,Jun,1986,3,850.0,1382.0,19.4,19.0,98.0,16.56,160.0,29.0,306.4,356.5,309.5
520,00Z,29,Jun,1986,5,700.0,3032.0,11.0,8.4,84.0,9.98,140.0,15.0,314.6,346.0,316.5
521,00Z,29,Jun,1986,6,600.0,4303.0,5.0,3.2,88.0,8.09,138.0,16.0,321.9,348.2,323.4
524,00Z,29,Jun,1986,9,500.0,5770.0,-1.9,-5.5,76.0,5.11,135.0,17.0,330.7,348.2,331.7
525,00Z,29,Jun,1986,10,400.0,7510.0,-11.9,-17.9,61.0,2.35,130.0,13.0,339.4,348.1,339.9
526,00Z,29,Jun,1986,11,300.0,9670.0,-23.7,,,,90.0,13.0,351.9,,351.9
527,00Z,29,Jun,1986,12,250.0,10980.0,-33.9,,,,75.0,15.0,355.5,,355.5
528,00Z,29,Jun,1986,13,200.0,12500.0,-46.9,,,,75.0,37.0,358.3,,358.3
535,12Z,29,Jun,1986,0,1000.0,-48.0,,,,,,,,,
538,12Z,29,Jun,1986,3,850.0,1394.0,23.0,22.0,94.0,20.04,175.0,18.0,310.2,371.8,313.9
540,12Z,29,Jun,1986,5,700.0,3119.0,16.6,13.4,81.0,14.0,175.0,19.0,320.8,365.7,323.5
542,12Z,29,Jun,1986,7,600.0,4413.0,9.2,4.2,71.0,8.69,154.0,15.0,326.7,355.5,328.4
544,12Z,29,Jun,1986,9,500.0,5900.0,2.6,-1.5,74.0,6.91,130.0,11.0,336.1,360.0,337.5
546,12Z,29,Jun,1986,11,400.0,7680.0,-6.3,-9.9,76.0,4.54,125.0,13.0,346.7,363.3,347.7
548,12Z,29,Jun,1986,13,250.0,11210.0,-29.3,-37.3,46.0,0.62,100.0,13.0,362.4,365.0,362.5
550,12Z,29,Jun,1986,15,200.0,12765.0,-41.3,,,,80.0,12.0,367.2,,367.2
561,00Z,30,Jun,1986,0,1000.0,-12.0,,,,,,,,,
564,00Z,30,Jun,1986,3,850.0,1407.0,19.2,19.2,100.0,16.77,200.0,233.0,306.2,356.9,309.3
567,00Z,30,Jun,1986,6,600.0,4308.0,5.0,4.2,95.0,8.69,,,321.9,350.1,323.5
