Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 25 Aug 1990,4,941.2,609,23.4,21.2,87,17.14,155,22,301.8,352.5,304.8
00Z 25 Aug 1990,5,908.4,914,21.7,18.1,80,14.62,230,19,303.0,346.6,305.7
00Z 25 Aug 1990,6,850.0,1484,18.4,12.4,68,10.75,215,15,305.4,337.9,307.4
00Z 25 Aug 1990,7,787.1,2133,15.6,6.1,53,7.54,245,12,309.2,332.6,310.6
00Z 25 Aug 1990,8,700.0,3124,11.4,-3.6,35,4.21,250,11,315.1,328.8,315.9
00Z 25 Aug 1990,9,520.0,5534,0.0,-12.0,40,2.95,228,8,329.3,339.6,329.9
00Z 25 Aug 1990,10,508.0,5728,21.2,20.0,93,30.07,226,8,357.2,470.4,363.5
00Z 25 Aug 1990,11,500.0,5860,-2.3,-2.9,96,6.22,225,8,330.2,351.3,331.4
00Z 25 Aug 1990,12,400.0,7600,-11.3,NA,NA,NA,30,25,340.2,NA,340.2
00Z 25 Aug 1990,13,300.0,9760,-24.1,NA,NA,NA,320,44,351.3,NA,351.3
00Z 25 Aug 1990,14,200.0,12610,-39.5,NA,NA,NA,NA,NA,370.1,NA,370.1
00Z 03 Aug 1991,0,1002.0,34,-28.5,-30.3,84,0.31,180,4,244.5,245.4,244.6
00Z 03 Aug 1991,1,1000.0,94,25.8,25.8,100,21.47,145,10,298.9,361.9,302.8
00Z 03 Aug 1991,2,850.0,1504,18.0,18.0,100,15.53,250,17,305.0,351.6,307.8
00Z 03 Aug 1991,3,700.0,3129,10.2,10.2,100,11.29,235,14,313.8,349.0,315.9
00Z 03 Aug 1991,4,500.0,5850,-4.2,-4.2,100,5.64,175,19,327.9,346.9,329.0
00Z 03 Aug 1991,5,400.0,7580,-12.0,-12.0,100,3.83,150,21,339.3,353.0,340.1
00Z 03 Aug 1991,6,300.0,9740,-21.3,NA,NA,NA,210,35,355.2,NA,355.2
00Z 03 Aug 1991,7,250.0,11070,-28.3,NA,NA,NA,95,102,363.9,NA,363.9
00Z 03 Aug 1991,8,200.0,12620,-43.1,NA,NA,NA,95,202,364.4,NA,364.4
00Z 03 Aug 1991,9,150.0,14500,-57.7,NA,NA,NA,65,37,370.5,NA,370.5
00Z 03 Aug 1991,10,100.0,16970,-75.5,NA,NA,NA,60,49,381.6,NA,381.6
00Z 07 Aug 1991,0,1001.0,34,27.0,24.0,84,19.19,0,0,300.1,356.6,303.5
00Z 07 Aug 1991,1,1000.0,85,27.0,24.0,84,19.21,135,19,300.1,356.7,303.6
00Z 07 Aug 1991,2,850.0,1495,20.2,18.8,92,16.35,180,16,307.3,356.8,310.3
00Z 07 Aug 1991,3,700.0,3145,12.4,8.3,76,9.91,200,9,316.2,347.5,318.1
00Z 07 Aug 1991,4,500.0,5880,-1.3,NA,NA,NA,155,14,331.4,NA,331.4
00Z 07 Aug 1991,5,400.0,7620,-11.7,NA,NA,NA,105,24,339.7,NA,339.7
00Z 07 Aug 1991,6,300.0,9760,-26.7,NA,NA,NA,105,24,347.6,NA,347.6
00Z 07 Aug 1991,7,250.0,11050,-37.1,NA,NA,NA,90,33,350.8,NA,350.8
00Z 07 Aug 1991,8,200.0,12560,-47.3,NA,NA,NA,90,53,357.7,NA,357.7
00Z 07 Aug 1991,9,150.0,14380,-62.9,NA,NA,NA,100,57,361.5,NA,361.5
00Z 07 Aug 1991,10,100.0,16780,-80.9,NA,NA,NA,90,42,371.2,NA,371.2
00Z 14 Aug 1991,0,1000.0
00Z 14 Aug 1991,1,998.0,34,27.0,25.0,89,20.48,90,5,300.3,360.7,304.0
00Z 14 Aug 1991,2,850.0,1402,20.2,18.5,90,16.04,220,9,307.3,355.9,310.2
00Z 14 Aug 1991,3,700.0,3047,12.0,12.0,100,12.75,195,14,315.7,355.8,318.2
00Z 14 Aug 1991,4,500.0,5790,-2.3,-6.1,75,4.88,135,16,330.2,346.9,331.1
00Z 14 Aug 1991,5,400.0,7530,-12.1,NA,NA,NA,205,14,339.2,NA,339.2
00Z 14 Aug 1991,6,300.0,9640,-26.1,NA,NA,NA,135,14,348.5,NA,348.5
00Z 14 Aug 1991,7,250.0,10940,-35.1,NA,NA,NA,75,21,353.7,NA,353.7
00Z 14 Aug 1991,8,200.0,12460,-47.5,NA,NA,NA,90,33,357.4,NA,357.4
00Z 14 Aug 1991,9,150.0,14290,-65.5,NA,NA,NA,NA,NA,357.1,NA,357.1
00Z 17 Aug 1991,0,1000.0,34,26.8,24.0,85,19.21,135,3,299.9,356.5,303.4
00Z 17 Aug 1991,1,999.9,35,26.8,24.0,85,19.21,135,3,300.0,356.5,303.4
00Z 17 Aug 1991,2,969.1,304,25.5,22.9,86,18.57,160,15,301.3,356.3,304.7
00Z 17 Aug 1991,3,935.3,609,24.0,21.7,87,17.87,160,15,302.9,356.1,306.1
00Z 17 Aug 1991,4,902.8,914,22.5,20.5,89,17.17,160,14,304.4,355.9,307.6
00Z 17 Aug 1991,5,850.0,1432,20.0,18.5,91,16.04,165,12,307.1,355.6,310.0
00Z 17 Aug 1991,6,782.9,2133,16.4,15.6,95,14.43,165,11,310.6,354.9,313.2
00Z 17 Aug 1991,7,700.0,3087,11.6,11.6,100,12.41,170,17,315.3,354.2,317.6
00Z 17 Aug 1991,8,500.0,5800,-2.7,-4.5,87,5.51,170,15,329.7,348.4,330.8
00Z 17 Aug 1991,9,400.0,7540,-12.3,-18.3,61,2.27,150,8,338.9,347.3,339.4
00Z 17 Aug 1991,10,300.0,9690,-25.7,NA,NA,NA,135,11,349.0,NA,349.0
00Z 17 Aug 1991,11,250.0,10980,-36.3,NA,NA,NA,135,18,352.0,NA,352.0
00Z 17 Aug 1991,12,200.0,12480,-50.5,NA,NA,NA,95,56,352.6,NA,352.6
