,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
277,00Z,14,Jul,1991,11,300.0,9630.0,-25.5,-42.5,19.0,0.3,60.0,15.0,349.3,350.6,349.4
278,00Z,14,Jul,1991,12,250.0,10930.0,-35.5,-54.9,12.0,0.09,85.0,11.0,353.1,353.6,353.2
279,00Z,14,Jul,1991,13,200.0,12440.0,-48.1,-70.0,6.0,0.02,80.0,21.0,356.4,356.5,356.4
281,00Z,17,Jul,1991,0,1000.0,34.0,27.0,24.0,84.0,19.21,130.0,5.0,300.1,356.7,303.6
282,00Z,17,Jul,1991,1,850.0,1471.0,18.6,18.6,100.0,16.14,200.0,31.0,305.6,354.2,308.6
283,00Z,17,Jul,1991,2,700.0,3111.0,12.0,10.5,91.0,11.52,200.0,26.0,315.7,352.0,317.9
284,00Z,17,Jul,1991,3,500.0,5850.0,-1.3,-3.8,83.0,5.81,190.0,28.0,331.4,351.2,332.6
285,00Z,17,Jul,1991,4,400.0,7600.0,-10.9,-14.1,77.0,3.23,180.0,14.0,340.7,352.5,341.4
286,00Z,17,Jul,1991,5,300.0,9750.0,-25.3,,,,140.0,11.0,349.6,,349.6
287,00Z,17,Jul,1991,6,250.0,11050.0,-35.3,,,,110.0,22.0,353.4,,353.4
288,00Z,17,Jul,1991,7,200.0,12570.0,-47.7,,,,105.0,50.0,357.1,,357.1
291,00Z,24,Jul,1991,0,1000.0,,,,,,,,,,
296,00Z,24,Jul,1991,5,850.0,1505.0,20.0,20.0,100.0,17.65,175.0,7.0,307.1,360.5,310.3
297,00Z,24,Jul,1991,6,700.0,3150.0,12.8,12.8,100.0,13.45,200.0,8.0,316.6,359.0,319.2
298,00Z,24,Jul,1991,7,500.0,5870.0,-3.1,-3.1,100.0,6.13,50.0,13.0,329.2,349.9,330.4
299,00Z,24,Jul,1991,8,400.0,7630.0,-11.5,-11.5,100.0,3.99,90.0,19.0,339.9,354.2,340.8
300,00Z,24,Jul,1991,9,300.0,9770.0,-25.7,-30.7,63.0,0.99,90.0,13.0,349.0,353.0,349.3
301,00Z,24,Jul,1991,10,250.0,11270.0,-36.3,-43.3,48.0,0.33,80.0,22.0,352.0,353.4,352.0
302,00Z,24,Jul,1991,11,200.0,12779.0,-48.3,,,,85.0,40.0,356.1,,356.1
305,00Z,27,Jul,1991,0,850.0,1372.0,19.0,18.4,96.0,15.93,130.0,34.0,306.0,354.1,308.9
307,00Z,27,Jul,1991,2,700.0,3017.0,13.4,,,,330.0,130.0,317.3,,317.3
308,00Z,27,Jul,1991,3,500.0,5760.0,1.0,,,,70.0,27.0,334.2,,334.2
309,00Z,27,Jul,1991,4,400.0,7510.0,-10.9,,,,115.0,47.0,340.7,,340.7
310,00Z,27,Jul,1991,5,300.0,9660.0,-25.3,,,,125.0,63.0,349.6,,349.6
311,00Z,27,Jul,1991,6,250.0,10960.0,-35.7,,,,180.0,47.0,352.9,,352.9
312,00Z,27,Jul,1991,7,200.0,12480.0,-46.5,,,,20.0,22.0,359.0,,359.0
315,00Z,31,Jul,1991,0,1000.0,34.0,27.0,25.0,89.0,20.44,180.0,7.0,300.1,360.4,303.8
320,00Z,31,Jul,1991,5,850.0,1483.0,19.0,19.0,100.0,16.56,225.0,46.0,306.0,355.9,309.1
321,00Z,31,Jul,1991,6,700.0,3128.0,11.8,11.3,97.0,12.16,240.0,16.0,315.5,353.7,317.8
322,00Z,31,Jul,1991,7,500.0,5870.0,-2.5,-2.5,100.0,6.41,20.0,12.0,329.9,351.6,331.2
324,00Z,31,Jul,1991,9,400.0,7610.0,-11.5,-13.0,89.0,3.54,105.0,14.0,339.9,352.7,340.7
325,00Z,31,Jul,1991,10,300.0,9760.0,-24.3,,,,,,351.0,,351.0
327,00Z,4,Jul,1992,1,1000.0,157.0,23.4,23.4,100.0,18.51,160.0,17.0,296.6,350.1,299.8
331,00Z,4,Jul,1992,5,850.0,1547.0,17.2,7.2,52.0,7.55,205.0,13.0,304.1,327.1,305.5
332,00Z,4,Jul,1992,6,700.0,3172.0,8.6,6.4,86.0,8.69,225.0,13.0,312.0,339.1,313.6
333,00Z,4,Jul,1992,7,500.0,6080.0,-5.1,-6.4,91.0,4.77,315.0,13.0,326.8,342.9,327.7
334,00Z,4,Jul,1992,8,400.0,7800.0,-13.7,-17.0,76.0,2.54,310.0,8.0,337.1,346.3,337.6
335,00Z,4,Jul,1992,9,300.0,9940.0,-25.9,-33.9,47.0,0.73,209.0,30.0,348.8,351.7,348.9
336,00Z,4,Jul,1992,10,250.0,11230.0,-37.5,-42.0,63.0,0.38,145.0,44.0,350.2,351.8,350.3
337,00Z,4,Jul,1992,11,200.0,12720.0,-56.3,,,,90.0,32.0,343.4,,343.4
339,00Z,8,Jul,1992,1,1000.0,159.0,24.6,23.0,91.0,18.05,140.0,15.0,297.8,350.3,301.0
342,00Z,8,Jul,1992,4,850.0,1559.0,17.0,16.2,95.0,13.82,150.0,5.0,303.9,345.3,306.5
344,00Z,8,Jul,1992,6,700.0,3204.0,10.2,7.0,81.0,9.06,280.0,11.0,313.8,342.2,315.5
347,00Z,8,Jul,1992,9,500.0,5880.0,-3.3,-7.3,74.0,4.45,140.0,17.0,328.9,344.2,329.8
350,00Z,8,Jul,1992,12,400.0,7600.0,-13.5,-20.5,56.0,1.88,20.0,6.0,337.4,344.3,337.7
351,00Z,8,Jul,1992,13,300.0,9740.0,-27.3,-34.3,51.0,0.7,230.0,10.0,346.8,349.6,346.9
352,00Z,8,Jul,1992,14,250.0,11030.0,-37.5,-46.5,39.0,0.24,115.0,13.0,350.2,351.2,350.2
353,00Z,8,Jul,1992,15,200.0,12530.0,-49.9,,,,105.0,16.0,353.6,,353.6
356,00Z,15,Jul,1992,1,1000.0,93.0,25.8,24.4,92.0,19.69,160.0,5.0,298.9,356.6,302.5
360,00Z,15,Jul,1992,5,850.0,1498.0,19.2,18.1,93.0,15.63,220.0,9.0,306.2,353.4,309.1
362,00Z,15,Jul,1992,7,700.0,3138.0,11.8,9.4,85.0,10.69,265.0,7.0,315.5,349.2,317.6
365,00Z,15,Jul,1992,10,500.0,5870.0,-4.1,-8.7,70.0,3.99,150.0,2.0,328.0,341.6,328.8
367,00Z,15,Jul,1992,12,400.0,7590.0,-13.5,-23.5,43.0,1.45,40.0,6.0,337.4,342.8,337.6
368,00Z,18,Jul,1992,0,1000.0,34.0,26.6,24.0,86.0,19.21,,,299.8,356.2,303.2
372,00Z,18,Jul,1992,4,850.0,1477.0,17.6,16.1,91.0,13.73,190.0,22.0,304.6,345.7,307.1
374,00Z,18,Jul,1992,6,700.0,3107.0,10.2,7.8,85.0,9.57,230.0,12.0,313.8,343.8,315.6
377,00Z,18,Jul,1992,9,500.0,5780.0,-3.5,-6.8,78.0,4.62,95.0,21.0,328.7,344.5,329.6
379,00Z,18,Jul,1992,11,400.0,7500.0,-15.1,-21.1,60.0,1.79,150.0,15.0,335.3,341.8,335.6
